MaxNPV,SQ,CatchShare
0,0,0
1.39027529471725,1.39027529471725,1.39027529471725
15.3578268535878,3.40230227520621,15.1547885677433
29.0418092855509,5.70217039740624,28.51485145963
41.6437199605802,6.82638417188457,39.5490734683087
53.8446723386814,7.35844846717346,50.4740157872219
64.1124207849676,8.66495059946704,58.7012127659543
71.7592448079536,9.5906934578998,64.4972717531755
79.2275128951529,9.60582778320929,70.0134859153021
85.4387542416004,10.8633178602842,74.31857315523
89.6212316041096,11.4592033709384,76.6393568260596
92.5987937337986,13.5348839477586,78.37439920831
94.9161612755271,16.5370889654324,80.0093856162846
96.5832757513847,17.1887661255078,80.9469167115741
98.0774595348641,18.3996269178249,81.5108911262256
99.3093461337277,20.0152516612211,82.2669613167659
100.642094312772,21.4683446247282,83.1171300862502
101.514511452727,23.5579114345212,83.7086928818213
102.002296367603,24.2032109203932,84.1199697839495
102.07785308944,26.7108328973367,84.3120948066943
102.363875001743,28.6588987212132,84.5423257787609
102.698334413394,30.5125274235692,84.6119913158071
102.898631665919,31.1577338004821,84.6536173806773
103.171533401476,32.8030445381667,84.7634700903459
103.20750287943,34.8593994562414,84.782066441196
103.265170705969,36.5343615804317,84.8303483774835
103.39605229491,37.3448567331093,84.9707612461014
103.489119051752,37.6298614191015,84.9708340689728
103.536707654075,39.4142855712626,84.9708690391313
103.536710457588,41.374639497064,85.0086169257538
103.536711752725,43.8992737553491,85.0309245232018
