MaxNPV,SQ,CatchShare
0,0,0
-8.46383905618153,-8.46383905618153,-8.46383905618153
5.89653829392254,-14.5393430109624,5.18828200708914
14.8864064884226,-17.8031901432703,12.7232045253654
21.7409769805377,-20.7338595350888,17.8480986710679
26.855914523693,-23.380867509081,21.9749777479635
31.5510206274584,-25.5083084705341,24.5450264460174
33.92156726132,-26.276080266897,25.7387419017218
35.3313156645859,-26.8903803764385,26.358570682037
36.1372810839446,-28.7417636333159,26.6715912569845
36.5875611659031,-31.0666518051177,26.8275528256026
36.8360443684518,-32.553471824333,26.9048320008186
36.9723552057301,-33.940098672631,26.9430688586121
37.0469561786712,-35.2366355635245,26.961998972401
37.0877687658046,-36.4518249783425,26.9713854060639
37.1101116555809,-37.5932751824013,26.976049072064
37.1223584964393,-38.6676423698672,26.978371420584
37.1290816709485,-39.6807783392964,26.9795305691199
37.1327786894823,-40.6378511406272,26.9801104945296
37.1348151738561,-41.5434443433748,26.9804013115423
37.1359389179289,-42.401639257525,26.9805474839233
37.1365600774201,-43.2160834580065,26.9806211190621
37.1369040099436,-43.990048226917,26.9806582940366
37.1370947570762,-44.7264769690918,26.9806771014808
37.1372007152584,-45.4280262293708,26.980686635747
37.1372596644121,-46.0971006104999,26.9806914784276
37.1372925087601,-46.7358826346366,26.9806939426873
37.1373108342729,-47.3463583911137,26.9806951988596
37.1373210727619,-47.9303396552589,26.9806958402665
37.137326800345,-48.4894830378881,26.9806961682854
37.1373300083443,-49.0253066251972,26.9806963362835
