"","stock","bvbmsy","catch","it1","it2","it3","it4","it5","it6","it7","it8","it9","it10","it11","it12","it13","it14","it15","it16","it17","it18","it19","it20","it21","it22","it23","it24","it25","it26","it27","it28","it29","it30","it31","it32","it33","it34","it35","it36","it37","it38","it39","it40","it41","it42","it43","it44","it45","it46","it47","it48","it49","it50","it51","it52","it53","it54","it55","it56","it57","it58","it59","it60","it61","it62","it63","it64","it65","it66","it67","it68","it69","it70","it71","it72","it73","it74","it75","it76","it77","it78","it79","it80","it81","it82","it83","it84","it85","it86","it87","it88","it89","it90","it91","it92","it93","it94","it95","it96","it97","it98","it99","it100"
"1","10",0.45525,154,308.189177984214,205.39448607114,206.640592556595,308.189177984214,73.453603778142,158.919145650967,431.539995997372,73.453603778142,348.79223093677,308.189177984214,431.539995997372,142.000007030581,177.262288643929,153.336163090749,380.121453943042,221.470318864666,262.227938590345,148.9563932647,251.618302398428,170.408869402057,251.618302398428,127.400596028743,123.07204954833,99.5583757061736,289.266265590993,131.25958160825,89.1667329587641,141.818872327682,237.933094765119,132.968497376775,158.919145650967,374.848334786293,277.346660253941,276.290163388319,348.79223093677,131.25958160825,142.000007030581,106.566351865881,228.85614784292,109.466836915158,131.25958160825,152.923591635608,320.536431173762,192.479365790273,156.806834678338,192.479365790273,276.290163388319,311.335067333954,128.042665619458,137.028508549963,166.9839314054,194.223992324529,142.000007030581,103.333890508692,164.127410253779,256.799918162893,123.450923821686,224.123409000865,348.20001964658,228.636696714549,348.20001964658,468.142502230404,289.690371744002,151.62017760435,194.223992324529,164.127410253779,503.586519802522,345.836526423258,207.650798844474,142.000007030581,699.905600013888,409.560217052574,158.919145650967,81.75956836015,237.736209146226,107.853392329462,178.394752428406,503.586519802522,125.417532117387,180.566459291078,345.836526423258,262.227938590345,380.121453943042,152.110708623543,137.028508549963,399.571664430499,251.618302398428,217.549422525686,209.464997446803,699.905600013888,207.650798844474,160.040052151694,174.609016818572,93.5342384570192,193.210737884166,221.470318864666,134.570698415121,123.07204954833,125.417532117387,297.27890272603
"2","20",0.57121,208,264.109576559659,520.245953681827,389.759888157913,322.101619089067,111.20736585175,243.210399161186,245.236308946153,106.79151023717,285.512135924424,113.303952767985,245.236308946153,92.0668887220506,243.210399161186,470.214813480457,50.2814313870339,55.692950502912,214.686428536437,285.512135924424,180.361749598587,213.655642829783,213.655642829783,330.596588534433,278.479529401346,404.518200457836,915.506411571369,330.591763398549,167.439265447833,408.046087422624,84.6059374230448,275.98509175808,113.822945602612,915.506411571369,688.999620607055,143.56678254069,147.6262922332,140.659071269582,113.822945602612,375.431140255763,230.936699398892,389.759888157913,277.62933813647,194.168082719719,130.910664022826,323.727512414106,275.98509175808,75.1851577983465,275.166372059665,551.056877103973,237.650167870831,50.2814313870339,76.5454099648337,240.09520169192,114.572225518057,213.518989295033,167.552272840084,215.038631150491,113.822945602612,470.214813480457,76.5454099648337,202.956129944457,389.759888157913,83.140055168893,688.999620607055,122.12777851974,315.622494367732,322.101619089067,167.439265447833,688.999620607055,854.501975013249,452.422683789199,427.049511486683,389.759888157913,190.082605768545,240.09520169192,375.431140255763,660.48651191421,337.659005937315,589.975976663568,690.581709526923,214.686428536437,163.952273094851,360.315545167861,121.580990817737,71.2464870494622,197.993119258291,660.48651191421,180.361749598587,144.137090207151,915.506411571369,140.659071269582,491.342173298908,223.112719496592,143.225608639953,144.137090207151,508.777824908392,61.796338351048,72.0280215602968,98.3401010202662,67.2407605452763,147.6262922332
"3","30",1.8504,2,6.05337388744382,3.62510935548076,1.87046933532175,7.37088934831331,3.14279474575306,6.1230709099767,2.38407956393751,1.72694111926753,3.78930566000355,4.11292953072962,1.92872182843842,1.26389848906817,6.73149944892919,5.45450201774495,3.22205171187175,4.43564785461534,5.14476491380392,1.11417794709112,2.45537498557665,3.63679301701478,3.78930566000355,4.11292953072962,1.97381313727561,6.05337388744382,5.35339717931415,2.69698886851598,5.52756745024784,2.45537498557665,1.46494008385834,1.11417794709112,5.99379970591564,2.2669528040787,4.43564785461534,1.72694111926753,4.66735257841291,4.66735257841291,3.78930566000355,1.54979342625883,4.43564785461534,3.12136569765177,6.38376011171129,6.05337388744382,4.93592027706594,2.91082178826234,7.37088934831331,4.47384948021405,5.86666626914272,4.84021787618777,1.36710532827667,1.92872182843842,2.38407956393751,4.4469975225537,2.67806785331194,6.59548547489244,4.66735257841291,3.94532220744013,4.66735257841291,7.37088934831331,5.35339717931415,4.09529139367681,4.40623311260176,5.4208801670469,5.35339717931415,6.05337388744382,1.26389848906817,3.62510935548076,3.52759202651526,4.08177866298964,5.88462172331727,2.67806785331194,5.99379970591564,2.45537498557665,1.11417794709112,4.84021787618777,4.84021787618777,1.36710532827667,7.37088934831331,1.73325709527206,2.91082178826234,1.11417794709112,1.87046933532175,3.52759202651526,1.36710532827667,3.78930566000355,1.54979342625883,3.82878405133624,5.47436851547762,2.38407956393751,5.26291326962693,2.67806785331194,4.40623311260176,5.47436851547762,1.64524720727077,2.69698886851598,3.19426954926796,5.88462172331727,4.09529139367681,4.40623311260176,1.26389848906817,6.05337388744382
"4","56",0.47745,17,7.81880901906075,34.4346526715425,34.5654810684932,23.3272492877394,17.5795278542524,23.2775797516495,10.4705526977681,23.7567536875653,11.9430671595138,11.9430671595138,6.7519233679211,7.84733030612136,18.4788914836129,15.9948291363007,32.340856356139,8.06702057778569,19.8163919143936,22.5905646971901,13.5527651693148,13.0725113252908,7.81880901906075,28.2714875206692,35.0261525204967,11.5926165406032,4.96320207454137,14.6579430784722,7.51048251136732,6.88871552038436,15.5004333723669,23.2775797516495,22.3377560230694,15.3223492700701,28.9197552923797,32.5411771882169,18.4788914836129,7.43107313216868,32.6410984724561,7.81880901906075,17.1645472794804,15.9224128120762,35.8965898652241,14.2202764479057,34.4346526715425,15.9948291363007,11.4229078550394,12.132626405562,23.6089187655551,27.353547609213,6.7519233679211,18.4788914836129,5.37879326414897,24.2517034166098,6.7519233679211,15.4331605492248,7.51048251136732,6.07418336438467,5.56800283933233,17.1645472794804,5.37879326414897,34.5454369580971,19.2219338957606,23.7567536875653,11.1917624062784,19.8163919143936,5.37879326414897,21.3690630317807,21.6818560943829,34.5454369580971,33.6996532141047,14.5644094881138,5.37879326414897,6.07418336438467,46.2309418012115,5.56800283933233,19.8163919143936,35.0261525204967,15.9224128120762,13.0725113252908,13.0725113252908,18.3629383674477,23.7567536875653,32.340856356139,18.282324093725,34.5454369580971,19.6551302229202,11.9430671595138,6.31329581164818,8.5669587564403,7.43107313216868,11.1917624062784,20.5948574545632,23.3272492877394,5.37879326414897,31.6646026154113,7.84733030612136,18.4788914836129,12.132626405562,14.2202764479057,7.43107313216868,32.340856356139
"5","76",0.44554,69,35.1710359954599,59.3361797840915,90.8083995396835,60.240667919212,69.6718319528149,85.6726255236226,63.4469183819791,71.2873817847523,52.5139988520856,82.5794946592557,103.19457861742,41.7868580863411,92.0184496340036,75.9953435483897,33.1642986499282,113.85693142519,21.6468577235118,26.7900487062184,58.5714621258735,25.5987695074369,40.4138219014874,198.021376392622,47.1922404693231,162.148963503286,105.684208186967,40.2443712029202,58.9216842542778,122.954981492419,26.2714847892679,92.0184496340036,57.1355062464891,60.240667919212,75.9953435483897,118.46041420496,59.3361797840915,58.9216842542778,63.4170432135549,68.7103210604104,58.5714621258735,74.6619062088972,103.19457861742,79.3840346903248,31.2955844341335,71.703532198139,63.7050345647025,68.6632908823823,36.7461323087652,35.2506166379412,40.2443712029202,31.886671013951,58.5233349670789,29.7223065896702,57.1355062464891,105.033118086902,26.7900487062184,47.4221273161242,54.714842689542,36.7484505115231,74.6619062088972,87.4374761694325,109.397989211369,79.3840346903248,57.5862182057057,78.4139051741815,151.656946575714,64.8349294972646,63.4170432135549,92.0184496340036,29.7223065896702,121.078383203482,31.2955844341335,74.5902131007971,71.2873817847523,42.8593601676712,162.148963503286,64.8349294972646,42.8593601676712,36.7484505115231,31.886671013951,50.432211385371,159.878897908819,29.7223065896702,40.2443712029202,52.5139988520856,22.8910029849328,28.9105428934033,68.7103210604104,27.3048882257839,29.7223065896702,54.714842689542,61.635896855659,44.3638520984726,122.954981492419,20.0455810767411,123.277870879655,63.7050345647025,47.7454673030098,36.7461323087652,63.4170432135549,50.432211385371
"6","95",1.2515,6618,2983.7976666632,7385.00392764648,4914.30780570173,4572.11262650464,4698.16962837947,4573.06759489265,8378.39075638207,2983.7976666632,5250.40733438155,1230.01017523745,7385.00392764648,6722.24060718499,4976.40056524431,4289.78579944987,4863.38456371535,2666.52974962648,1216.1299477245,3899.31151290326,4292.05753611418,4469.46007375243,3899.31151290326,6070.16745491937,7104.95602854416,2752.93807685132,2862.48163961339,2759.01560079946,4572.11262650464,1973.57594571537,9353.48377242451,3563.36584165419,4851.29802083573,2862.48163961339,3014.95266022453,3280.26403538681,4644.13423724308,1713.46630002692,11148.3501881901,1806.12755464665,7947.90338103778,4863.38456371535,1454.76239809728,6542.81458364675,1713.46630002692,1324.43968607429,1973.57594571537,6319.55620817002,4186.66163001554,3922.61189675979,2641.13573194086,2263.92132409953,2706.6177243211,3551.24214840154,9376.73364058968,7065.67932320075,1414.57888388494,4914.30780570173,3802.96181323205,7712.7729670889,9758.04542247358,4588.9061365376,1216.1299477245,4292.05753611418,909.770710718954,1857.95597634706,7104.95602854416,6070.16745491937,7104.95602854416,4573.06759489265,2901.48991483921,10749.5483357618,5434.23173483068,3614.76202895765,10767.7331846717,2510.67902034316,2862.48163961339,3408.55329075398,2901.48991483921,4851.29802083573,7065.67932320075,4186.66163001554,5053.1880812406,1547.52010315524,3899.31151290326,7065.67932320075,1314.41393229679,2901.48991483921,6624.58412397049,3614.76202895765,2666.52974962648,2641.13573194086,1149.44361787724,1314.41393229679,7104.95602854416,2263.92132409953,3804.18590217833,2641.13573194086,2836.15407458494,4186.66163001554,5434.23173483068,2836.15407458494
"7","146",0.59297,245,317.504822706975,311.087541580006,332.565719583334,233.711628620959,262.330812636299,292.925412313777,316.663244240649,203.850263570838,391.42224577635,316.663244240649,278.421703646353,248.75797711918,394.462625082522,394.462625082522,317.504822706975,333.993282031778,313.650027722843,260.096364092863,306.45361190054,404.455945246823,381.888936789731,349.414838734094,260.096364092863,391.42224577635,366.972286530826,346.487009323074,278.421703646353,316.663244240649,277.472697345528,364.654343049271,209.066363151558,381.888936789731,266.345275896938,384.354524752434,197.276189612196,381.888936789731,183.086781236824,237.698470160605,352.68114500779,221.271768352212,239.588681318055,284.497443260506,306.45361190054,277.472697345528,252.556364055581,332.299342826783,241.856481308035,246.662064912027,349.414838734094,332.565719583334,381.888936789731,220.159911136434,304.685933413578,242.870691455813,242.870691455813,183.086781236824,333.993282031778,364.357532274291,286.792897477064,260.096364092863,278.421703646353,385.045879658347,263.789087622868,221.271768352212,314.241890550772,344.561137348147,264.448825172985,406.03097859435,403.445482588244,213.576547635064,237.059453444269,238.959992319703,292.925412313777,329.453866086245,347.78106639517,347.78106639517,237.742000513232,385.045879658347,213.576547635064,236.911273779345,290.390959187531,366.972286530826,260.288217853896,385.045879658347,352.68114500779,233.711628620959,332.299342826783,316.663244240649,266.345275896938,310.352991224612,311.087541580006,374.284569362244,346.251800962815,215.844633260785,330.88280404762,346.487009323074,403.445482588244,384.354524752434,311.903819937535,260.096364092863
"8","227",1.0401,140,1862.13087884418,965.913431117039,565.411278217891,421.34037772328,985.610861983738,1907.4967065202,1605.46485728956,1387.14820521797,1235.91852131917,978.224139739516,843.669383800691,1387.14820521797,676.911206253784,448.046768312914,659.267732981296,661.113035943564,2116.86087386897,421.34037772328,1496.8878495383,809.956362787113,2145.37824183932,476.02967715224,442.042789993442,449.597833777461,1778.96134879992,1907.4967065202,1706.78053222687,448.046768312914,611.712688129941,1269.92501649851,352.927783369697,1824.06218958513,894.693414371209,1632.56215156139,1023.28401303364,2145.37824183932,754.182777399905,1934.31291493689,1255.18068719143,1778.96134879992,1262.092181542,865.923828369739,1262.092181542,1215.61270625611,1949.76352305622,1632.56215156139,1706.78053222687,1610.30855902638,1929.65733852165,1272.66516901102,611.712688129941,661.113035943564,1160.30392073792,1873.44133997032,1225.56247490871,1873.44133997032,1255.18068719143,1225.56247490871,1641.67887872418,1215.61270625611,1778.96134879992,1235.91852131917,448.046768312914,754.182777399905,809.956362787113,676.911206253784,984.961281005081,1834.33505622779,1466.42624772728,1313.14505708407,1272.66516901102,1929.65733852165,511.794805695794,953.384332443205,1018.62125733534,449.597833777461,754.182777399905,442.042789993442,1824.06218958513,421.34037772328,1215.61270625611,888.648415342915,1862.13087884418,652.994961762344,565.411278217891,387.863561459565,865.923828369739,1026.84796246453,421.34037772328,659.267732981296,1949.76352305622,1023.28401303364,1934.31291493689,2358.38159867764,1103.42853120312,1399.78704011596,754.182777399905,1934.31291493689,1026.84796246453,1862.13087884418
"10","320",2,2781,7826.3996557394,683.067861431066,1934.39290665435,3795.45326668467,1907.87657797504,893.949962736969,1971.07426358596,1268.19435530324,1268.19435530324,4027.0278856281,2536.96935030565,3821.21109653589,1116.30523889928,4783.80864303815,1190.54571764676,1358.53860593039,2683.89011983801,967.331703184582,1116.30523889928,1321.3691661268,3920.03813873729,3920.03813873729,2156.1340795981,2727.1704937446,1534.14285500464,7826.3996557394,1574.97212305943,1690.54315063475,7116.40907844664,1358.53860593039,3601.88713115487,7826.3996557394,883.433314127197,785.469071962877,1620.83255759423,1596.38541379411,813.942334806702,893.351102268994,3468.51914780898,13425.0915947508,4867.50307017001,967.331703184582,785.469071962877,1600.8978930563,986.400339956954,1596.38541379411,1230.3101830847,1690.54315063475,1358.53860593039,2772.28700908576,568.128456806169,1358.53860593039,1963.21566976116,2536.96935030565,3920.03813873729,1424.06071405018,4320.36081357077,1931.54062367488,2846.54836148641,2828.99180269752,936.301068477728,1534.14285500464,7265.58152865298,4867.50307017001,9248.1582063414,1313.44720230119,3780.12276329553,9248.1582063414,2429.46811811714,1844.34631736112,5402.89365367041,1195.08346396681,1322.87580553274,3795.45326668467,1322.87580553274,1613.90161528777,5721.50561947097,4027.0278856281,4003.22534534796,5664.69944735545,2697.28831313366,4867.50307017001,798.003927565806,683.067861431066,11528.1493390631,2278.07889052134,6340.61970576933,4003.22534534796,4367.84294225867,1613.90161528777,4246.03384901044,11563.0596568967,7116.40907844664,3623.24375299201,1229.52495082307,1445.84386862251,1484.40447788931,1534.14285500464,2772.28700908576,1321.3691661268
"11","327",0.64256,1045,1307.5642763405,6407.74628508483,4477.35260378044,1415.96897786192,2053.79943694363,11769.5164661193,2235.00185115679,2418.96633472566,2548.44507849643,1307.5642763405,1896.91043809038,6407.74628508483,11769.5164661193,1850.37471350851,5547.50101825061,2986.42657102451,4058.05645956294,13145.244440566,6930.42483475724,2582.61266781222,9128.39452300289,2235.00185115679,9778.94499641817,5471.10484150336,5936.25624707616,7625.92466036774,1414.79219103659,2210.65279473426,2162.1924248944,1723.32380968623,3606.2008602098,4153.17903024202,2097.66237645082,5402.26558140685,9036.59005821288,6128.94463696795,4569.74405478278,4388.08046149413,9128.39452300289,7254.41477527229,4792.1751889291,1896.52892658493,7614.19933408846,3232.26836755683,2235.00185115679,9036.59005821288,2865.01785434851,3687.80902757468,5936.25624707616,1307.5642763405,2235.00185115679,2848.75583482122,2210.65279473426,2109.60789165058,6930.42483475724,3639.40615519711,6930.42483475724,2517.65550808711,4057.63485029995,2097.66237645082,1414.79219103659,1798.42636536164,4348.81842369652,3236.97388204796,3434.39325677791,9189.32593728093,13145.244440566,4792.1751889291,5402.26558140685,4084.03617312036,9128.39452300289,2887.57293973423,7614.19933408846,4348.81842369652,3606.2008602098,3239.89807439666,5043.43863797418,4121.55632347221,5402.26558140685,1850.37471350851,9189.32593728093,4162.29818414074,1415.96897786192,2893.93299474406,3607.07085482132,5550.90306147063,10963.7571507967,9128.39452300289,12390.8233801621,4058.05645956294,2189.85857194317,13145.244440566,2838.40943319953,4792.1751889291,3434.39325677791,1430.89087097006,5134.71432666724,1328.44994622031,4407.85545099359,2745.5346754919
