"","stock","sigR","startbio.1.","startbio.2.","interbio.1.","interbio.2.","finalbio.1.","finalbio.2.","min.yr.","max.yr.","res","max.ct.","ct.1.","ct.nyr.","length.r.","exp.mean.log.r...","sd.log.r..","min.r.","quantile.r..0.05.","quantile.r..0.25.","median.r.","quantile.r..0.75.","quantile.r..0.95.","max.r.","exp.mean.log.k...","sd.log.k..","min.k.","quantile.k..0.05.","quantile.k..0.25.","median.k.","quantile.k..0.75.","quantile.k..0.95.","max.k.","exp.mean.log.msy...","sd.log.msy..","min.msy.","quantile.msy..0.05.","quantile.msy..0.25.","median.msy.","quantile.msy..0.75.","quantile.msy..0.95.","max.msy."
"5%336","4819",0,0.03182325,0.39248675,0.038166,0.470714,0.01926075,0.23754925,1998,2009,0.340403868,0.448,0.076,0.018,89,0.135709778520418,0.574694233138716,0.0533296145184742,0.0577552881162085,0.0796281043944623,0.137270834707058,0.215772671460422,0.339647285824173,0.525629824599498,6.394275925543,0.421491274965248,2.24912696838963,3.09840438822507,4.59403655446659,6.74679418377204,9.28877833126442,11.4487002256707,11.6854042123107,0.21694144241347,0.535000666561911,0.068683339937756,0.0956611005682869,0.148166517702096,0.223510715526291,0.305285999434663,0.628048534244328,0.759773426293792
"5%337","4832",0,0.008589,0.105931,0.00888975,0.10964025,0.0072375,0.0892625,2000,2009,0.340403868,0.645,0.022,0.014,98,0.11082194714473,0.413284538265783,0.0510854860151281,0.0569636256962388,0.0792212224619428,0.113550504166109,0.155620102585206,0.207165436134073,0.243552105690779,13.1035153898854,0.213315921184266,8.37346400202179,8.68735224418539,11.0796287324201,13.7125539036229,15.7849184481393,16.7973344657316,17.3703552438053,0.363039272487009,0.289491133270537,0.185157904870775,0.230547756665985,0.286032250965051,0.377350510168599,0.459280086929555,0.546775374936071,0.57766245828551
"5%338","4839",0,0.044835,0.552965,0.1353,1,0.0433485,0.5346315,1981,2009,0.442508535,2.262,0.158,0.879,59,0.178042012654533,0.594731920520031,0.0668424558371941,0.0731092826333214,0.117224055114388,0.170354802481372,0.261597026905028,0.496544257136861,0.756283229145545,14.2234833702429,0.333342440358176,5.72295566898569,7.43788340044032,11.7821030273809,15.5142135481908,18.3699203267058,21.077059320324,21.6095910672609,0.633094401549084,0.365600997071636,0.305067834522877,0.322357286493664,0.443419209361481,0.695135407453627,0.875475703593915,1.02447770910079,1.13879610559885
"5%339","4840",0,0.0163725,0.2019275,0.0282465,0.3483735,0.039468,0.486772,1983,2009,0.340403868,0.347,0.031,0.275,78,0.121222924684767,0.415066030694571,0.0518245829362824,0.0646763638723622,0.0865823114541909,0.130072404478697,0.159398612804951,0.263036089807493,0.304918102495443,7.01606208992679,0.435497705082255,2.48034804084654,3.23605383037939,5.31945569018994,7.49235639036794,10.1355274160769,12.0477308579032,14.6571967163877,0.212626891577712,0.377975069600063,0.118906799079799,0.132678390963706,0.163133102929322,0.198501870812742,0.263107555180836,0.392710631849953,0.700805159410551
"5%340","4845",0,0.02014875,0.24850125,0.023799,0.293521,0.0422205,0.5207195,1995,2009,0.340403868,0.608,0.088,0.455,61,0.182921987952303,0.570340064342273,0.0547561033468235,0.0723289721165491,0.112911173947851,0.184484894910941,0.301056267849444,0.367014801536256,0.467838908413135,7.04625350959581,0.295657156679687,2.88890906279512,4.04626619976309,6.42362745638554,7.63699286355707,8.25199773995181,9.99511030334329,10.6596388219019,0.322228674897789,0.437099896667204,0.145920071242968,0.170054912526449,0.214198653282629,0.323181285382012,0.503905744851394,0.589342099474165,0.604094760197471
"5%341","4860",0,0.15,1,0.01881,0.23199,0.021372,0.263588,2003,2009,0.340403868,1.13,1.13,0.206,88,0.305346237675747,0.52796622285591,0.0586856223961163,0.106011754705264,0.235446866130427,0.318499782696472,0.472675652792446,0.571830050323555,0.650736053724665,2.43044264664871,0.2032178026443,1.51465118721174,1.67960930992634,2.11863430923531,2.53896301254103,2.78614701625979,3.20428722031024,3.24994197166747,0.185531629510217,0.431700379229176,0.0461249180325094,0.0764757114245074,0.151267697593107,0.196845856542887,0.235266020067619,0.368577140602973,0.431233888776927
"5%342","4861",0,0.03233925,0.39885075,0.01615575,0.19925425,0.03979275,0.49077725,2000,2009,0.340403868,1.11,0.169,1.11,94,0.202033830184107,0.702898175061685,0.0517071834359059,0.0590180296414471,0.119130460731819,0.233873086997799,0.373432145501471,0.522896038312739,0.685535582008502,21.5282384812444,0.370036361978164,7.96030998316961,10.4199798767993,17.162705753909,23.27737710449,28.8591549397523,34.2135498252665,36.0196179559527,1.08735811937067,0.606280273172188,0.350694669655976,0.401818565409711,0.703012047960395,1.14128728014091,1.70247499989254,2.78825425327902,3.74837906468174
"5%343","4863",0,0.0815475,1,0.0584505,0.7208895,0.071394,0.880526,1995,2009,0.340403868,1.65,0.307,1.65,146,0.238099255952201,0.74016388879333,0.0532116279565847,0.0694683532654548,0.134416666765559,0.247905226983012,0.437949230169623,0.659849551698763,0.716689666352735,9.80169015151862,0.2373134453704,5.66034610018569,6.46528318538817,8.23690974197627,9.84397515907562,11.9482311940724,14.0339295173317,14.2627631216026,0.583443783037649,0.695473732196947,0.148383404552844,0.190410056884319,0.339507424732082,0.571440433233243,1.03585277062089,1.68073754209582,2.07310880519668
"5%344","4866",0,0.02748525,0.33898475,0.04592325,0.56638675,0.03677325,0.45353675,1983,2009,0.340403868,0.861,0.084,0.425,79,0.138760582716934,0.450836257569683,0.0531128810423808,0.0651990574656776,0.105434061275948,0.14481052742965,0.19607457123182,0.266833302876572,0.330578580463667,7.21481838903866,0.314492917287612,3.31072118352527,4.02433894413768,5.95271450362554,7.78246790067626,9.31052640926597,11.1309889559179,11.5581582274923,0.250283100964964,0.32032781227865,0.127494990147234,0.150387918806308,0.199828878809038,0.249276427426475,0.320388145256621,0.416144482646621,0.485646165695966
"5%345","4867",0,0.05188425,0.63990575,0.0259875,0.3205125,0.07033575,0.86747425,1981,2009,0.340403868,2.356,0.721,2.356,44,0.145514000067314,0.668541586343145,0.0571421205129129,0.0575775095834032,0.0821359849481572,0.146037919382912,0.201044274149497,0.479293781926921,0.672982338043358,22.2684817387222,0.385463933585023,7.23984550240199,8.69529093165334,20.9738550919827,25.8453951604778,28.3573833508912,31.9136286656835,32.4119038788144,0.810093963306852,0.443387077270446,0.393669507288964,0.458489275197358,0.54421057415085,0.773665626514501,1.09755897951172,1.91253633394573,2.13561649217607
"5%346","4989",0,0.1038075,1,0.0615015,0.7585185,0.0478965,0.5907235,1954,2001,0.188406553,8.2,4.1,0.066,78,0.0630972484722236,0.459920035314184,0.0286264878884025,0.0307094197487486,0.0446314475415465,0.0588720604154064,0.0935950528465984,0.131635913522327,0.193471601483383,108.345889023854,0.270321229321476,52.5198391422691,70.7494708883939,92.7429259032421,109.309965272362,137.347145734469,152.901579858762,161.195495704247,1.70908187017052,0.407878402335371,0.663246861760185,0.823204769600742,1.25589732824572,1.83339998608619,2.19498079916709,3.01443986885456,4.81297734375316
"5%347","5001",0,0.11928,1,0.06471,0.79809,0.066171,0.816109,1977,2006,0.188406553,5.908,0.492,0.219,151,0.0894461357258529,0.624533581662431,0.0283482450422188,0.031282543623218,0.0542465399128442,0.102019849129266,0.150400657457145,0.212729446304191,0.266227639866202,25.8227870880047,0.276450054347888,14.588024820665,16.0089619268687,20.6831678581928,25.3804032349843,33.1359975900823,39.0885611761485,41.0843903393052,0.577437129673369,0.662421718786699,0.148910245613401,0.182235424848554,0.333031147309679,0.595498141954545,0.918844900847916,1.63013826968847,2.51624119861844
"5%348","5050",0,0.15,1,0.15,1,0.05065425,0.62473575,2003,2009,0.188406553,0.018,0.006,0.001,161,0.111240597361433,0.812460169632282,0.0287342341703776,0.0302628207537464,0.0537553732469985,0.119532499794161,0.221726631939663,0.363273540591528,0.416799665942404,0.0559148784621269,0.196484065286496,0.0377777647184842,0.0408329904164952,0.0475117310267553,0.0544057715263467,0.066313423571916,0.0748131637207923,0.0767730278537931,0.00155500112037973,0.786212514648998,0.000364874317896364,0.000424732653435097,0.000777744183651295,0.00173492438916323,0.00279513641780384,0.00479895745084567,0.00743510481708763
"5%349","5082",0,0.076965,0.949235,0.043056,0.531024,0.040956,0.505124,1970,1992,0.442508535,3.8,0.7,0.005,136,0.117477495382058,0.371026906719394,0.0664583900607371,0.0689538992666829,0.0830579764432652,0.116562463386433,0.152226352944648,0.221402208744288,0.259918540275865,16.6030667143799,0.314235532880394,9.06849855698007,10.1973606913724,13.0296972761836,16.1485342459817,22.2851292541827,27.0217773012253,28.3130823675546,0.487621673316642,0.434816761033112,0.197188053311084,0.248312350467834,0.366550279678441,0.469579839375473,0.654958286634185,0.970087634846433,1.68346439573259
"5%350","5109",0,0.1112775,1,0.0539055,0.6648345,0.058791,0.725089,1955,2009,0.442508535,2.074,0.4,0.884,169,0.110868854344675,0.253608109782609,0.0668922035038744,0.0734184221375918,0.0895312700932028,0.113451638858424,0.14175015645391,0.15931707260064,0.164026023247759,29.1845151181129,0.15035048941396,21.7574131671687,23.1186044729415,25.9512937890083,29.2998685849929,32.7437163825529,37.0724456769745,37.9217068346771,0.808913438937511,0.260423932511469,0.473347696669625,0.536494553708426,0.651706625524134,0.817395480272811,0.982746733053555,1.22741882035187,1.40583269669468
"5%351","5145",0,0.13704,1,0.0665295,0.8205305,0.06513075,0.80327925,1954,2009,0.442508535,0.191,0.1,0.067,59,0.22345190381619,0.55579280030362,0.0675945374874265,0.0841243202423805,0.150617558558145,0.232449271116742,0.34306298241701,0.51609661346984,0.589077544479905,1.66339582546543,0.409665321737189,0.652710347351612,0.817259086613837,1.3232202440037,1.70139584494422,2.41061888393145,2.84912388626018,2.93282263469735,0.0929222410000382,0.301316806662242,0.0456886660318168,0.0536092257253691,0.0747719251202834,0.095598979932905,0.112750691660147,0.145665542226174,0.169661547505653
"5%352","5188",0,0.09771,1,0.0718665,0.8863535,0.035604,0.439116,1969,2009,0.4,1.114,0.6,0.111,53,0.140788904748144,0.418149758641922,0.0695640524625298,0.0716248909387855,0.103050107064629,0.138794005024938,0.189360264143473,0.271179761607104,0.387526104408091,13.5500207732617,0.299990828975915,6.06746849902549,7.98030074705848,11.3364079076211,15.0423870802002,16.8768144511138,19.6604706548948,19.8545572367307,0.476923145995527,0.254678337743685,0.285292083941889,0.295308203759325,0.407544158502315,0.48511108062497,0.57068277222679,0.666741105271493,0.874558116275409
"5%353","5192",0,0.0978225,1,0.093015,1,0.05134275,0.63322725,1962,2009,0.442508535,6.018,0.9,1.778,79,0.135377028126124,0.353384950737037,0.067877271356219,0.073813803850196,0.105351632407476,0.133454214136532,0.173361927929483,0.231078459974565,0.266815397031652,76.8295661316812,0.203742027120264,48.1729372401875,52.0833216838288,65.9113286848527,82.416126140573,89.5920826065232,97.713557047311,100.314361675101,2.60023958378162,0.228653273977661,1.58617716261475,1.73070204830737,2.28316043873542,2.60490201774889,3.10359463119084,3.57104098372442,3.95709694479869
"5%354","5209",0,0.0957,1,0.036684,0.452436,0.04131825,0.50959175,1954,2009,0.442508535,0.7,0.5,0.283,66,0.100864815532594,0.26042853320937,0.0664401777140602,0.070147661364631,0.0826075628099073,0.0974731093589314,0.123175942808037,0.152826070601415,0.164545802956767,12.1887240413236,0.250217765880976,7.8674943731829,8.12087942898715,9.59522658055275,12.5436003405819,15.4457246410487,16.9996159131908,17.2500557202492,0.30735335050145,0.185179191483602,0.207114241273877,0.218422119823399,0.274069965691771,0.309155596945859,0.343210336685483,0.423440599927214,0.477065092606787
"5%355","5222",0,0.0948,1,0.04573425,0.56405575,0.03609075,0.44511925,1969,2009,0.5,2.931,1.1,0.492,80,0.121658313616235,0.239214684848229,0.076394949064807,0.085276184846395,0.0978842649370573,0.128962710361202,0.147538799886547,0.169401616544164,0.193106167226048,21.5211675566795,0.0866332689060303,17.1508935717789,18.6192542300357,20.2333147505888,21.9864884184425,22.9510112660537,24.1176405460245,24.2107173601795,0.654557237999517,0.192110243202508,0.461186895177507,0.486751449664354,0.551994768133982,0.656619623542708,0.764095574113476,0.873520488679557,0.914332630879302
"5%356","5231",0,0.0955425,1,0.06692475,0.82540525,0.04028925,0.49690075,1969,2009,0.4,1.02,0.5,0.157,74,0.104509717871225,0.364600111226212,0.0607105347542704,0.0648101564026271,0.0758030629738194,0.0992322998555272,0.130711567134235,0.189810812671222,0.298393400967086,15.0105802168724,0.398655099587687,5.28721948319719,8.39739369851737,11.155775744936,14.5660847014053,20.8520950750301,27.1124268975479,28.0041547794207,0.392187875887179,0.334201654111241,0.201134853282156,0.232082920038979,0.321452603785037,0.3926462013135,0.470938279156563,0.652030364987828,0.993563563738966
"5%357","5256",0,0.0324105,0.3997295,0.037074,0.457246,0.0756825,0.9334175,1957,2009,0.442508535,0.1,5e-04,0.066,90,0.115907188055899,0.291376259199398,0.0682674020416754,0.0792084512131079,0.0914042156451895,0.111551727774747,0.138184678727347,0.197327148914752,0.223850249144753,1.7402790181902,0.109502402788813,1.34131092779648,1.42705851592978,1.63065253956833,1.73688831570419,1.90996544348176,2.02328163964858,2.04377587723789,0.0504277118577767,0.28387461612045,0.0327379035684137,0.0350448827178213,0.0386636262905057,0.0497662683812819,0.0621195821357189,0.0863304944847536,0.0882214672133732
"5%358","5269",0,0.12135,1,0.04613625,0.56901375,0.04562325,0.56268675,1954,2009,0.442508535,2.296,1.7,0.582,67,0.123689174331632,0.303847666025122,0.0671467181775666,0.0735850481059644,0.100408090516907,0.127456334695174,0.152479377705581,0.200786918595388,0.228862541918397,25.982685664058,0.15286586731929,16.8657763534104,19.2777609183723,23.6418684284968,27.1487608097478,29.3389237195683,31.2887104190093,31.5058284589465,0.803444234176413,0.228504248469579,0.523244465169935,0.557093953004973,0.679431405107655,0.852090287937108,0.951409131711295,1.04566766778792,1.68734699943403
"5%359","5285",0,0.04965675,0.61243325,0.0508845,0.6275755,0.04929225,0.60793775,1975,1985,0.231339889,0.062,0.062,0.005,123,0.21046017280103,0.625034188596315,0.0366552786874737,0.0647280642218335,0.142587300118283,0.258595976534072,0.337025503836154,0.452374215697627,0.504700948903075,0.187920280448447,0.137509094709233,0.144019925958167,0.149573200066232,0.164964211375624,0.193967396223445,0.211273189311714,0.223528603832477,0.226704369326426,0.00988743367399955,0.577123445988507,0.0020104876736424,0.00351870173332004,0.00722697528863147,0.0112919107343967,0.0149711970969714,0.0219759704978986,0.0249784479445518
"5%360","5315",0,0.0468375,0.5776625,0.01770825,0.21840175,0.0170265,0.2099935,1981,2009,0.340403868,0.024,0.012,0.003,50,0.0980750285384949,0.426136015556059,0.0533370286313824,0.0553528164030555,0.0728995170504489,0.0853697234027724,0.133193749791968,0.213696179840592,0.249476622184411,0.250570114099446,0.212593063787963,0.140858936230575,0.166122470331193,0.225168008400729,0.267217225002267,0.289756505583722,0.326632077056415,0.329091652149339,0.00614366777279928,0.296472187766529,0.00376138090373986,0.00392689910957726,0.00495597306901674,0.00589417026840261,0.0071106913044201,0.0109443241545062,0.0118868269206583
"5%361","5321",0,0.064338,0.793502,0.0372105,0.4589295,0.048501,0.598179,1969,2009,0.340403868,26.456,8.2,17.436,68,0.10985036709512,0.467058921203369,0.0514802438242991,0.0638701253079508,0.0724908197685816,0.103590245121906,0.156263243779919,0.235125182062344,0.433696948122647,555.128445627774,0.465984452019655,156.417000156892,286.174246791721,379.305643931614,569.78037474845,798.891219542353,1093.97061545896,1160.12497959686,15.2452658842886,0.363207572045964,7.57846596437875,8.9417746424107,11.9137607098464,14.8760375968863,19.3398411308483,28.5405722437536,43.6362564655491
"5%362","5330",0,0.0452625,0.5582375,0.03180675,0.39228325,0.03697725,0.45605275,1965,2009,0.442508535,1.805,1.7,1.275,47,0.100186727156815,0.260070835197486,0.0671771634206346,0.0708382162917216,0.0838509930522053,0.0937188275223706,0.117479873648433,0.168125149759619,0.189523259711351,21.0767554409806,0.193165600721622,13.9584994138355,15.3836492588714,18.1428885023811,21.5961733560982,23.9959335132441,28.4228585371413,30.2075557235381,0.527902786679108,0.170311958497125,0.373241764516811,0.402890352941324,0.47262726217233,0.522209097775323,0.591908074983234,0.701546874094593,0.806135011080833
"5%363","5335",0,0.02099775,0.25897225,0.019386,0.239094,0.01804575,0.22256425,1997,2009,0.340403868,1.272,0.119,0.123,101,0.130414030892162,0.461719732234497,0.0522106912279319,0.0598645210459989,0.0936790687163508,0.137443321689107,0.179527045229708,0.271607954833571,0.305605392556938,29.3709477739446,0.330078369595368,12.8212626305621,16.7089778143772,24.1547333234728,28.7755752986563,39.1291500470987,46.9267990651643,50.6333514541093,0.957595922580825,0.456045087998207,0.374706050638515,0.447106528168372,0.684732299835997,0.985220956288562,1.28444500538896,2.02612003906348,2.54730186203109
"5%364","5337",0,0.02296425,0.28322575,0.0172215,0.2123985,0.02627625,0.32407375,1969,2009,0.340403868,6.74,1.1,0.059,29,0.0941886636109365,0.356438150026322,0.0512622278456002,0.0565560710127765,0.0708829257948972,0.0884294314102567,0.118899991789964,0.1760111314525,0.193748700366618,18.8036395911857,0.248414083480866,9.55022979277272,12.750327889656,16.0587658578639,19.9248284508125,22.2680856407306,25.306221826502,26.6429840848519,0.442772421028869,0.31088697636644,0.279680848675877,0.289052137194603,0.35733758710658,0.432653298792734,0.508287675439361,0.806348035926773,0.929446616104335
"5%365","5349",0,0.15,1,0.15,1,0.15,1,1976,2009,0.5,15.945,15.945,4.819,107,0.438859032188868,0.598394824984267,0.0953639892080705,0.167915096448355,0.27698339586198,0.488150536647926,0.75725515475726,0.951089921206006,1.01218439870421,84.1825680796602,0.395319287479752,33.0156649361208,41.4872471185358,66.526838220029,88.0797329323604,115.270226341703,146.152243848466,148.667198278126,9.23607008865329,0.537302550811234,2.97720195650704,4.24554265242811,5.85358501302116,9.12042996624782,13.9703351160552,23.2504047517879,37.4755424140433
"5%366","5367",0,0.1398075,1,0.07395375,0.91209625,0.0563955,0.6955445,1979,2009,0.340403868,13.265,10.681,3.899,122,0.145626551722724,0.519041060367897,0.0517021812220517,0.0568228724166618,0.0918296697215266,0.167794249423234,0.228727856909178,0.27947782089078,0.331234015870077,164.997366789041,0.269994136255469,93.7811601137191,105.14166855161,136.849209678148,169.022253787962,207.42147863265,246.15462209754,249.341681569461,6.0069993922044,0.400010730519963,2.36716608044269,2.96818243639213,4.62771813471455,6.40740561394877,8.07509494104407,10.3133594904891,13.6835612695331
"5%367","5373",0,0.07255275,0.89481725,0.017985,0.221815,0.01921575,0.23699425,2001,2009,0.340403868,0.694,0.694,0.069,137,0.143211338641628,0.646151619727259,0.0519044607262392,0.0561047687049757,0.0864541489835422,0.143117915493216,0.237185546797281,0.451542011789387,0.677545411484968,3.3943854581959,0.565245547214188,1.1526110987699,1.49905129047979,2.0114038042901,3.40917654279361,5.69260907285501,7.78565012365828,8.88424398968411,0.121528621333478,0.755180593205512,0.024815563003407,0.0374795193717365,0.0718188575023048,0.123395199718027,0.209177941812249,0.408491888511667,0.747018769828249
"5%368","5377",0,0.15,1,0.0357795,0.4412805,0.11055,1,1978,2009,0.340403868,1.933,1.396,1.933,84,0.146395556664567,0.585995278786699,0.0532445863689891,0.0640506480149432,0.092412284932362,0.141530413955988,0.220651985862277,0.460927219229161,0.595341157594696,20.5610328873063,0.629701286514065,5.1610527406583,6.54528139564699,13.0768959603972,21.3257393285121,33.9804648970758,50.3290273952579,56.0250745678695,0.752510963783918,0.479978251849741,0.298239514814667,0.365775793357964,0.523092990200682,0.72714174937767,0.968731176652961,1.85716110910199,2.1501804939549
"5%369","5407",0,0.1415325,1,0.0863925,1,0.0822675,1,1967,2009,0.188406553,7.303,1,0.574,109,0.178497611617836,0.607545041325328,0.0310577776562178,0.0546792433691114,0.132520074332274,0.199494800819894,0.289239417377332,0.398495567574196,0.416981873740758,57.2874328772567,0.303867132603698,29.2105762283066,34.3394305249067,45.7799983065547,55.8514229735136,73.6365298537994,86.576309674837,89.6897032006368,2.55641748607685,0.461086355042631,0.688634784695385,1.15851998076961,1.91227535186446,2.48373835012967,3.62608244133744,5.24994539197249,6.22994633895726
"5%370","5419",0,0.087495,1,0.04938825,0.60912175,0.03605475,0.44467525,1986,2009,0.5,0.041,0.025,0.013,58,0.173223278832511,0.421492414709192,0.0766724725135325,0.0843181105510537,0.133231777486599,0.175940791422372,0.238975105133824,0.314225713068985,0.389581035439106,0.451297442522437,0.425770135268743,0.21543526500735,0.236105040831157,0.326258204526733,0.416038403372586,0.624409278211462,0.892617221758123,0.923888913535748,0.0195438056806158,0.380391167275697,0.00871661687946653,0.0107097308167969,0.0162108512360518,0.0195362317168071,0.0230286014335027,0.0402437439164294,0.0581409489043931
"5%371","5426",0,0.03833025,0.47273975,0.042513,0.524327,0.03998625,0.49316375,1976,1996,0.340403868,0.019,5e-04,0.002,72,0.142488045437283,0.522374071337628,0.0515231050418585,0.0569415690583458,0.101023825528758,0.160795063635612,0.207687129712935,0.299225745289222,0.380913422927406,0.170720344087654,0.35696412515304,0.0689995246752314,0.0923556512535631,0.127836636757547,0.183562591271853,0.227236973086353,0.266605877307403,0.291472439944378,0.00608140203635757,0.409900745371771,0.00256988825116165,0.00289534553671228,0.0049448872604602,0.0063427581842301,0.00740439837805054,0.0125754866641743,0.0136727917060841
"5%372","5427",0,0.11925,1,0.10875,1,0.0547125,0.6747875,1954,2009,0.340403868,14.592,2.6,4.018,41,0.132397293435095,0.382412663416654,0.0523187694169524,0.0699805993205381,0.0967991088140109,0.151374439612724,0.165438738237987,0.246786567412643,0.25485083789906,164.785923524379,0.224617807867651,98.0500863669538,107.227392613131,139.188834244496,174.064894743617,192.720158913427,216.117311391039,220.574803771492,5.45430256770759,0.246953263433151,2.88505057442755,3.5015865981555,4.68443036918238,5.79351659243994,6.58724397451568,7.77966459398433,8.48729947998918
"5%373","5433",0,0.072564,0.894956,0.0455355,0.5616045,0.06136875,0.75688125,1998,2009,0.188406553,1.293,1.293,1.158,126,0.156330992344479,0.759336514134816,0.0291519219218342,0.0351991827097776,0.0958259349218168,0.200438385418822,0.28717898585669,0.380611743001427,0.404272161553576,12.7852325621062,0.218744414733145,7.76805694073195,8.72728133880554,10.920292284595,13.3362990222606,15.5571417668626,17.0134570835585,17.5817438442335,0.499682023447252,0.670833772478439,0.11192945291308,0.132845656744576,0.33199242047438,0.620331745134181,0.810642313727744,1.1171866429003,1.40218816647225
"5%374","5437",0,0.05816475,0.71736525,0.03276525,0.40410475,0.02341575,0.28879425,1986,2009,0.340403868,0.936,0.648,0.011,86,0.139794106158567,0.338917187307127,0.0562212224556661,0.0767195848643257,0.110292475666097,0.149765566541684,0.173325459063761,0.222546092938234,0.27557740381654,8.77240609757991,0.120085561002417,6.88244030702638,7.17014392954452,7.96643028723413,8.93220152762173,9.71949824566465,10.2249434978572,10.3984984583998,0.306582667317787,0.290726604901828,0.14351870457362,0.192783708293308,0.261441147278539,0.311030574806194,0.370767885637383,0.489479556171686,0.573228777849727
"5%375","5438",0,0.0710325,0.8760675,0.02937375,0.36227625,0.0326385,0.4025415,1962,2009,0.340403868,0.7,0.5,0.261,62,0.0998993453847344,0.319543630324358,0.052691888142633,0.0582141013867145,0.0824174417577445,0.102282706006515,0.120250117516594,0.173986738159972,0.196878644045749,9.33954632225187,0.173518335256847,5.94613885144827,6.81310945099984,8.52249654612693,9.4430089656752,10.5870547953942,11.7603996434894,11.9182359389825,0.233253640945841,0.224333701807147,0.153974224585398,0.161927414830201,0.203431851669203,0.235273001936634,0.272457059330571,0.327905453167175,0.419595747399771
"5%376","5439",0,0.04312875,0.53192125,0.02712375,0.33452625,0.02684025,0.33102975,1988,2004,0.340403868,0.073,0.073,0.004,118,0.124873606123021,0.456990926166888,0.053440062895699,0.0626316899009864,0.0853160698686288,0.126003382428207,0.17087031661333,0.282687863683998,0.3469480258485,0.620657863137271,0.163491084080662,0.419946611934697,0.462696464142277,0.56232056376959,0.628342663262533,0.711118494059009,0.784233460185047,0.808124875000908,0.0193759463846399,0.436726241606239,0.00884031435598267,0.0100217395232004,0.0137078265465444,0.0185791195259622,0.0246895960094447,0.0427309333957145,0.0588212959639955
"5%377","5440",0,0.05405325,0.66665675,0.036561,0.450919,0.0448935,0.5536865,1993,2009,0.340403868,1.01,0.221,0.467,90,0.201875210243893,0.601456476361221,0.0513199685973873,0.0616341672430639,0.140214464487561,0.213033995364713,0.311583325829991,0.534133272307754,0.611613051976508,10.7764240984158,0.452985325091222,3.30607078290827,4.31162349391988,8.52565092889552,11.5524503649368,14.3284715872446,20.3504373319041,22.3143824938131,0.543873220136258,0.532101256741507,0.16142950621942,0.218073763125281,0.386547227214107,0.553822345924504,0.79452428298808,1.39081056221995,2.45323512490206
"5%378","5441",0,0.022062,0.272098,0.0161265,0.1988935,0.0159735,0.1970065,1989,2009,0.340403868,0.213,0.021,0.006,79,0.0979241110220861,0.369503117713312,0.0516155221095454,0.0561168563151276,0.0750697853640026,0.0986665746968281,0.130225128249154,0.185577169659029,0.219313501279406,2.98107769163431,0.134851187514659,2.19120572733508,2.36690178753374,2.70101238094373,2.97999678862716,3.30846498600673,3.60933863901787,3.75208478576622,0.0729798457102656,0.362332839194083,0.0413180380471968,0.042516982926892,0.0558244691089531,0.0675017357782673,0.0988693347363429,0.128997029873692,0.166522822966889
"5%379","5443",0,0.0538215,0.6637985,0.036531,0.450549,0.02200725,0.27142275,1986,2009,0.340403868,0.659,0.41,0.204,77,0.135100094386653,0.422346798301269,0.0525220683180227,0.0648496965977624,0.102943733354776,0.139328336813022,0.179078025577645,0.260881108626724,0.324889306310835,10.2033969930698,0.226638465678357,5.62876007634379,6.24716178214963,8.899119998684,10.5857901591317,11.9661275197913,13.6860143551224,14.2498643350786,0.344619974207054,0.329903053693722,0.154213603378225,0.196829626573258,0.280861554830228,0.349159285078225,0.427828190391847,0.538337762263267,0.887622057048601
"5%380","5447",0,0.10524,1,0.027651,0.341029,0.02090025,0.25776975,1966,2009,0.340403868,2.1,1.7,0.003,95,0.0737027129910916,0.262013786094506,0.0515958934378361,0.0530343339884446,0.05755629244384,0.0691913447849097,0.0919386245287321,0.114054930313061,0.126577299387194,28.1217734148786,0.13267417406399,20.6760491383772,22.2723586268782,25.682900667395,28.23266047098,31.2284369204156,34.0716312133928,34.7996045543595,0.518162748699327,0.261354747178346,0.338352362290066,0.366388041443756,0.414171731326847,0.517573734507189,0.629249533109938,0.769231462121874,1.10120999105828
"5%381","5448",0,0.0212715,0.2623485,0.02093625,0.25821375,0.03430725,0.42312275,1986,2003,0.340403868,0.029,0.005,0.029,53,0.142604842029545,0.474942828462738,0.0539199954805634,0.0634189367926848,0.106874578890545,0.150011701449679,0.196308967470765,0.307042928480083,0.356081208174443,0.263107408125972,0.217053561878578,0.140362169307042,0.184816484243215,0.230941086960365,0.271626426555741,0.317201508910632,0.345241086725797,0.354426091686935,0.00938009759315184,0.420524912676753,0.00463426851630455,0.00514958666073208,0.00670551352114712,0.00940005435960864,0.011458712425257,0.0197624802306928,0.025749371733349
"5%382","5449",0,0.15,1,0.022782,0.280978,0.02441925,0.30117075,1989,2009,0.340403868,0.286,0.286,0.079,29,0.15881231053381,0.548199270601372,0.0612986111097847,0.0820321803471368,0.105528719058282,0.135234774499545,0.243707791970224,0.418040535537174,0.52490725979089,2.55701956545935,0.393060657781885,0.897393537458492,1.16657186159732,2.1834533939736,2.92000923802802,3.39536680002482,3.69221729073047,3.81037345898663,0.10152154631769,0.315231955045473,0.0512578786016322,0.062841391653632,0.0853941335489357,0.10183492035084,0.120738752925896,0.170240062061502,0.23437596335634
