"","X","IdOrig","CommName","Year","Fmort","BvBmsy","Biomass","Catch","Id","Dbase","BiomassMetric","BiomassUnit","FmortMetric","FmortUnit","ExploitStatus","VonBertK","VonBertKSource","VonBertKUnit","Temp","TempSource","TempUnit","MaxLength","MaxLengthSource","MaxLengthUnit","AgeMat","AgeMatSource","AgeMatUnit","SpeciesCatName","RegionFAO","Bmsy","SSBmsy","Fmsy","Umsy","SciName","SpeciesCat","CatchUnit","Country","ReferenceBiomass","ReferenceBiomassUnits","Keep","Drop","M1Marker","M1Prediction","M2Marker","M2Prediction","M3Marker","M3Prediction","M4Marker","M4Prediction","M6Marker","M6Prediction","M7Marker","M7Prediction","LogBvBmsy","YearsBack","ScaledCatch","ScaledCatch1Back","ScaledCatch2Back","ScaledCatch3Back","ScaledCatch4Back","MaxCatch","TimeToMaxCatch","InitialScaledCatchSlope","MeanScaledCatch","CatchToRollingMax","BestModel","BestBio","IdLevel","Price","BvBmsyOpenAccess","BvBmsySD","MSY","r","k","MSYLogSd","rLogSd","KLogSd","PercentGain","MarginalCost","Policy","Profits","FvFmsy"
"7848",10398.201,"10398-FAO-21-43","American lobster",2019,0,1.07626995069848,0,37190.1057551501,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Lobsters, spiny-rock lobsters",21,NA,NA,NA,NA,"Homarus americanus",43,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,-0.143604799621259,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,57298,62,0.00824860503732366,0.394597176729695,NA,"M6",-0.143604799621259,"Species",17492.16,0.3668996729,0.91389894672167,42326.8336190882,0.52912528145533,319975.893063893,0.284490083494573,0.40302051776214,0.302759774667029,-19.1618914837887,NA,"CloseDown",470415988.984902,0.81637635442369
"7849",10398.201,"10398-FAO-21-43","American lobster",2020,0,1.10683792983944,0,46848.9448996098,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Lobsters, spiny-rock lobsters",21,NA,NA,NA,NA,"Homarus americanus",43,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,-0.143604799621259,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,57298,62,0.00824860503732366,0.394597176729695,NA,"M6",-0.143604799621259,"Species",17492.16,0.3668996729,0.91389894672167,42326.8336190882,0.52912528145533,319975.893063893,0.284490083494573,0.40302051776214,0.302759774667029,-19.1618914837887,NA,"CloseDown",585010923.662927,1
"7850",10398.201,"10398-FAO-21-43","American lobster",2021,0,1.07555279619822,0,36958.552339829,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Lobsters, spiny-rock lobsters",21,NA,NA,NA,NA,"Homarus americanus",43,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,-0.143604799621259,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,57298,62,0.00824860503732366,0.394597176729695,NA,"M6",-0.143604799621259,"Species",17492.16,0.3668996729,0.91389894672167,42326.8336190882,0.52912528145533,319975.893063893,0.284490083494573,0.40302051776214,0.302759774667029,-19.1618914837887,NA,"CloseDown",467667272.465855,0.81183437592204
"7851",10398.201,"10398-FAO-21-43","American lobster",2022,0,1.10759689889463,0,46881.0696565311,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Lobsters, spiny-rock lobsters",21,NA,NA,NA,NA,"Homarus americanus",43,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,-0.143604799621259,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,57298,62,0.00824860503732366,0.394597176729695,NA,"M6",-0.143604799621259,"Species",17492.16,0.3668996729,0.91389894672167,42326.8336190882,0.52912528145533,319975.893063893,0.284490083494573,0.40302051776214,0.302759774667029,-19.1618914837887,NA,"CloseDown",585572855.050955,1
"7852",10398.201,"10398-FAO-21-43","American lobster",2023,0,1.07606791298507,0,37124.844322179,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Lobsters, spiny-rock lobsters",21,NA,NA,NA,NA,"Homarus americanus",43,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,-0.143604799621259,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,57298,62,0.00824860503732366,0.394597176729695,NA,"M6",-0.143604799621259,"Species",17492.16,0.3668996729,0.91389894672167,42326.8336190882,0.52912528145533,319975.893063893,0.284490083494573,0.40302051776214,0.302759774667029,-19.1618914837887,NA,"CloseDown",469641349.288093,0.81509678223875
"7853",10398.201,"10398-FAO-21-43","American lobster",2024,0,1.10705194951928,0,46858.00367499,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Lobsters, spiny-rock lobsters",21,NA,NA,NA,NA,"Homarus americanus",43,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,-0.143604799621259,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,57298,62,0.00824860503732366,0.394597176729695,NA,"M6",-0.143604799621259,"Species",17492.16,0.3668996729,0.91389894672167,42326.8336190882,0.52912528145533,319975.893063893,0.284490083494573,0.40302051776214,0.302759774667029,-19.1618914837887,NA,"CloseDown",585169381.211282,1
"7854",10398.201,"10398-FAO-21-43","American lobster",2025,0,1.07569808347671,0,37005.4401340629,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Lobsters, spiny-rock lobsters",21,NA,NA,NA,NA,"Homarus americanus",43,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,-0.143604799621259,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,57298,62,0.00824860503732366,0.394597176729695,NA,"M6",-0.143604799621259,"Species",17492.16,0.3668996729,0.91389894672167,42326.8336190882,0.52912528145533,319975.893063893,0.284490083494573,0.40302051776214,0.302759774667029,-19.1618914837887,NA,"CloseDown",468223917.36079,0.812754528685822
"7855",10398.201,"10398-FAO-21-43","American lobster",2026,0,1.10744330166221,0,46874.5683720301,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Lobsters, spiny-rock lobsters",21,NA,NA,NA,NA,"Homarus americanus",43,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,-0.143604799621259,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,57298,62,0.00824860503732366,0.394597176729695,NA,"M6",-0.143604799621259,"Species",17492.16,0.3668996729,0.91389894672167,42326.8336190882,0.52912528145533,319975.893063893,0.284490083494573,0.40302051776214,0.302759774667029,-19.1618914837887,NA,"CloseDown",585459133.542258,1
"7856",10398.201,"10398-FAO-21-43","American lobster",2027,0,1.07596369023488,0,37091.1872531443,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Lobsters, spiny-rock lobsters",21,NA,NA,NA,NA,"Homarus americanus",43,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,-0.143604799621259,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,57298,62,0.00824860503732366,0.394597176729695,NA,"M6",-0.143604799621259,"Species",17492.16,0.3668996729,0.91389894672167,42326.8336190882,0.52912528145533,319975.893063893,0.284490083494573,0.40302051776214,0.302759774667029,-19.1618914837887,NA,"CloseDown",469241827.42033,0.814436704820914
"7857",10398.201,"10398-FAO-21-43","American lobster",2028,0,1.10716229133401,0,46862.6740946232,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Lobsters, spiny-rock lobsters",21,NA,NA,NA,NA,"Homarus americanus",43,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,-0.143604799621259,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,57298,62,0.00824860503732366,0.394597176729695,NA,"M6",-0.143604799621259,"Species",17492.16,0.3668996729,0.91389894672167,42326.8336190882,0.52912528145533,319975.893063893,0.284490083494573,0.40302051776214,0.302759774667029,-19.1618914837887,NA,"CloseDown",585251076.938772,1
"7858",10398.201,"10398-FAO-21-43","American lobster",2029,0,1.07577297955848,0,37029.6153707374,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Lobsters, spiny-rock lobsters",21,NA,NA,NA,NA,"Homarus americanus",43,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,-0.143604799621259,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,57298,62,0.00824860503732366,0.394597176729695,NA,"M6",-0.143604799621259,"Species",17492.16,0.3668996729,0.91389894672167,42326.8336190882,0.52912528145533,319975.893063893,0.284490083494573,0.40302051776214,0.302759774667029,-19.1618914837887,NA,"CloseDown",468510912.035332,0.813228870537021
"7859",10398.201,"10398-FAO-21-43","American lobster",2030,0,1.10736408977681,0,46871.2155837363,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Lobsters, spiny-rock lobsters",21,NA,NA,NA,NA,"Homarus americanus",43,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,-0.143604799621259,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,57298,62,0.00824860503732366,0.394597176729695,NA,"M6",-0.143604799621259,"Species",17492.16,0.3668996729,0.91389894672167,42326.8336190882,0.52912528145533,319975.893063893,0.284490083494573,0.40302051776214,0.302759774667029,-19.1618914837887,NA,"CloseDown",585400486.032976,1
"79401",10411.201,"10411-FAO-31-45","Northern brown shrimp",2011,0,1.1911662851456,0,148565.688387972,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Shrimps, prawns",31,NA,NA,NA,NA,"Penaeus aztecus",45,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.170007414837098,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,78667,41,0.0404014026574948,0.736426964292524,NA,"M6",0.170007414837098,"Species",6592.35,0.3668996729,0.450465206579735,124722.878947008,0.581589748724996,857806.584249012,0.47251905662722,0.478259976723757,0.472559748145943,252.125575796182,NA,"CloseDown",719003689.986428,1
"79411",10411.201,"10411-FAO-31-45","Northern brown shrimp",2012,0,1.12494914186244,0,140306.89564205,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Shrimps, prawns",31,NA,NA,NA,NA,"Penaeus aztecus",45,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.170007414837098,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,78667,41,0.0404014026574948,0.736426964292524,NA,"M6",0.170007414837098,"Species",6592.35,0.3668996729,0.450465206579735,124722.878947008,0.581589748724996,857806.584249012,0.47251905662722,0.478259976723757,0.472559748145943,252.125575796182,NA,"CloseDown",664558837.627847,1
"79421",10411.201,"10411-FAO-31-45","Northern brown shrimp",2013,0,1.08407459851021,0,117064.652815226,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Shrimps, prawns",31,NA,NA,NA,NA,"Penaeus aztecus",45,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.170007414837098,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,78667,41,0.0404014026574948,0.736426964292524,NA,"M6",0.170007414837098,"Species",6592.35,0.3668996729,0.450465206579735,124722.878947008,0.581589748724996,857806.584249012,0.47251905662722,0.478259976723757,0.472559748145943,252.125575796182,NA,"CloseDown",555819313.021269,0.865805790564681
"79431",10411.201,"10411-FAO-31-45","Northern brown shrimp",2014,0,1.09987447189101,0,132497.800991873,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Shrimps, prawns",31,NA,NA,NA,NA,"Penaeus aztecus",45,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.170007414837098,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,78667,41,0.0404014026574948,0.736426964292524,NA,"M6",0.170007414837098,"Species",6592.35,0.3668996729,0.450465206579735,124722.878947008,0.581589748724996,857806.584249012,0.47251905662722,0.478259976723757,0.472559748145943,252.125575796182,NA,"CloseDown",624571763.871341,0.965871655309751
"79441",10411.201,"10411-FAO-31-45","Northern brown shrimp",2015,0,1.07884637133825,0,112044.61878242,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Shrimps, prawns",31,NA,NA,NA,NA,"Penaeus aztecus",45,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.170007414837098,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,78667,41,0.0404014026574948,0.736426964292524,NA,"M6",0.170007414837098,"Species",6592.35,0.3668996729,0.450465206579735,124722.878947008,0.581589748724996,857806.584249012,0.47251905662722,0.478259976723757,0.472559748145943,252.125575796182,NA,"CloseDown",533397959.290153,0.832693685142271
"79451",10411.201,"10411-FAO-31-45","Northern brown shrimp",2016,0,1.10659828975758,0,138018.1245364,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Shrimps, prawns",31,NA,NA,NA,NA,"Penaeus aztecus",45,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.170007414837098,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,78667,41,0.0404014026574948,0.736426964292524,NA,"M6",0.170007414837098,"Species",6592.35,0.3668996729,0.450465206579735,124722.878947008,0.581589748724996,857806.584249012,0.47251905662722,0.478259976723757,0.472559748145943,252.125575796182,NA,"CloseDown",649470457.429516,1
"79461",10411.201,"10411-FAO-31-45","Northern brown shrimp",2017,0,1.0722956945076,0,105815.745748135,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Shrimps, prawns",31,NA,NA,NA,NA,"Penaeus aztecus",45,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.170007414837098,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,78667,41,0.0404014026574948,0.736426964292524,NA,"M6",0.170007414837098,"Species",6592.35,0.3668996729,0.450465206579735,124722.878947008,0.581589748724996,857806.584249012,0.47251905662722,0.478259976723757,0.472559748145943,252.125575796182,NA,"CloseDown",505527957.075415,0.791206065214813
"79471",10411.201,"10411-FAO-31-45","Northern brown shrimp",2018,0,1.11485831532007,0,139048.33870473,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Shrimps, prawns",31,NA,NA,NA,NA,"Penaeus aztecus",45,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.170007414837098,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,78667,41,0.0404014026574948,0.736426964292524,NA,"M6",0.170007414837098,"Species",6592.35,0.3668996729,0.450465206579735,124722.878947008,0.581589748724996,857806.584249012,0.47251905662722,0.478259976723757,0.472559748145943,252.125575796182,NA,"CloseDown",656261989.80211,1
"79481",10411.201,"10411-FAO-31-45","Northern brown shrimp",2019,0,1.07762181416717,0,110875.066406033,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Shrimps, prawns",31,NA,NA,NA,NA,"Penaeus aztecus",45,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.170007414837098,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,78667,41,0.0404014026574948,0.736426964292524,NA,"M6",0.170007414837098,"Species",6592.35,0.3668996729,0.450465206579735,124722.878947008,0.581589748724996,857806.584249012,0.47251905662722,0.478259976723757,0.472559748145943,252.125575796182,NA,"CloseDown",528169403.114757,0.824938156392047
"79491",10411.201,"10411-FAO-31-45","Northern brown shrimp",2020,0,1.10815629413488,0,138212.443327749,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Shrimps, prawns",31,NA,NA,NA,NA,"Penaeus aztecus",45,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.170007414837098,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,78667,41,0.0404014026574948,0.736426964292524,NA,"M6",0.170007414837098,"Species",6592.35,0.3668996729,0.450465206579735,124722.878947008,0.581589748724996,857806.584249012,0.47251905662722,0.478259976723757,0.472559748145943,252.125575796182,NA,"CloseDown",650751474.913669,1
"79501",10411.201,"10411-FAO-31-45","Northern brown shrimp",2021,0,1.07330334255316,0,106769.480817485,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Shrimps, prawns",31,NA,NA,NA,NA,"Penaeus aztecus",45,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.170007414837098,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,78667,41,0.0404014026574948,0.736426964292524,NA,"M6",0.170007414837098,"Species",6592.35,0.3668996729,0.450465206579735,124722.878947008,0.581589748724996,857806.584249012,0.47251905662722,0.478259976723757,0.472559748145943,252.125575796182,NA,"CloseDown",509799150.393477,0.797587836170004
"79511",10411.201,"10411-FAO-31-45","Northern brown shrimp",2022,0,1.11359964015666,0,138891.35311469,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Shrimps, prawns",31,NA,NA,NA,NA,"Penaeus aztecus",45,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.170007414837098,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,78667,41,0.0404014026574948,0.736426964292524,NA,"M6",0.170007414837098,"Species",6592.35,0.3668996729,0.450465206579735,124722.878947008,0.581589748724996,857806.584249012,0.47251905662722,0.478259976723757,0.472559748145943,252.125575796182,NA,"CloseDown",655227085.847611,1
"79521",10411.201,"10411-FAO-31-45","Northern brown shrimp",2023,0,1.07681277462213,0,110103.666998965,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Shrimps, prawns",31,NA,NA,NA,NA,"Penaeus aztecus",45,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.170007414837098,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,78667,41,0.0404014026574948,0.736426964292524,NA,"M6",0.170007414837098,"Species",6592.35,0.3668996729,0.450465206579735,124722.878947008,0.581589748724996,857806.584249012,0.47251905662722,0.478259976723757,0.472559748145943,252.125575796182,NA,"CloseDown",524719740.572202,0.819814239273512
"79531",10411.201,"10411-FAO-31-45","Northern brown shrimp",2024,0,1.10918212682835,0,138340.388134597,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Shrimps, prawns",31,NA,NA,NA,NA,"Penaeus aztecus",45,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.170007414837098,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,78667,41,0.0404014026574948,0.736426964292524,NA,"M6",0.170007414837098,"Species",6592.35,0.3668996729,0.450465206579735,124722.878947008,0.581589748724996,857806.584249012,0.47251905662722,0.478259976723757,0.472559748145943,252.125575796182,NA,"CloseDown",651594931.861093,1
"79541",10411.201,"10411-FAO-31-45","Northern brown shrimp",2025,0,1.07396603480915,0,107397.590905032,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Shrimps, prawns",31,NA,NA,NA,NA,"Penaeus aztecus",45,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.170007414837098,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,78667,41,0.0404014026574948,0.736426964292524,NA,"M6",0.170007414837098,"Species",6592.35,0.3668996729,0.450465206579735,124722.878947008,0.581589748724996,857806.584249012,0.47251905662722,0.478259976723757,0.472559748145943,252.125575796182,NA,"CloseDown",512611274.998131,0.801784887124627
"79551",10411.201,"10411-FAO-31-45","Northern brown shrimp",2026,0,1.11276949629233,0,138787.815181991,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Shrimps, prawns",31,NA,NA,NA,NA,"Penaeus aztecus",45,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.170007414837098,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,78667,41,0.0404014026574948,0.736426964292524,NA,"M6",0.170007414837098,"Species",6592.35,0.3668996729,0.450465206579735,124722.878947008,0.581589748724996,857806.584249012,0.47251905662722,0.478259976723757,0.472559748145943,252.125575796182,NA,"CloseDown",654544527.556979,1
"79561",10411.201,"10411-FAO-31-45","Northern brown shrimp",2027,0,1.0762786782059,0,109594.985790898,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Shrimps, prawns",31,NA,NA,NA,NA,"Penaeus aztecus",45,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.170007414837098,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,78667,41,0.0404014026574948,0.736426964292524,NA,"M6",0.170007414837098,"Species",6592.35,0.3668996729,0.450465206579735,124722.878947008,0.581589748724996,857806.584249012,0.47251905662722,0.478259976723757,0.472559748145943,252.125575796182,NA,"CloseDown",522444464.980891,0.816431628637374
"79571",10411.201,"10411-FAO-31-45","Northern brown shrimp",2028,0,1.10985781186674,0,138424.661517846,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Shrimps, prawns",31,NA,NA,NA,NA,"Penaeus aztecus",45,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.170007414837098,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,78667,41,0.0404014026574948,0.736426964292524,NA,"M6",0.170007414837098,"Species",6592.35,0.3668996729,0.450465206579735,124722.878947008,0.581589748724996,857806.584249012,0.47251905662722,0.478259976723757,0.472559748145943,252.125575796182,NA,"CloseDown",652150491.499155,1
"7958",10411.201,"10411-FAO-31-45","Northern brown shrimp",2029,0,1.07440219587597,0,107811.369774045,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Shrimps, prawns",31,NA,NA,NA,NA,"Penaeus aztecus",45,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.170007414837098,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,78667,41,0.0404014026574948,0.736426964292524,NA,"M6",0.170007414837098,"Species",6592.35,0.3668996729,0.450465206579735,124722.878947008,0.581589748724996,857806.584249012,0.47251905662722,0.478259976723757,0.472559748145943,252.125575796182,NA,"CloseDown",514463473.81318,0.804547240547796
"7959",10411.201,"10411-FAO-31-45","Northern brown shrimp",2030,0,1.11222210232635,0,138719.542630635,0,"FAO","","",NA,"","",NA,"FishBase","",NA,"FishBase",NA,NA,"FishBase","",NA,"FishBase","","Shrimps, prawns",31,NA,NA,NA,NA,"Penaeus aztecus",45,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0.170007414837098,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,78667,41,0.0404014026574948,0.736426964292524,NA,"M6",0.170007414837098,"Species",6592.35,0.3668996729,0.450465206579735,124722.878947008,0.581589748724996,857806.584249012,0.47251905662722,0.478259976723757,0.472559748145943,252.125575796182,NA,"CloseDown",654094451.003049,1
"8040",10420.201,"10420-FAO-67-33","Atka mackerel",2011,0,1.52766689394953,0,131408.445023691,0,"FAO","","",NA,"","",0.384999998,"FishBase","",NA,"FishBase",NA,56.5,"FishBase","",4.199999968,"FishBase","","Miscellaneous coastal fishes",67,NA,NA,NA,NA,"Pleurogrammus monopterygius",33,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,0.431606071335309,FALSE,0.308156490448125,FALSE,0.253621436975958,FALSE,0.239857449342296,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,88030,47,0.0842008406225151,0.519801900378537,NA,"M2",0.431606071335309,"Species",4254.1,0.270055563,0.408485574699597,86019.0435127885,0.630275685331141,545913.767671967,0.390359236998153,0.413065784995085,0.241758398590139,30.5990184662393,NA,"CloseDown",475185724.726171,1
"8041",10420.201,"10420-FAO-67-33","Atka mackerel",2012,0,1.27363451693114,0,109556.822931289,0,"FAO","","",NA,"","",0.384999998,"FishBase","",NA,"FishBase",NA,56.5,"FishBase","",4.199999968,"FishBase","","Miscellaneous coastal fishes",67,NA,NA,NA,NA,"Pleurogrammus monopterygius",33,"Quantity (tonnes)","USA",NA,NA,1,FALSE,FALSE,NA,FALSE,0.431606071335309,FALSE,0.308156490448125,FALSE,0.253621436975958,FALSE,0.239857449342296,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,88030,47,0.0842008406225151,0.519801900378537,NA,"M2",0.431606071335309,"Species",4254.1,0.270055563,0.408485574699597,86019.0435127885,0.630275685331141,545913.767671967,0.390359236998153,0.413065784995085,0.241758398590139,30.5990184662393,NA,"CloseDown",382226739.182882,1
