"","IdOrig","Country","CommName","Year","Catch","BvBmsy","FvFmsy","Price","MSY","Biomass","Profits","Rank","FutureYear","CatchShare_Catch","CatchShare_Biomass","Catch_ShareProfits","BAUPess_Catch","BAUPess_Biomass","BAUPess_Profits","Abs_Change_Catch","Abs_Change_Biomass","Perc_Change_Catch","Perc_Change_Biomass","Abs_Change_Catch_From_Today","Abs_Change_Biomass_From_Today","Perc_Change_Catch_From_Today","Perc_Change_Biomass_From_Today","FxB_2012"
"1424","14562-FAO-37-37","Syrian Arab Republic","Barracudas nei",2012,35,0.394164524346266,9.10486944118966,993.59553552,9.75251860406757,141.702344682203,-1568.44951915223,6,2050,10.9006197107852,496.633739353913,10240.018531548,6.85936418441023,83.309376686724,-5858.26299477817,4.04125552637494,413.324362667189,58.9158910028395,496.131863069209,-24.0993802892148,354.93139467171,-68.8553722548995,250.476726738514,3.58881653252138
"1425","14560-FAO-37-37","Syrian Arab Republic","Atlantic horse mackerel",2012,33,0.541767011998196,1.73793870856061,353.1318655,35.0482974661721,470.594554683729,6261.93860728877,7,2050,55.7645987671288,1731.51264166433,20665.3145343907,33.0247263356057,305.891910232325,-3340.3722138899,22.7398724315231,1425.620731432,68.8571108824177,466.053754200053,22.7645987671288,1260.9180869806,68.983632627663,267.941495376635,0.941557861172883
"1426","14565-FAO-37-32","Syrian Arab Republic","European hake",2012,23,0.808512171279161,1.17665837927035,1149.5916208,24.176358223019,487.61428235012,14684.3451024676,8,2050,33.9178375808905,1164.90569824249,38663.4084842465,23.8629844635283,270.978631141497,-10444.0915376242,10.0548531173622,893.927067100993,42.135773640258,329.888398703368,10.9178375808905,677.29141589237,47.4688590473501,138.899011043745,0.951342621077687
"1427","14584-FAO-37-37","Syrian Arab Republic","Scomber mackerels nei",2012,20,0.429274393557289,4.78125721688925,967.08577688,9.7443506643898,97.77983642994,4042.23763731903,9,2050,5.8129045629415,170.612531453806,5654.2063090915,2.17679232642491,23.8370835779553,-953.501556188416,3.63611223651659,146.77544787585,167.039923486336,615.744150897678,-14.1870954370585,72.8326950238656,-70.9354771852925,74.4864152805684,2.05247129222154
"1428","14574-FAO-37-33","Syrian Arab Republic","Lizardfishes nei",2012,20,0.648302841116781,1.26797111528753,1833.5360616,24.3300337005985,150.328858209784,10536.5753157975,9,2050,22.5613971979518,316.633445256945,36986.4319276158,17.4209322412355,107.15763873825,-2060.75321918131,5.14046495671632,209.475806518695,29.5074045724648,195.483783503643,2.56139719795182,166.304587047161,12.8069859897591,110.627186973697,0.822029276494919
"1429","14568-FAO-37-37","Syrian Arab Republic","Greater amberjack",2012,18,0.552058423663674,2.83620913853576,4219.29247546,11.4960650366111,152.372796844712,36007.7721932206,10,2050,15.9081575352554,476.021671480417,70410.8221483505,6.37083565998777,64.9738664922761,-16675.6626087464,9.5373218752676,411.047804988141,149.702839380508,632.635592091484,-2.09184246474463,323.648874635706,-11.621347026359,212.405942095784,1.56575314620056
"1430","14570-FAO-37-33","Syrian Arab Republic","Groupers nei",2012,18,0.550503478561479,3.42099372746018,3357.2096074,9.55784888169116,128.567541385283,-7878.06744168869,10,2050,6.40047174976324,228.594678522771,16790.8474697849,6.20932529018142,89.9080198828385,-2104.60639878162,0.191146459581815,138.686658639932,3.0783772897849,154.253935100182,-11.5995282502368,100.027137137488,-64.4418236124264,77.801236657185,1.88326894710383
"1431","14571-FAO-37-34","Syrian Arab Republic","Gurnards, searobins nei",2012,18,1.11936586417166,0.849779556356268,1039.26691536,18.9231820555689,459.143692651554,11858.9675636662,10,2050,17.4901149453565,555.360651995667,16199.9218069004,14.6651249151618,453.667540408878,7761.11346616058,2.82499003019469,101.693111586789,19.2633206095232,22.4157786327705,-0.509885054643473,96.2169593441126,-2.83269474801929,20.9557401928925,0.951214227456146
"1432","14780-FAO-61-37","Taiwan Province of China","Pacific saury",2012,161514,1.05133168354894,1.431638499688,1098.61669852,107309.223219529,2758246.88545972,137528405.40457,1,2050,89149.1936688237,2685210.64192475,102763223.809356,34747.4130151586,284034.567921664,-48048708.7597142,54401.7806536651,2401176.07400308,156.563542241065,845.381634909072,-72364.8063311763,-73036.2435349743,-44.8040456747875,-2.6479226323064,1.50512691411046
"1433","14608-FAO-41-57","Taiwan Province of China","Argentine shortfin squid",2012,83949,1.71853101821592,0.238944883878797,1145.15424896,204437.431431831,6420006.19126338,80469011.5763417,2,2050,190120.853619,5081712.79715487,208967084.414348,151232.073677163,6426612.94998847,150447954.233641,38888.7799418374,-1344900.1528336,25.7146377724436,-20.9270445147317,106171.853619,-1338293.39410851,126.47185031269,-20.8456713940513,0.410634194589715
