id,sname,year,catch
1,Ablennes hians,36,5000
1,Ablennes hians,41,8063
1,Ablennes hians,42,11276
1,Ablennes hians,43,16742
1,Ablennes hians,44,15597
1,Ablennes hians,45,10408
1,Ablennes hians,46,6019
1,Ablennes hians,47,3191
1,Ablennes hians,48,8439
1,Ablennes hians,49,1687
1,Ablennes hians,50,6465
1,Ablennes hians,51,1
1,Ablennes hians,52,6465
1,Ablennes hians,53,1
1,Ablennes hians,54,12790
1,Ablennes hians,55,14869
1,Ablennes hians,56,16589
1,Ablennes hians,57,7285
1,Ablennes hians,58,13256
1,Ablennes hians,59,5500
1,Ablennes hians,60,1687
1,Ablennes hians,61,8791
2,Acanthocybium solandri,1,10098
2,Acanthocybium solandri,2,10098
2,Acanthocybium solandri,3,12790
2,Acanthocybium solandri,4,10098
2,Acanthocybium solandri,5,10098
2,Acanthocybium solandri,6,10098
2,Acanthocybium solandri,7,10098
2,Acanthocybium solandri,8,10098
2,Acanthocybium solandri,9,10098
2,Acanthocybium solandri,10,10098
2,Acanthocybium solandri,11,10098
2,Acanthocybium solandri,12,10098
2,Acanthocybium solandri,13,10098
2,Acanthocybium solandri,14,10098
2,Acanthocybium solandri,15,10098
2,Acanthocybium solandri,16,10098
2,Acanthocybium solandri,17,10098
2,Acanthocybium solandri,18,10098
2,Acanthocybium solandri,19,10098
2,Acanthocybium solandri,20,10098
2,Acanthocybium solandri,21,10098
2,Acanthocybium solandri,22,12790
2,Acanthocybium solandri,23,10098
2,Acanthocybium solandri,24,14869
2,Acanthocybium solandri,25,10098
2,Acanthocybium solandri,26,10098
2,Acanthocybium solandri,27,10098
2,Acanthocybium solandri,28,10098
2,Acanthocybium solandri,29,10098
2,Acanthocybium solandri,30,10098
2,Acanthocybium solandri,31,12790
2,Acanthocybium solandri,32,12790
2,Acanthocybium solandri,33,14869
2,Acanthocybium solandri,34,16590
2,Acanthocybium solandri,35,19121
2,Acanthocybium solandri,36,14089
2,Acanthocybium solandri,37,609
2,Acanthocybium solandri,38,4547
2,Acanthocybium solandri,39,7210
2,Acanthocybium solandri,40,9245
2,Acanthocybium solandri,41,5768
2,Acanthocybium solandri,42,17628
2,Acanthocybium solandri,43,5500
2,Acanthocybium solandri,44,18659
2,Acanthocybium solandri,45,18769
2,Acanthocybium solandri,46,19976
2,Acanthocybium solandri,47,20283
2,Acanthocybium solandri,48,18889
2,Acanthocybium solandri,49,17957
2,Acanthocybium solandri,50,13499
2,Acanthocybium solandri,51,16152
2,Acanthocybium solandri,52,15150
2,Acanthocybium solandri,53,16555
2,Acanthocybium solandri,54,17152
2,Acanthocybium solandri,55,14345
2,Acanthocybium solandri,56,13020
2,Acanthocybium solandri,57,14384
2,Acanthocybium solandri,58,14635
2,Acanthocybium solandri,59,14790
2,Acanthocybium solandri,60,14177
2,Acanthocybium solandri,61,13195
3,Aristeus antennatus,5,6467
3,Aristeus antennatus,6,6467
3,Aristeus antennatus,7,3
3,Aristeus antennatus,8,12792
3,Aristeus antennatus,9,18031
3,Aristeus antennatus,10,18031
3,Aristeus antennatus,11,13896
3,Aristeus antennatus,12,19231
3,Aristeus antennatus,13,18031
3,Aristeus antennatus,14,14871
3,Aristeus antennatus,15,18031
3,Aristeus antennatus,16,19231
3,Aristeus antennatus,17,4
3,Aristeus antennatus,18,3823
3,Aristeus antennatus,19,4
3,Aristeus antennatus,20,4
3,Aristeus antennatus,21,20284
3,Aristeus antennatus,22,19231
3,Aristeus antennatus,23,18632
3,Aristeus antennatus,24,1393
3,Aristeus antennatus,25,6155
3,Aristeus antennatus,26,3167
3,Aristeus antennatus,27,1617
3,Aristeus antennatus,28,3002
3,Aristeus antennatus,29,3818
3,Aristeus antennatus,30,1745
3,Aristeus antennatus,31,3823
3,Aristeus antennatus,32,5269
3,Aristeus antennatus,33,6511
3,Aristeus antennatus,34,6570
3,Aristeus antennatus,35,6651
3,Aristeus antennatus,36,6733
3,Aristeus antennatus,37,11611
3,Aristeus antennatus,38,13023
3,Aristeus antennatus,39,20618
3,Aristeus antennatus,40,3992
3,Aristeus antennatus,41,3509
3,Aristeus antennatus,42,4629
3,Aristeus antennatus,43,5176
3,Aristeus antennatus,44,4244
3,Aristeus antennatus,45,4601
3,Aristeus antennatus,46,2751
3,Aristeus antennatus,47,3378
3,Aristeus antennatus,48,2930
3,Aristeus antennatus,49,4851
3,Aristeus antennatus,50,2742
3,Aristeus antennatus,51,6041
3,Aristeus antennatus,52,7324
3,Aristeus antennatus,53,6516
3,Aristeus antennatus,54,6743
3,Aristeus antennatus,55,8041
3,Aristeus antennatus,56,8116
3,Aristeus antennatus,57,8263
3,Aristeus antennatus,58,7329
3,Aristeus antennatus,59,8815
3,Aristeus antennatus,60,7930
3,Aristeus antennatus,61,6407
4,Pandalus jordani,48,18729
4,Pandalus jordani,49,6646
4,Pandalus jordani,50,10225
4,Pandalus jordani,51,5001
4,Pandalus jordani,52,1119
4,Pandalus jordani,53,12131
4,Pandalus jordani,54,13120
4,Pandalus jordani,55,8973
4,Pandalus jordani,56,5203
4,Pandalus jordani,57,9781
5,Pandalus kessleri,48,1951
5,Pandalus kessleri,49,15770
5,Pandalus kessleri,50,20973
5,Pandalus kessleri,51,18659
5,Pandalus kessleri,52,20679
5,Pandalus kessleri,53,19336
5,Pandalus kessleri,54,12056
5,Pandalus kessleri,55,8063
5,Pandalus kessleri,56,10700
5,Pandalus kessleri,57,8063
5,Pandalus kessleri,58,11798
5,Pandalus kessleri,59,9141
5,Pandalus kessleri,60,8791
5,Pandalus kessleri,61,8791
6,Pangasius gigas,37,12672
6,Pangasius gigas,38,12672
6,Pangasius gigas,39,7694
6,Pangasius gigas,40,3878
6,Pangasius gigas,41,6116
6,Pangasius gigas,42,6116
6,Pangasius gigas,43,6510
6,Pangasius gigas,44,6979
6,Pangasius gigas,45,7540
6,Pangasius gigas,46,10190
6,Pangasius gigas,47,10154
6,Pangasius gigas,48,11952
6,Pangasius gigas,49,10555
6,Pangasius gigas,50,10382
6,Pangasius gigas,51,15851
6,Pangasius gigas,52,14491
6,Pangasius gigas,53,14298
6,Pangasius gigas,54,16170
6,Pangasius gigas,55,20238
6,Pangasius gigas,56,19287
6,Pangasius gigas,57,16919
6,Pangasius gigas,58,21122
6,Pangasius gigas,59,120
6,Pangasius gigas,60,1708
6,Pangasius gigas,61,1564
7,Panopea abrupta,22,10100
7,Panopea abrupta,23,6467
7,Panopea abrupta,24,6467
7,Panopea abrupta,25,11901
7,Panopea abrupta,26,657
7,Panopea abrupta,27,8224
7,Panopea abrupta,28,12820
7,Panopea abrupta,29,11485
7,Panopea abrupta,30,9455
7,Panopea abrupta,33,9402
7,Panopea abrupta,34,9201
7,Panopea abrupta,35,11496
7,Panopea abrupta,36,15175
7,Panopea abrupta,37,14884
7,Panopea abrupta,38,16159
7,Panopea abrupta,39,14028
7,Panopea abrupta,40,12708
7,Panopea abrupta,41,12776
7,Panopea abrupta,42,10978
7,Panopea abrupta,43,9713
7,Panopea abrupta,44,8267
7,Panopea abrupta,45,7437
7,Panopea abrupta,46,6710
7,Panopea abrupta,47,5351
7,Panopea abrupta,48,12101
7,Panopea abrupta,49,12857
7,Panopea abrupta,50,13118
7,Panopea abrupta,51,12359
7,Panopea abrupta,52,12534
7,Panopea abrupta,53,14439
7,Panopea abrupta,54,15346
7,Panopea abrupta,55,16712
7,Panopea abrupta,56,16676
7,Panopea abrupta,57,17259
7,Panopea abrupta,58,16803
7,Panopea abrupta,59,18945
7,Panopea abrupta,60,20632
7,Panopea abrupta,61,17166
8,Panulirus argus,1,14871
8,Panulirus argus,2,16591
8,Panulirus argus,3,14871
8,Panulirus argus,4,14871
8,Panulirus argus,5,14871
8,Panulirus argus,6,14871
8,Panulirus argus,7,14871
8,Panulirus argus,8,4
8,Panulirus argus,9,4
8,Panulirus argus,10,4
8,Panulirus argus,11,9783
8,Panulirus argus,12,10101
8,Panulirus argus,13,13475
8,Panulirus argus,14,10101
8,Panulirus argus,15,10986
8,Panulirus argus,16,11278
8,Panulirus argus,17,9487
8,Panulirus argus,18,8441
8,Panulirus argus,19,10702
8,Panulirus argus,20,17061
8,Panulirus argus,21,17764
8,Panulirus argus,22,16275
8,Panulirus argus,23,17892
8,Panulirus argus,24,17210
8,Panulirus argus,25,19078
8,Panulirus argus,26,15962
8,Panulirus argus,27,11758
8,Panulirus argus,28,15356
8,Panulirus argus,29,17010
8,Panulirus argus,30,19044
8,Panulirus argus,31,16933
8,Panulirus argus,32,18476
8,Panulirus argus,33,18584
8,Panulirus argus,34,12921
8,Panulirus argus,35,19431
8,Panulirus argus,36,17929
8,Panulirus argus,37,16864
8,Panulirus argus,38,17931
8,Panulirus argus,39,18143
8,Panulirus argus,40,18150
8,Panulirus argus,41,20510
8,Panulirus argus,42,916
8,Panulirus argus,43,20410
8,Panulirus argus,44,20391
8,Panulirus argus,45,20406
8,Panulirus argus,46,711
8,Panulirus argus,47,19261
8,Panulirus argus,48,18664
8,Panulirus argus,49,16595
8,Panulirus argus,50,17119
8,Panulirus argus,51,17316
8,Panulirus argus,52,18211
8,Panulirus argus,53,17772
8,Panulirus argus,54,17098
8,Panulirus argus,55,19962
8,Panulirus argus,56,17927
8,Panulirus argus,57,17664
8,Panulirus argus,58,17326
8,Panulirus argus,59,17476
8,Panulirus argus,60,18393
8,Panulirus argus,61,17843
9,Panulirus argus,1,8273
9,Panulirus argus,2,10111
9,Panulirus argus,3,8731
9,Panulirus argus,4,9161
9,Panulirus argus,5,11758
9,Panulirus argus,6,14569
9,Panulirus argus,7,18453
9,Panulirus argus,8,450
9,Panulirus argus,9,20475
9,Panulirus argus,10,1859
9,Panulirus argus,11,2085
9,Panulirus argus,12,2232
9,Panulirus argus,13,2067
9,Panulirus argus,14,2400
9,Panulirus argus,15,2088
9,Panulirus argus,16,4229
9,Panulirus argus,17,4080
9,Panulirus argus,18,3330
9,Panulirus argus,19,5053
9,Panulirus argus,20,6345
9,Panulirus argus,21,5829
9,Panulirus argus,22,5880
9,Panulirus argus,23,6022
9,Panulirus argus,24,6161
9,Panulirus argus,25,7003
9,Panulirus argus,26,7009
9,Panulirus argus,27,7155
9,Panulirus argus,28,6386
9,Panulirus argus,29,7973
9,Panulirus argus,30,8449
9,Panulirus argus,31,7671
9,Panulirus argus,32,7298
9,Panulirus argus,33,7382
9,Panulirus argus,34,8307
9,Panulirus argus,35,9016
9,Panulirus argus,36,10118
9,Panulirus argus,37,9631
9,Panulirus argus,38,9891
9,Panulirus argus,39,9698
9,Panulirus argus,40,10160
9,Panulirus argus,41,8915
9,Panulirus argus,42,10245
9,Panulirus argus,43,10221
9,Panulirus argus,44,9844
9,Panulirus argus,45,10768
9,Panulirus argus,46,10472
9,Panulirus argus,47,11180
9,Panulirus argus,48,10628
9,Panulirus argus,49,10260
9,Panulirus argus,50,11592
9,Panulirus argus,51,11061
9,Panulirus argus,52,8839
9,Panulirus argus,53,11175
9,Panulirus argus,54,10275
9,Panulirus argus,55,11065
9,Panulirus argus,56,10185
9,Panulirus argus,57,9239
9,Panulirus argus,58,8754
9,Panulirus argus,59,9332
9,Panulirus argus,60,8261
9,Panulirus argus,61,9719
10,Panulirus cygnus,1,16592
10,Panulirus cygnus,2,16592
10,Panulirus cygnus,3,17490
10,Panulirus cygnus,4,18161
10,Panulirus cygnus,5,19123
10,Panulirus cygnus,6,20285
10,Panulirus cygnus,7,19561
10,Panulirus cygnus,8,19870
10,Panulirus cygnus,9,18032
10,Panulirus cygnus,10,18032
10,Panulirus cygnus,11,18891
10,Panulirus cygnus,12,18548
10,Panulirus cygnus,13,19232
10,Panulirus cygnus,14,19870
10,Panulirus cygnus,15,18548
10,Panulirus cygnus,16,18548
10,Panulirus cygnus,17,19338
10,Panulirus cygnus,18,19870
10,Panulirus cygnus,19,5
10,Panulirus cygnus,20,19561
10,Panulirus cygnus,21,17892
10,Panulirus cygnus,22,19338
10,Panulirus cygnus,23,19561
10,Panulirus cygnus,24,18294
10,Panulirus cygnus,25,17686
10,Panulirus cygnus,26,19531
10,Panulirus cygnus,27,20030
10,Panulirus cygnus,28,20403
10,Panulirus cygnus,29,670
10,Panulirus cygnus,30,1255
10,Panulirus cygnus,31,637
10,Panulirus cygnus,32,21222
10,Panulirus cygnus,33,409
10,Panulirus cygnus,34,2094
10,Panulirus cygnus,35,599
10,Panulirus cygnus,36,1090
10,Panulirus cygnus,37,866
10,Panulirus cygnus,38,887
10,Panulirus cygnus,39,1336
10,Panulirus cygnus,40,3296
10,Panulirus cygnus,41,1637
10,Panulirus cygnus,42,586
10,Panulirus cygnus,43,1860
10,Panulirus cygnus,44,2012
10,Panulirus cygnus,45,905
10,Panulirus cygnus,46,765
10,Panulirus cygnus,47,21168
10,Panulirus cygnus,48,21156
10,Panulirus cygnus,49,348
10,Panulirus cygnus,50,2569
10,Panulirus cygnus,51,3581
10,Panulirus cygnus,52,1172
10,Panulirus cygnus,53,20334
10,Panulirus cygnus,54,1268
10,Panulirus cygnus,55,3038
10,Panulirus cygnus,56,1957
10,Panulirus cygnus,57,377
10,Panulirus cygnus,58,19948
10,Panulirus cygnus,59,20269
10,Panulirus cygnus,60,18811
10,Panulirus cygnus,61,15778
11,Panulirus gracilis,25,19559
11,Panulirus gracilis,26,15419
11,Panulirus gracilis,27,170
11,Panulirus gracilis,28,20587
11,Panulirus gracilis,29,7285
11,Panulirus gracilis,30,10098
11,Panulirus gracilis,31,1
11,Panulirus gracilis,32,6465
11,Panulirus gracilis,33,6465
11,Panulirus gracilis,37,13678
11,Panulirus gracilis,38,7286
11,Panulirus gracilis,39,6466
11,Panulirus gracilis,40,4373
11,Panulirus gracilis,41,17488
11,Panulirus gracilis,43,20282
11,Panulirus gracilis,44,20282
11,Panulirus gracilis,45,5000
11,Panulirus gracilis,46,3191
11,Panulirus gracilis,47,85
11,Panulirus gracilis,48,3927
11,Panulirus gracilis,49,17488
11,Panulirus gracilis,50,2595
11,Panulirus gracilis,51,11649
11,Panulirus gracilis,52,11184
11,Panulirus gracilis,53,4833
11,Panulirus gracilis,54,18159
11,Panulirus gracilis,55,1518
11,Panulirus gracilis,56,2207
11,Panulirus gracilis,57,85
11,Panulirus gracilis,58,21062
11,Panulirus gracilis,59,3878
11,Panulirus gracilis,60,7451
11,Panulirus gracilis,61,864
12,Panulirus gracilis,12,3
12,Panulirus gracilis,13,6467
12,Panulirus gracilis,14,12792
12,Panulirus gracilis,15,10100
12,Panulirus gracilis,16,10100
12,Panulirus gracilis,17,6467
12,Panulirus gracilis,18,6467
12,Panulirus gracilis,19,6467
12,Panulirus gracilis,20,6467
12,Panulirus gracilis,21,6467
12,Panulirus gracilis,22,6467
12,Panulirus gracilis,23,14871
12,Panulirus gracilis,24,16591
12,Panulirus gracilis,25,16726
12,Panulirus gracilis,26,12552
12,Panulirus gracilis,27,16433
12,Panulirus gracilis,28,16433
12,Panulirus gracilis,29,14870
12,Panulirus gracilis,30,9105
12,Panulirus gracilis,31,9445
12,Panulirus gracilis,32,7328
12,Panulirus gracilis,33,5768
12,Panulirus gracilis,34,8177
12,Panulirus gracilis,35,13499
12,Panulirus gracilis,36,12523
12,Panulirus gracilis,37,11352
12,Panulirus gracilis,38,9724
12,Panulirus gracilis,39,7882
12,Panulirus gracilis,40,8619
12,Panulirus gracilis,41,3327
12,Panulirus gracilis,42,11014
12,Panulirus gracilis,43,21163
12,Panulirus gracilis,44,15947
12,Panulirus gracilis,45,697
12,Panulirus gracilis,46,7328
12,Panulirus gracilis,47,509
12,Panulirus gracilis,48,17890
12,Panulirus gracilis,49,18367
12,Panulirus gracilis,50,15726
12,Panulirus gracilis,51,11069
12,Panulirus gracilis,52,346
12,Panulirus gracilis,53,16742
12,Panulirus gracilis,54,14678
12,Panulirus gracilis,55,1687
12,Panulirus gracilis,56,5556
12,Panulirus gracilis,57,14089
12,Panulirus gracilis,58,10098
12,Panulirus gracilis,59,1
12,Panulirus gracilis,60,6465
12,Panulirus gracilis,61,10098
13,Panulirus homarus,1,10100
13,Panulirus homarus,2,10100
13,Panulirus homarus,3,18031
13,Panulirus homarus,4,18031
13,Panulirus homarus,5,18031
13,Panulirus homarus,6,4
13,Panulirus homarus,7,10100
13,Panulirus homarus,8,10100
13,Panulirus homarus,9,10100
13,Panulirus homarus,10,12792
13,Panulirus homarus,11,10100
13,Panulirus homarus,12,10100
13,Panulirus homarus,13,10100
13,Panulirus homarus,14,10100
13,Panulirus homarus,15,10100
13,Panulirus homarus,16,10100
13,Panulirus homarus,17,10100
13,Panulirus homarus,18,14871
13,Panulirus homarus,19,12792
13,Panulirus homarus,20,12792
13,Panulirus homarus,21,16591
13,Panulirus homarus,22,16591
13,Panulirus homarus,23,18031
13,Panulirus homarus,24,865
13,Panulirus homarus,25,20333
13,Panulirus homarus,26,1300
13,Panulirus homarus,27,21129
13,Panulirus homarus,28,1043
13,Panulirus homarus,29,18528
13,Panulirus homarus,30,12473
13,Panulirus homarus,31,18817
13,Panulirus homarus,32,19790
13,Panulirus homarus,33,11573
13,Panulirus homarus,34,17126
13,Panulirus homarus,35,17618
13,Panulirus homarus,36,20602
13,Panulirus homarus,37,21199
13,Panulirus homarus,38,2110
13,Panulirus homarus,39,20959
13,Panulirus homarus,40,20974
13,Panulirus homarus,41,17920
13,Panulirus homarus,42,18890
13,Panulirus homarus,43,1726
13,Panulirus homarus,44,181
13,Panulirus homarus,45,14406
13,Panulirus homarus,46,10933
13,Panulirus homarus,47,10783
13,Panulirus homarus,48,14534
13,Panulirus homarus,49,19539
13,Panulirus homarus,50,11095
13,Panulirus homarus,51,4894
13,Panulirus homarus,52,6549
13,Panulirus homarus,53,10933
13,Panulirus homarus,54,13624
13,Panulirus homarus,55,7140
13,Panulirus homarus,56,7991
13,Panulirus homarus,57,7955
13,Panulirus homarus,58,1031
13,Panulirus homarus,59,21062
13,Panulirus homarus,60,427
13,Panulirus homarus,61,864
14,Aristeus antennatus,50,6200
14,Aristeus antennatus,51,9105
14,Aristeus antennatus,52,5601
14,Aristeus antennatus,53,20973
14,Aristeus antennatus,54,1438
14,Aristeus antennatus,55,12552
14,Aristeus antennatus,56,5000
14,Aristeus antennatus,57,10408
14,Aristeus antennatus,58,16742
14,Aristeus antennatus,59,9485
14,Aristeus antennatus,60,8439
14,Aristeus antennatus,61,12791
15,Panulirus longipes,1,4
15,Panulirus longipes,2,4
15,Panulirus longipes,3,4435
15,Panulirus longipes,4,3193
15,Panulirus longipes,5,3193
15,Panulirus longipes,6,2519
15,Panulirus longipes,7,4
15,Panulirus longipes,8,1689
15,Panulirus longipes,9,2519
15,Panulirus longipes,10,3193
15,Panulirus longipes,11,2519
15,Panulirus longipes,12,3193
15,Panulirus longipes,13,5002
15,Panulirus longipes,14,4435
15,Panulirus longipes,15,6021
15,Panulirus longipes,16,5002
15,Panulirus longipes,17,5002
15,Panulirus longipes,18,5002
15,Panulirus longipes,19,5502
15,Panulirus longipes,20,5002
15,Panulirus longipes,21,4786
15,Panulirus longipes,22,3733
15,Panulirus longipes,23,3928
15,Panulirus longipes,24,3455
15,Panulirus longipes,25,3526
15,Panulirus longipes,26,1982
15,Panulirus longipes,27,2037
15,Panulirus longipes,28,2125
15,Panulirus longipes,29,761
15,Panulirus longipes,30,1245
15,Panulirus longipes,31,1263
15,Panulirus longipes,32,1316
15,Panulirus longipes,33,1925
15,Panulirus longipes,34,2987
15,Panulirus longipes,35,2708
15,Panulirus longipes,36,2589
15,Panulirus longipes,37,3864
15,Panulirus longipes,38,2483
15,Panulirus longipes,39,413
15,Panulirus longipes,40,2636
15,Panulirus longipes,41,2527
15,Panulirus longipes,42,2000
15,Panulirus longipes,43,3430
15,Panulirus longipes,44,2220
15,Panulirus longipes,45,1203
15,Panulirus longipes,46,1316
15,Panulirus longipes,47,917
15,Panulirus longipes,48,714
15,Panulirus longipes,49,850
15,Panulirus longipes,50,1409
15,Panulirus longipes,51,5080
15,Panulirus longipes,52,6135
15,Panulirus longipes,53,5416
15,Panulirus longipes,54,6817
15,Panulirus longipes,55,5964
15,Panulirus longipes,56,6724
15,Panulirus longipes,57,6651
15,Panulirus longipes,58,6651
15,Panulirus longipes,59,6300
15,Panulirus longipes,60,8279
15,Panulirus longipes,61,7703
16,Paphies australis,24,3
16,Paphies australis,25,6592
16,Paphies australis,26,6159
16,Paphies australis,27,6241
16,Paphies australis,28,19230
16,Paphies australis,29,10154
16,Paphies australis,30,9640
16,Paphies australis,31,933
16,Paphies australis,32,9694
16,Paphies australis,33,11649
16,Paphies australis,34,17749
16,Paphies australis,35,13020
16,Paphies australis,36,13499
16,Paphies australis,37,16696
16,Paphies australis,38,18951
16,Paphies australis,39,19370
16,Paphies australis,40,4600
16,Paphies australis,41,3132
16,Paphies australis,42,9872
16,Paphies australis,43,13706
16,Paphies australis,44,10225
16,Paphies australis,45,12299
16,Paphies australis,46,11573
16,Paphies australis,47,13979
16,Paphies australis,48,19560
16,Paphies australis,49,353
16,Paphies australis,50,21031
16,Paphies australis,51,742
16,Paphies australis,52,2132
16,Paphies australis,53,742
16,Paphies australis,54,1583
16,Paphies australis,55,630
16,Paphies australis,56,891
16,Paphies australis,57,219
16,Paphies australis,58,21199
16,Paphies australis,59,16696
16,Paphies australis,60,14280
16,Paphies australis,61,10100
17,Paphies australis,40,6510
17,Paphies australis,41,10872
17,Paphies australis,42,9782
17,Paphies australis,43,6979
17,Paphies australis,44,10555
17,Paphies australis,45,8281
17,Paphies australis,46,8576
17,Paphies australis,47,8362
17,Paphies australis,48,14193
17,Paphies australis,49,13994
17,Paphies australis,50,15103
17,Paphies australis,51,17032
17,Paphies australis,52,17489
17,Paphies australis,53,14476
17,Paphies australis,54,10127
17,Paphies australis,55,16122
17,Paphies australis,56,16079
17,Paphies australis,57,10076
17,Paphies australis,58,1518
17,Paphies australis,59,18432
17,Paphies australis,60,10700
17,Paphies australis,61,4433
18,Paracentrotus lividus,25,14298
18,Paracentrotus lividus,26,12427
18,Paracentrotus lividus,27,10436
18,Paracentrotus lividus,28,7140
18,Paracentrotus lividus,29,9906
18,Paracentrotus lividus,30,10190
18,Paracentrotus lividus,31,11573
18,Paracentrotus lividus,32,12698
18,Paracentrotus lividus,33,13297
18,Paracentrotus lividus,34,5768
18,Paracentrotus lividus,35,6859
18,Paracentrotus lividus,36,12883
18,Paracentrotus lividus,37,8973
18,Paracentrotus lividus,38,5926
18,Paracentrotus lividus,39,5968
18,Paracentrotus lividus,40,7955
18,Paracentrotus lividus,41,8538
18,Paracentrotus lividus,42,6510
18,Paracentrotus lividus,43,12553
18,Paracentrotus lividus,44,8064
18,Paracentrotus lividus,45,3327
18,Paracentrotus lividus,46,18159
18,Paracentrotus lividus,47,17059
18,Paracentrotus lividus,48,14297
18,Paracentrotus lividus,49,14297
18,Paracentrotus lividus,50,18030
18,Paracentrotus lividus,51,6116
18,Paracentrotus lividus,52,21062
18,Paracentrotus lividus,53,5501
18,Paracentrotus lividus,54,5556
18,Paracentrotus lividus,55,5146
18,Paracentrotus lividus,56,5500
18,Paracentrotus lividus,57,19444
18,Paracentrotus lividus,60,11276
18,Paracentrotus lividus,61,509
19,Paracentrotus lividus,5,3
19,Paracentrotus lividus,6,3
19,Paracentrotus lividus,7,3
19,Paracentrotus lividus,8,10100
19,Paracentrotus lividus,9,3
19,Paracentrotus lividus,10,6467
19,Paracentrotus lividus,11,3
19,Paracentrotus lividus,12,3
19,Paracentrotus lividus,13,3
19,Paracentrotus lividus,14,3
19,Paracentrotus lividus,15,10100
19,Paracentrotus lividus,16,10100
19,Paracentrotus lividus,17,10100
19,Paracentrotus lividus,18,6467
19,Paracentrotus lividus,19,6467
19,Paracentrotus lividus,20,6467
19,Paracentrotus lividus,21,6467
19,Paracentrotus lividus,22,3
19,Paracentrotus lividus,25,10700
19,Paracentrotus lividus,26,10700
19,Paracentrotus lividus,27,8063
19,Paracentrotus lividus,28,5000
19,Paracentrotus lividus,29,3191
19,Paracentrotus lividus,30,20282
19,Paracentrotus lividus,31,7285
19,Paracentrotus lividus,32,8791
19,Paracentrotus lividus,33,7694
19,Paracentrotus lividus,34,3821
19,Paracentrotus lividus,35,6466
19,Paracentrotus lividus,36,14870
19,Paracentrotus lividus,37,2517
19,Paracentrotus lividus,38,8439
19,Paracentrotus lividus,39,16433
19,Paracentrotus lividus,40,14490
19,Paracentrotus lividus,41,14678
19,Paracentrotus lividus,42,5000
19,Paracentrotus lividus,43,863
19,Paracentrotus lividus,44,5000
19,Paracentrotus lividus,45,5000
19,Paracentrotus lividus,46,18029
19,Paracentrotus lividus,48,1
19,Paracentrotus lividus,49,1687
19,Paracentrotus lividus,50,3191
19,Paracentrotus lividus,51,16589
19,Paracentrotus lividus,52,5500
19,Paracentrotus lividus,53,1
19,Paracentrotus lividus,54,9141
19,Paracentrotus lividus,55,3821
19,Paracentrotus lividus,56,1
19,Paracentrotus lividus,57,10098
19,Paracentrotus lividus,58,12790
19,Paracentrotus lividus,59,10098
19,Paracentrotus lividus,60,10098
19,Paracentrotus lividus,61,2
20,Paralabrax humeralis,1,20284
20,Paralabrax humeralis,2,3193
20,Paralabrax humeralis,3,3193
20,Paralabrax humeralis,4,6021
20,Paralabrax humeralis,5,3823
20,Paralabrax humeralis,6,3823
20,Paralabrax humeralis,7,8793
20,Paralabrax humeralis,8,16592
20,Paralabrax humeralis,9,16592
20,Paralabrax humeralis,10,12793
20,Paralabrax humeralis,11,13044
20,Paralabrax humeralis,12,13044
20,Paralabrax humeralis,13,13475
20,Paralabrax humeralis,14,12300
20,Paralabrax humeralis,15,14091
20,Paralabrax humeralis,16,13897
20,Paralabrax humeralis,17,10410
20,Paralabrax humeralis,18,14680
20,Paralabrax humeralis,19,14492
20,Paralabrax humeralis,20,17764
20,Paralabrax humeralis,21,14872
20,Paralabrax humeralis,22,13258
20,Paralabrax humeralis,23,12300
20,Paralabrax humeralis,24,12793
20,Paralabrax humeralis,25,13905
20,Paralabrax humeralis,26,8698
20,Paralabrax humeralis,27,5301
20,Paralabrax humeralis,28,6228
20,Paralabrax humeralis,29,9467
20,Paralabrax humeralis,30,3430
20,Paralabrax humeralis,31,6873
20,Paralabrax humeralis,32,11289
20,Paralabrax humeralis,33,12457
20,Paralabrax humeralis,34,7354
20,Paralabrax humeralis,35,18184
20,Paralabrax humeralis,36,18681
20,Paralabrax humeralis,37,16614
20,Paralabrax humeralis,38,13526
20,Paralabrax humeralis,39,16221
20,Paralabrax humeralis,40,12045
20,Paralabrax humeralis,41,11658
20,Paralabrax humeralis,42,3804
20,Paralabrax humeralis,43,14669
20,Paralabrax humeralis,44,11918
20,Paralabrax humeralis,45,10420
20,Paralabrax humeralis,46,16333
20,Paralabrax humeralis,47,14778
20,Paralabrax humeralis,48,9440
20,Paralabrax humeralis,49,8634
20,Paralabrax humeralis,50,10928
20,Paralabrax humeralis,51,13631
20,Paralabrax humeralis,52,6472
20,Paralabrax humeralis,53,3943
20,Paralabrax humeralis,54,5602
20,Paralabrax humeralis,55,2302
20,Paralabrax humeralis,56,19838
20,Paralabrax humeralis,57,18186
20,Paralabrax humeralis,58,2642
20,Paralabrax humeralis,59,3818
20,Paralabrax humeralis,60,8366
20,Paralabrax humeralis,61,171
21,Paralichthys californicus,49,15055
21,Paralichthys californicus,50,16852
21,Paralichthys californicus,51,12553
21,Paralichthys californicus,52,12523
21,Paralichthys californicus,53,13340
21,Paralichthys californicus,54,12276
21,Paralichthys californicus,55,14010
21,Paralichthys californicus,56,13297
21,Paralichthys californicus,57,10903
21,Paralichthys californicus,58,5356
21,Paralichthys californicus,59,7060
21,Paralichthys californicus,60,9611
21,Paralichthys californicus,61,8026
22,Paralichthys dentatus,49,19231
22,Paralichthys dentatus,50,17043
22,Paralichthys dentatus,51,18276
