Year,Species,Metric Tons,Pounds,Revenue
2007,"ROCKFISH, REDBANDED",1.1,2379,2386
2007,"ROCKFISH, REDSTRIPE",0.4,881,434
2007,"ROCKFISH, ROSY",0.5,1164,3451
2007,"ROCKFISH, SILVERGRAY",0,66,28
2007,"ROCKFISH, SPECKLED",0,91,191
2007,"ROCKFISH, SPLITNOSE",81.7,180209,63125
2007,"ROCKFISH, SQUARESPOT",0.2,438,1504
2007,"ROCKFISH, STARRY",0.5,1191,4664
2007,"ROCKFISH, STRIPETAIL",0,51,26
2007,"ROCKFISH, SWORDSPINE",0,10,10
2007,"ROCKFISH, TREEFISH",1.1,2448,19548
2007,"ROCKFISH, VERMILION",19.9,43901,100930
2007,"ROCKFISH, WIDOW",160.8,354589,157995
2007,"ROCKFISH, YELLOWEYE",6.9,15318,18633
2007,"ROCKFISH, YELLOWTAIL",323.1,712264,289379
2007,ROCKFISHES,12270,27050496,8782877
2007,"RUNNER, RAINBOW",0.4,987,2063
2007,SABLEFISH,19901.6,43874971,115610312
2007,SAILFISH,11.7,25902,24767
2007,"SALMON, CHINOOK",6643.2,14645665,43416790
2007,"SALMON, CHUM",49974.4,110173478,37139175
2007,"SALMON, COHO",12241.2,26986872,25266154
2007,"SALMON, PINK",207503.5,457462153,70305410
2007,"SALMON, SOCKEYE",125458.1,276584905,205362906
2007,"SARDINE, PACIFIC",126463.1,278800494,13256298
2007,"SCAD, BIGEYE",121.9,268791,637698
2007,"SCAD, MACKEREL",87.4,192691,456794
2007,SCORPIONFISHES,4.1,9085,30954
2007,SCULPINS,583.8,1287016,37571
2007,"SEA BASS, GIANT",3.8,8382,18654
2007,SEA CHUBS,14.1,31073,34004
2007,SEA CUCUMBER,428.9,945497,1417503
2007,SEA URCHINS,5452.9,12021404,5927860
2007,"SEABASS, WHITE",220.7,486549,1154017
2007,"SEAWEED, KELP",3.5,7758,10210
2007,SEAWEEDS,2,4399,35742
2007,"SHAD, AMERICAN",106.1,233944,125563
2007,"SHARK, BIGEYE THRESHER",4.9,10713,4334
2007,"SHARK, BLUE",0.2,542,520
2007,"SHARK, LEOPARD",11.2,24612,19878
2007,"SHARK, MAKOS",120,264445,153052
2007,"SHARK, OCEANIC WHITETIP",0.1,114,80
2007,"SHARK, PACIFIC ANGEL",8,17668,10026
2007,"SHARK, SHORTFIN MAKO",43.8,96592,78137
2007,"SHARK, SOUPFIN",17.2,37840,26229
2007,"SHARK, SPINY DOGFISH",622.9,1373259,292184
2007,"SHARK, THRESHER",203.2,448058,336901
2007,SHARKS,49.3,108648,20212
2007,"SHEEPHEAD, CALIFORNIA",30.8,67812,300918
2007,SHELLFISH,1749.4,3856781,8475446
2007,"SHRIMP, BLUE MUD",1.2,2695,3252
2007,"SHRIMP, BRINE",454.2,1001371,453960
2007,"SHRIMP, GHOST",12.6,27704,74292
2007,"SHRIMP, MARINE, OTHER",0.2,417,2333
2007,"SHRIMP, OCEAN",11121.1,24517589,11419871
2007,"SHRIMP, PACIFIC ROCK",126,277747,553684
2007,"SHRIMP, PENAEID",518,1141947,3718563
2007,"SHRIMP, SPOT",117.3,258684,2879716
2007,"SKATE, BIG",0.1,220,336
2007,SKATES,8129.9,17923242,1994949
2007,"SMELT, EULACHON",3.6,7904,23437
2007,SMELTS,191.9,423040,162560
2007,SNAPPERS,105.2,231862,1216019
2007,"SOLE, CURLFIN",0.4,898,287
2007,"SOLE, DOVER",9195.7,20272776,7680092
2007,"SOLE, ENGLISH",677.2,1492959,493185
2007,"SOLE, FLATHEAD",16202.9,35720988,7527004
2007,"SOLE, PETRALE",2240.8,4939964,4966772
2007,"SOLE, REX",4648.8,10248655,2474836
2007,"SOLE, ROCK",34362,75754394,19375905
2007,"SOLE, SAND",20.4,44879,31616
2007,"SOLE, YELLOWFIN",109085.4,240489566,42708431
2007,SPEARFISHES,143.7,316880,346988
2007,"SQUID, CALIFORNIA MARKET",49438.3,108991769,29093607
2007,"SQUID, ROBUST CLUBHOOK",6.1,13440,4032
2007,SQUIDS,1274.4,2809563,143438
2007,SQUIRRELFISHES,15,33011,132366
2007,"STURGEON, GREEN",0.1,261,153
2007,"STURGEON, WHITE",142.9,315117,665298
2007,SURFPERCHES,8.2,18029,29119
2007,SURGEONFISHES,38.6,85177,154479
2007,SWORDFISH,2201.3,4852919,10856806
2007,"TARPON, HAWAIIAN",0.5,1206,1242
2007,"THORNYHEAD, SHORTSPINE",957,2109735,2509312
2007,THREADFINS,0.1,229,1373
2007,THRESHER SHARKS,46.8,103273,43226
2007,TILAPIAS,0.1,216,540
2007,"TROUT, RAINBOW",204.3,450390,643058
2007,"TUNA, ALBACORE",11892.3,26217853,22743261
2007,"TUNA, BIGEYE",5853.2,12904013,42067978
2007,"TUNA, BLUEFIN PACIFIC",44.7,98626,57942
2007,"TUNA, KAWAKAWA",1.2,2548,3949
2007,"TUNA, SKIPJACK",335.7,740122,804516
2007,"TUNA, YELLOWFIN",1576.9,3476462,7392246
2007,TUNAS,2.3,5000,19865
2007,WAHOO,324.1,714579,2085295
2007,WOLF-EEL,0.2,416,522
2007,YELLOWTAIL JACK,11.1,24458,36210
2008,ABALONES,0.3,677,2746
2008,ALFONSIN,0,38,178
2008,"ANCHOVY, NORTHERN",14620.3,32232019,1656993
2008,ATKA MACKEREL,57620.1,127029380,19522782
2008,"BARRACUDA, PACIFIC",10.1,22162,15945
2008,BARRACUDAS,14.8,32668,29357
2008,BILLFISHES,0.1,121,90
2008,"BONITO, PACIFIC",802.8,1769786,643425
2008,CABEZON,47.8,105337,499514
2008,"CARP, COMMON",1.5,3230,6591
2008,"CLAM, BUTTER",7.6,16650,22901
2008,"CLAM, MANILA",569.9,1256293,21584236
2008,"CLAM, PACIFIC GEODUCK",1307.9,2883324,44324172
2008,"CLAM, PACIFIC LITTLENECK",14.6,32264,90961
2008,"CLAM, PACIFIC RAZOR",44.5,98025,398235
2008,"CLAM, PACIFIC, GAPER",2.2,4864,11223
2008,"CLAM, SOFTSHELL",254.1,560248,489179
2008,CLAMS OR BIVALVES,0.5,1096,1527
2008,"COCKLE, NUTTALL",25.9,57112,74159
2008,"COD, PACIFIC",224055.3,493952297,274159647
2008,"CRAB, DUNGENESS",22655,49945118,118736333
2008,"CRAB, KING",12341.4,27207754,120202900
2008,"CRAB, RED ROCK",553.9,1221214,1633234
2008,"CRAB, SNOW",28323.6,62442257,101157470
2008,"CRAB, SOUTHERN TANNER",1649.2,3635754,6044101
2008,CRABS ,36.6,80671,137686
2008,CRAYFISHES OR CRAWFISHES,70.9,156359,199923
2008,"CROAKER, PACIFIC WHITE",32.3,71144,44756
2008,DOLPHINFISH,568.6,1253588,3183273
2008,ECHINODERM,0.2,508,1163
2008,EELS,5.6,12342,56242
2008,EMPERORS,1.4,3138,11155
2008,ESCOLAR,4.8,10649,11203
2008,"FINFISHES, UNC GENERAL",189.9,418704,264566
2008,FLATFISH,10025.6,22102475,9019175
2008,"FLOUNDER, ARROWTOOTH",39173.2,86361302,6789191
2008,"FLOUNDER, PACIFIC, SANDDAB",131.4,289775,135437
2008,"FLOUNDER, STARRY",17.9,39436,25188
2008,"FLOUNDER,PACIFIC,SANDDAB",62.7,138137,58568
2008,"FLOUNDERS, RIGHTEYE",0.3,596,348
2008,FLYINGFISHES,0,1,2
2008,GLASSEYE SNAPPER,1.5,3244,10474
2008,GOATFISHES,16.6,36605,148563
2008,"GREENLING, KELP",23.2,51246,256780
2008,GRENADIERS,120.9,266508,50939
2008,GROUPERS,8.8,19341,99568
2008,HAGFISHES,1904.3,4198162,2939672
2008,"HAKE, PACIFIC (WHITING)",240985.7,531277089,58491842
2008,"HALIBUT, CALIFORNIA",216.2,476566,2298832
2008,"HALIBUT, GREENLAND",2040.9,4499305,1404714
2008,"HALIBUT, PACIFIC",30362.2,66936531,217412963
2008,"HERRING, PACIFIC",39103.9,86208465,23791496
2008,"HERRING, PACIFIC, ROE ON KELP",15.3,33766,12589
2008,JACK MACKEREL,260.5,574328,53655
2008,"JACK, ALMACO",0.4,814,996
2008,"JACK, BLACK",0.2,495,893
2008,JACKS,13.6,29896,69134
2008,"JOBFISH, GREEN (UKU)",62.3,137371,495858
2008,LEATHER-BACK,0.1,303,558
2008,LEATHERJACKETS,0.3,588,647
2008,LIMPETS,3,6526,56144
2008,LINGCOD,283.9,625844,736403
2008,"LOBSTER, BANDED SPINY",4.5,9912,120317
2008,"LOBSTER, CALIFORNIA SPINY",336.2,741290,8007649
2008,"LOBSTER, SLIPPER",0,1,4
2008,"MACKEREL, CHUB",3511,7740428,693933
2008,"MACKEREL, FRIGATE",0,66,108
2008,"MARLIN, BLACK",2.8,6217,4673
2008,"MARLIN, BLUE",418.2,922071,1019212
2008,"MARLIN, STRIPED",464.2,1023462,1048441
2008,MOLLUSKS,29,63964,211703
2008,"MULLET, STRIPED (LIZA)",4,8841,33361
2008,MULLETS,0.1,314,785
2008,"MUSSEL, BLUE",268.8,592645,5293123
2008,OCEAN SUNFISH,0,79,8
2008,OCTOPUS,12.2,26889,90237
2008,OILFISH,222.8,491247,917124
2008,OPAH,595.7,1313244,2197845
2008,"OYSTER, EASTERN",47.3,104373,1364626
2008,"OYSTER, EUROPEAN FLAT",1.5,3359,65303
2008,"OYSTER, OLYMPIA",0.1,218,25779
2008,"OYSTER, PACIFIC",5235.7,11542593,43453979
2008,PARROTFISHES,20.1,44401,166717
2008,"POLLOCK, WALLEYE",1032452.1,2276144004,323212449
2008,POMFRETS,304.2,670742,1662057
2008,"PRICKLEBACK, MONKEYFACE",0.1,173,773
2008,"ROCKFISH, AURORA",0.5,1016,2706
2008,"ROCKFISH, BANK",83.3,183567,178639
2008,"ROCKFISH, BLACK",197.8,436122,821216
2008,"ROCKFISH, BLACK-AND-YELLOW",12.1,26594,192452
2008,"ROCKFISH, BLACKGILL",41.4,91340,141823
2008,"ROCKFISH, BLUE",12.4,27446,40562
2008,"ROCKFISH, BOCACCIO",7.4,16269,19992
2008,"ROCKFISH, BROWN",24.1,53198,334920
2008,"ROCKFISH, CANARY",9.2,20349,12456
2008,"ROCKFISH, CHILIPEPPER",101.2,223117,189422
2008,"ROCKFISH, CHINA",11.6,25663,164849
2008,"ROCKFISH, COPPER",6.8,14976,58889
2008,"ROCKFISH, DARKBLOTCHED",108.9,240185,123098
2008,"ROCKFISH, FLAG",0.2,356,1094
2008,"ROCKFISH, GOPHER",24.2,53368,393901
2008,"ROCKFISH, GRASS",16.1,35441,367442
2008,"ROCKFISH, GREENBLOTCHED",0.2,364,603
2008,"ROCKFISH, GREENSPOTTED",1.2,2755,3736
2008,"ROCKFISH, GREENSTRIPED",0.1,179,211
2008,"ROCKFISH, KELP",0.5,1074,5919
2008,"ROCKFISH, OLIVE",0.7,1653,3926
2008,"ROCKFISH, PACIFIC OCEAN PERCH",28981.1,63891729,12715747
2008,"ROCKFISH, REDBANDED",0.3,718,1462
2008,"ROCKFISH, ROSY",0.4,903,2843
2008,"ROCKFISH, SILVERGRAY",0.1,132,69
2008,"ROCKFISH, SPECKLED",0.1,236,317
2008,"ROCKFISH, SPLITNOSE",85.8,189174,74538
2008,"ROCKFISH, SQUARESPOT",0,93,360
2008,"ROCKFISH, STARRY",0.7,1460,6542
2008,"ROCKFISH, TREEFISH",1,2120,19090
2008,"ROCKFISH, VERMILION",17.7,39123,90997
2008,"ROCKFISH, WIDOW",159.6,351836,152439
2008,"ROCKFISH, YELLOWEYE",3.5,7794,7960
2008,"ROCKFISH, YELLOWMOUTH",0,110,53
2008,"ROCKFISH, YELLOWTAIL",388,855372,420625
2008,ROCKFISHES,13193.6,29086671,9679507
2008,"RUNNER, RAINBOW",1.3,2799,5558
2008,SABLEFISH,19634.1,43285351,124589987
2008,SAILFISH,5.1,11251,11761
2008,"SALMON, CHINOOK",4475.1,9865771,32276824
2008,"SALMON, CHUM",57442.6,126638018,67430164
2008,"SALMON, COHO",16909.1,37277697,45157424
2008,"SALMON, PINK",118173.3,260524905,74431605
2008,"SALMON, SOCKEYE",101969.9,224802881,175914551
2008,"SARDINE, PACIFIC",86378.6,190430167,14578746
2008,"SCAD, BIGEYE",70.2,154839,448457
2008,"SCAD, MACKEREL",73.9,162931,440565
2008,"SCALLOP, WEATHERVANE",169.9,374469,2430304
2008,SCORPIONFISHES,4,8910,31045
2008,SCULPINS,713.7,1573346,470788
2008,"SEA BASS, GIANT",2.6,5643,14880
2008,SEA CHUBS,17.1,37658,48795
2008,SEA CUCUMBER,650.8,1434723,2921310
2008,SEA URCHINS,5080.2,11199715,7041507
2008,"SEABASS, WHITE",302.9,667833,1505145
2008,"SEAWEED, KELP",3718.8,8198371,7592
2008,SEAWEEDS,2.9,6387,50171
2008,"SHAD, AMERICAN",61.8,136295,91229
2008,"SHARK, BIGEYE THRESHER",6.5,14243,5461
2008,"SHARK, BLUE",0.1,278,178
2008,"SHARK, LEOPARD",3,6613,6106
2008,"SHARK, MAKOS",113.3,249683,125997
2008,"SHARK, OCEANIC WHITETIP",0,110,62
2008,"SHARK, PACIFIC ANGEL",11.8,25970,16506
2008,"SHARK, SHORTFIN MAKO",34.5,76114,65255
2008,"SHARK, SOUPFIN",8.2,17999,12660
2008,"SHARK, SPINY DOGFISH",827.3,1823947,409069
2008,"SHARK, THRESHER",146.5,322953,279685
2008,SHARKS,15.5,34081,24874
2008,"SHEEPHEAD, CALIFORNIA",37,81490,401258
2008,SHELLFISH,1471.6,3244379,4013167
2008,"SHRIMP, BLUE MUD",0.6,1415,1685
2008,"SHRIMP, BRINE",90,198372,370919
2008,"SHRIMP, GHOST",12,26452,69941
2008,"SHRIMP, MARINE, OTHER",0.1,161,658
2008,"SHRIMP, OCEAN",15588.3,34365897,18540456
2008,"SHRIMP, PACIFIC ROCK",233.1,513802,867246
2008,"SHRIMP, PENAEID",367.7,810710,2185684
2008,"SHRIMP, SPOT",252.3,556269,4819323
2008,"SKATE, BIG",0.2,462,320
2008,SKATES,10594.4,23356419,3183586
2008,"SMELT, EULACHON",7.8,17169,47390
2008,SMELTS,225.8,497738,194715
2008,SNAKE MACKEREL,0,5,1
2008,SNAPPERS,108.9,240140,1219386
2008,"SOLE, CURLFIN",0,48,15
2008,"SOLE, DOVER",11189.4,24668075,9272882
2008,"SOLE, ENGLISH",380.8,839441,272831
2008,"SOLE, FANTAIL",0.1,141,76
2008,"SOLE, FLATHEAD",25274,55719163,10780834
2008,"SOLE, PETRALE",2215.5,4884241,4971749
2008,"SOLE, REX",4102.7,9044799,2360015
2008,"SOLE, ROCK",52979.4,116798327,27425205
2008,"SOLE, SAND",19.5,43083,35236
2008,"SOLE, YELLOWFIN",141236.8,311370613,54744630
2008,SPEARFISHES,230.3,507744,358208
2008,SPOTTED CABRILLA,0,3,8
2008,"SQUID, CALIFORNIA MARKET",38099.7,83994670,26456783
2008,SQUIDS,1656.3,3651470,211607
2008,SQUIRRELFISHES,25.6,56512,257731
2008,"STURGEON, GREEN",0,78,79
2008,"STURGEON, WHITE",164.3,362261,799338
2008,SURFPERCHES,9,19756,33431
2008,SURGEONFISHES,35.3,77913,145049
2008,SWORDFISH,2269,5002261,9541839
2008,"TARPON, HAWAIIAN",0.2,432,425
2008,"THORNYHEAD, LONGSPINE",0.4,836,323
2008,"THORNYHEAD, SHORTSPINE",1378.5,3039044,3517942
2008,THREADFINS,0.2,422,2673
2008,THRESHER SHARKS,40.5,89390,23949
2008,TILAPIAS,0.3,657,2059
2008,"TROUT, RAINBOW",210,462982,555894
2008,"TUNA, ALBACORE",11480.7,25310410,30189031
2008,"TUNA, BIGEYE",6088.4,13422436,49834174
2008,"TUNA, BLUEFIN PACIFIC",0.8,1862,3333
2008,"TUNA, KAWAKAWA",1.1,2444,4624
2008,"TUNA, SKIPJACK",415.9,916794,1192238
2008,"TUNA, YELLOWFIN",1517.1,3344628,8764381
2008,TUNAS,2.7,5844,14147
2008,WAHOO,385.2,849230,2224749
2008,WOLF-EEL,0.1,297,491
2008,YELLOWTAIL JACK,6,13311,18247
2009,ALFONSIN,0,40,13
2009,"ANCHOVY, NORTHERN",3478.9,7669576,506306
2009,ATKA MACKEREL,71163.6,156887348,26731817
2009,"BARRACUDA, PACIFIC",47.9,105680,65544
2009,BARRACUDAS,9.1,20132,17368
2009,"BONITO, PACIFIC",2132.9,4702188,1726950
2009,CABEZON,48.2,106192,454319
2009,"CLAM, BUTTER",27.5,60574,134714
2009,"CLAM, MANILA",542.5,1196040,20223171
2009,"CLAM, PACIFIC GEODUCK",1355.1,2987560,55699385
2009,"CLAM, PACIFIC LITTLENECK",15.1,33353,94661
2009,"CLAM, PACIFIC RAZOR",66,145593,570708
2009,"CLAM, PACIFIC, GAPER",1.7,3690,7892
2009,"CLAM, SOFTSHELL",308.9,681005,485755
2009,CLAMS OR BIVALVES,0.1,303,545
2009,"COCKLE, NUTTALL",31.5,69491,88543
2009,"COD, PACIFIC",222781.1,491143168,133713734
2009,"CRAB, DUNGENESS",28754.5,63392241,131253596
2009,"CRAB, KING",10156.5,22391096,86227542
2009,"CRAB, RED ROCK",582.8,1284774,1713221
2009,"CRAB, SNOW",26349.1,58089302,79388555
2009,"CRAB, SOUTHERN TANNER",1560.7,3440714,5439840
2009,CRABS ,46.2,101922,153029
2009,"CROAKER, PACIFIC WHITE",52.4,115558,37140
2009,DOLPHINFISH,584.4,1288325,2856895
2009,ECHINODERM,0.4,912,2937
2009,EELS,3,6647,20409
2009,EMPERORS,1.7,3808,13529
2009,ESCOLAR,3.3,7348,8249
2009,"FINFISHES, UNC GENERAL",214.5,472796,335922
2009,FLATFISH,11060.2,24383282,6960247
2009,"FLOUNDER, ARROWTOOTH",40857.5,90074397,9827216
2009,"FLOUNDER, PACIFIC, SANDDAB",123.3,271854,124526
2009,"FLOUNDER, STARRY",75.1,165458,76456
2009,"FLOUNDER,PACIFIC,SANDDAB",159,350430,155065
2009,"FLOUNDERS, RIGHTEYE",0.3,592,397
2009,FLYINGFISHES,0,7,12
2009,GLASSEYE SNAPPER,1.1,2521,8847
2009,GOATFISHES,21.4,47232,214637
2009,"GREENLING, KELP",22,48530,224361
2009,GRENADIERS,112,246925,38498
2009,GROUPERS,10,21981,98854
2009,HAGFISHES,1705.9,3760806,2717175
2009,"HAKE, PACIFIC (WHITING)",114784.2,253053357,14104479
2009,"HALIBUT, CALIFORNIA",286.4,631348,2583474
2009,"HALIBUT, GREENLAND",4054.3,8938173,2974840
2009,"HALIBUT, PACIFIC",27085.7,59713108,140152855
2009,"HERRING, LAKE OR CISCO",0.4,965,1548
2009,"HERRING, PACIFIC",40247.2,88728965,29969383
2009,"HERRING, ROUND",0.3,673,1383
2009,HERRINGS,0.1,275,413
2009,JACK MACKEREL,120.1,264695,19457
2009,"JACK, ALMACO",0.2,518,721
2009,"JACK, BLACK",0.1,292,544
2009,JACKS,12.5,27663,61359
2009,"JOBFISH, GREEN (UKU)",48.6,107074,369569
2009,LEATHER-BACK,0.1,214,374
2009,LEATHERJACKETS,0.6,1423,1502
2009,LIMPETS,5.2,11436,77707
2009,LINGCOD,232.5,512604,601888
2009,"LOBSTER, BANDED SPINY",5,11000,136072
2009,"LOBSTER, CALIFORNIA SPINY",320.3,706054,7934354
2009,"MACKEREL, CHUB",5101.2,11246012,1101346
2009,"MACKEREL, FRIGATE",0,17,51
2009,"MARLIN, BLACK",0.3,691,1746
2009,"MARLIN, BLUE",468.4,1032652,1193172
2009,"MARLIN, STRIPED",292.2,644135,947124
2009,MOLLUSKS,33.7,74315,228501
2009,"MULLET, STRIPED (LIZA)",3.2,7145,29762
2009,MULLETS,0.2,354,946
2009,"MUSSEL, BLUE",257.7,568104,4851431
2009,"MUSSEL, CALIFORNIA",30.5,67264,201792
2009,OCEAN SUNFISH,0.1,138,14
2009,OCTOPUS,14.3,31458,90057
2009,OILFISH,247,544613,704605
2009,OPAH,854.6,1884043,2409252
2009,"OYSTER, EASTERN",26.5,58526,740267
2009,"OYSTER, EUROPEAN FLAT",1,2200,36644
2009,"OYSTER, KUMAMOTO",41.2,90787,2451273
2009,"OYSTER, OLYMPIA",0.1,227,29432
2009,"OYSTER, PACIFIC",5240,11552020,44541576
2009,PARROTFISHES,21.8,48001,174512
2009,"POLLOCK, WALLEYE",846489.7,1866171114,270594811
2009,POMFRETS,284.4,627055,1380809
2009,"PRICKLEBACK, MONKEYFACE",0,73,206
2009,RAYS,0,44,154
2009,"ROCKFISH, AURORA",1,2258,3061
2009,"ROCKFISH, BANK",49.9,109914,88165
2009,"ROCKFISH, BLACK",227.6,501734,923240
2009,"ROCKFISH, BLACK-AND-YELLOW",11.5,25259,173024
2009,"ROCKFISH, BLACKGILL",93.4,205868,244449
2009,"ROCKFISH, BLUE",8.2,18033,29132
2009,"ROCKFISH, BOCACCIO",6.6,14552,16511
2009,"ROCKFISH, BROWN",24.4,53900,329641
2009,"ROCKFISH, CANARY",12.3,27099,13869
2009,"ROCKFISH, CHILIPEPPER",240.4,529899,328891
2009,"ROCKFISH, CHINA",10.6,23373,147391
2009,"ROCKFISH, COPPER",5.7,12579,59425
2009,"ROCKFISH, DARKBLOTCHED",136.2,300250,157851
2009,"ROCKFISH, FLAG",0.2,436,1368
2009,"ROCKFISH, GOPHER",24,52999,369037
2009,"ROCKFISH, GRASS",13.4,29560,263122
2009,"ROCKFISH, GREENBLOTCHED",0.1,189,230
2009,"ROCKFISH, GREENSPOTTED",0.9,1915,3128
2009,"ROCKFISH, GREENSTRIPED",0.1,266,254
2009,"ROCKFISH, KELP",0.9,2043,7650
2009,"ROCKFISH, OLIVE",1,2196,5821
2009,"ROCKFISH, PACIFIC OCEAN PERCH",26626.9,58701559,8878220
2009,"ROCKFISH, REDBANDED",0.3,692,677
2009,"ROCKFISH, ROSY",0.3,573,1755
2009,"ROCKFISH, SPECKLED",0.1,240,331
2009,"ROCKFISH, SPLITNOSE",56.9,125348,46002
2009,"ROCKFISH, SQUARESPOT",0,110,199
2009,"ROCKFISH, STARRY",0.7,1465,5682
2009,"ROCKFISH, TREEFISH",1.5,3364,28577
2009,"ROCKFISH, VERMILION",16.3,36041,82779
2009,"ROCKFISH, WIDOW",152.7,336735,142362
2009,"ROCKFISH, YELLOWEYE",3,6659,6665
2009,"ROCKFISH, YELLOWTAIL",655,1444001,752098
2009,ROCKFISHES,12744.3,28096026,8919587
2009,"RUNNER, RAINBOW",1.1,2379,4452
2009,SABLEFISH,19426.5,42827702,128712790
2009,SAILFISH,10.2,22438,20508
2009,"SALMON, CHINOOK",4369.5,9632892,21205320
2009,"SALMON, CHUM",50976.7,112383196,48443084
2009,"SALMON, COHO",14936.4,32928818,29327629
2009,"SALMON, PINK",133282.3,293834094,66292638
2009,"SALMON, SOCKEYE",116185.9,256143516,204372215
2009,"SARDINE, PACIFIC",66424.2,146438758,12499053
2009,"SCAD, BIGEYE",90.9,200354,642777
2009,"SCAD, MACKEREL",93,205037,555011
2009,"SCALLOP, SEA",131,288891,2308580
2009,SCORPIONFISHES,4.4,9612,40931
2009,SCULPINS,974.6,2148566,63903
2009,"SEA BASS, GIANT",3.1,6728,19139
2009,SEA CHUBS,8,17582,26409
2009,SEA CUCUMBER,522.4,1151626,2112468
2009,SEA URCHINS,5995.7,13218226,8404972
2009,"SEABASS, WHITE",186.7,411590,868415
2009,SEAWEEDS,3.3,7288,54635
2009,"SHAD, AMERICAN",29.8,65713,72050
2009,"SHARK, BIGEYE THRESHER",7.4,16228,5455
2009,"SHARK, BLUE",0,44,32
2009,"SHARK, LEOPARD",2.1,4563,3768
2009,"SHARK, MAKOS",106,233776,119565
2009,"SHARK, PACIFIC ANGEL",11.8,25976,16236
2009,"SHARK, SHORTFIN MAKO",29.6,65263,53702
2009,"SHARK, SOUPFIN",4.5,9846,8267
2009,"SHARK, SPINY DOGFISH",290.3,639904,162240
2009,"SHARK, THRESHER",106.4,234602,198009
2009,SHARKS,3,6548,9052
2009,"SHEEPHEAD, CALIFORNIA",32.8,72252,335550
2009,SHELLFISH,1591.6,3508919,6463420
2009,"SHRIMP, BLUE MUD",1.4,3056,3695
2009,"SHRIMP, BRINE",102.8,226737,490970
2009,"SHRIMP, GHOST",25.9,57164,127823
2009,"SHRIMP, MARINE, OTHER",0.1,235,393
2009,"SHRIMP, OCEAN",14431.5,31815647,9794115
2009,"SHRIMP, PACIFIC ROCK",235.3,518681,966147
2009,"SHRIMP, PENAEID",459.6,1013129,2783017
2009,"SHRIMP, SPOT",283.5,625049,4544683
2009,"SKATE, BIG",1.1,2485,494
2009,SKATES,10126.1,22324090,2331296
2009,"SMELT, EULACHON",8,17631,39105
2009,SMELTS,179.2,395052,160868
2009,SNAKE MACKEREL,0,21,21
2009,SNAPPERS,128.8,283869,1490452
2009,"SOLE, BUTTER",0.1,322,101
2009,"SOLE, CURLFIN",0.2,389,123
2009,"SOLE, DOVER",11653.8,25692032,8668139
2009,"SOLE, ENGLISH",372.5,821149,251128
2009,"SOLE, FANTAIL",0.2,470,823
2009,"SOLE, FLATHEAD",20916.2,46111791,7453373
2009,"SOLE, PETRALE",1761.8,3884160,3556045
2009,"SOLE, REX",6339.6,13976199,3529274
2009,"SOLE, ROCK",50040.9,110320214,20988590
2009,"SOLE, SAND",52.8,116370,89737
2009,"SOLE, YELLOWFIN",100643.5,221878667,35639011
2009,SPEARFISHES,117.7,259433,272629
2009,"SQUID, CALIFORNIA MARKET",93106.5,205262667,56873286
2009,SQUIDS,647.8,1428099,96182
2009,SQUIRRELFISHES,22.8,50266,208828
2009,"STURGEON, GREEN",0.1,203,176
2009,"STURGEON, WHITE",153.7,338860,672878
2009,SURFPERCHES,9.6,21269,41998
2009,SURGEONFISHES,38,83759,163526
2009,SWORDFISH,2167.9,4779273,9268146
2009,"TARPON, HAWAIIAN",0.7,1645,1663
2009,"THORNYHEAD, SHORTSPINE",1511.2,3331543,3356472
2009,THREADFINS,0.2,454,3277
2009,THRESHER SHARKS,28.2,62207,19601
2009,TILAPIAS,0.3,702,2243
2009,"TROUT, RAINBOW",177.1,390474,562598
2009,"TUNA, ALBACORE",12566.7,27704646,28611289
2009,"TUNA, BIGEYE",4888.5,10777200,39463093
2009,"TUNA, BLUEFIN PACIFIC",414.9,914774,442993
2009,"TUNA, KAWAKAWA",2.4,5340,12105
2009,"TUNA, SKIPJACK",327.2,721250,1015694
2009,"TUNA, YELLOWFIN",1169.2,2577559,6416006
2009,TUNAS,0.3,590,1259
2009,WAHOO,274.3,604808,1672639
2009,WOLF-EEL,0.1,142,331
2009,YELLOWTAIL JACK,3.7,8262,12122
2010,ALFONSIN,0,27,154
2010,"ANCHOVY, NORTHERN",1271.6,2803420,562602
2010,ATKA MACKEREL,65864.9,145205708,27523017
2010,"BARRACUDA, PACIFIC",18.4,40590,27981
2010,BARRACUDAS,12.5,27619,26997
2010,BILLFISHES,0.4,827,575
2010,"BONITO, PACIFIC",18.4,40653,14375
2010,CABEZON,46.3,102125,451370
2010,"CLAM, BUTTER",6.9,15133,20085
2010,"CLAM, MANILA",425.4,937915,15599090
2010,"CLAM, PACIFIC GEODUCK",1259.9,2777529,62998493
2010,"CLAM, PACIFIC LITTLENECK",12.2,26811,73570
2010,"CLAM, PACIFIC RAZOR",63,138826,548558
2010,"CLAM, PACIFIC, GAPER",2.7,6061,16469
2010,"CLAM, SOFTSHELL",416.4,918062,625200
2010,CLAMS OR BIVALVES,34.1,75151,375755
2010,"COCKLE, NUTTALL",44.9,98892,124430
2010,"COD, PACIFIC",244777,539635398,146940754
2010,"CRAB, DUNGENESS",29794.7,65685337,140454502
2010,"CRAB, KING",10905.3,24041870,122411319
2010,"CRAB, RED ROCK",567.8,1251777,1673713
2010,"CRAB, SNOW",21699.7,47839212,54047565
2010,"CRAB, SOUTHERN TANNER",1194.8,2634054,3711853
2010,CRABS ,46.4,102227,148889
