Year,Species,Metric Tons,Pounds,Revenue
2006,"SNAPPER, VERMILION",337.50,744022.00,2116089.00
2006,"SNAPPER, YELLOWTAIL",37.70,83053.00,217652.00
2006,SNAPPERS,0.10,326.00,689.00
2006,SPADEFISHES,19.00,41938.00,18909.00
2006,SPOT,1423.00,3137120.00,2843714.00
2006,"SQUID, LONGFIN",15888.10,35026803.00,27845925.00
2006,"SQUID, NORTHERN SHORTFIN",9084.80,20028367.00,6159396.00
2006,SQUIDS,33.10,73061.00,44923.00
2006,SQUIRRELFISHES,1.50,3313.00,3364.00
2006,SUCKERS,3.00,6561.00,4985.00
2006,SUNFISHES,1.90,4085.00,5036.00
2006,SURGEONFISHES,0.00,5.00,8.00
2006,SWORDFISH,686.00,1512362.00,3976043.00
2006,TAUTOG,156.30,344684.00,711906.00
2006,THRESHER SHARKS,1.70,3811.00,1538.00
2006,TILAPIAS,8.10,17911.00,13635.00
2006,"TILEFISH, BLUELINE",76.80,169326.00,226114.00
2006,"TILEFISH, GOLDEN",1051.10,2317252.00,5501379.00
2006,"TILEFISH, SAND",1.20,2616.00,3694.00
2006,TILEFISHES,0.50,1081.00,1004.00
2006,TOADFISHES,1.50,3364.00,5060.00
2006,TRIPLETAIL,2.00,4329.00,8825.00
2006,"TROUT, RAINBOW",1.90,4101.00,5806.00
2006,"TUNA, ALBACORE",60.70,133840.00,93233.00
2006,"TUNA, BIGEYE",412.30,909063.00,2786504.00
2006,"TUNA, BLACKFIN",8.30,18210.00,46497.00
2006,"TUNA, BLUEFIN",229.80,506547.00,2971413.00
2006,"TUNA, LITTLE TUNNY",144.10,317615.00,100920.00
2006,"TUNA, SKIPJACK",1.50,3347.00,2750.00
2006,"TUNA, YELLOWFIN",822.60,1813429.00,3033728.00
2006,TUNAS,2.00,4468.00,8296.00
2006,"TURTLE, SNAPPING",26.00,57299.00,61042.00
2006,"TURTLE, TERRAPIN",1.50,3389.00,10409.00
2006,WAHOO,13.60,29897.00,70695.00
2006,WALLEYE,0.40,830.00,2396.00
2006,WEAKFISH,452.20,996993.00,1016857.00
2006,"WHELK, CHANNELED",526.30,1160334.00,4978483.00
2006,"WHELK, KNOBBED",155.50,342826.00,1076220.00
2006,"WHITEFISH, LAKE",0.30,563.00,1410.00
2006,"WOLFFISH, ATLANTIC",78.30,172657.00,115901.00
2007,ALEWIFE,400.30,882556.00,195450.00
2007,AMBERJACK,93.30,205712.00,171869.00
2007,"AMBERJACK, GREATER",100.30,221060.00,210431.00
2007,"AMBERJACK, LESSER",1.30,2757.00,2625.00
2007,ARGENTINES,8.60,18905.00,7078.00
2007,BALLYHOO,134.80,297231.00,211977.00
2007,BARRACUDAS,48.30,106421.00,95079.00
2007,BARRELFISH,0.60,1284.00,2650.00
2007,"BASS, STRIPED",3326.20,7332950.00,15693186.00
2007,"BASS, WHITE",0.10,211.00,378.00
2007,BIGEYE,2.10,4572.00,4319.00
2007,BLOODWORMS,249.00,549045.00,6050900.00
2007,BLUEFISH,3399.70,7495006.00,2677408.00
2007,"BONITO, ATLANTIC",52.10,114860.00,193851.00
2007,BOWFIN,3.40,7414.00,726.00
2007,"BROTULA, BEARDED",0.10,323.00,376.00
2007,BURBOT,0.80,1723.00,1842.00
2007,BUTTERFISH,754.60,1663547.00,1196074.00
2007,"CARP, COMMON",65.70,144732.00,40251.00
2007,CARPS AND MINNOWS,12.60,27838.00,104285.00
2007,"CATFISH, BLUE",91.10,200836.00,73703.00
2007,"CATFISH, CHANNEL",1.60,3541.00,2151.00
2007,CATFISHES & BULLHEADS,1350.00,2976253.00,1530444.00
2007,"CLAM, ARC, BLOOD",9.40,20758.00,18869.00
2007,"CLAM, ATLANTIC JACKKNIFE",46.70,103051.00,429060.00
2007,"CLAM, ATLANTIC SURF",25304.60,55786606.00,34102854.00
2007,"CLAM, NORTHERN QUAHOG",4022.00,8866867.00,54258186.00
2007,"CLAM, OCEAN QUAHOG",9602.20,21168960.00,13293827.00
2007,"CLAM, QUAHOG",239.80,528761.00,3348236.00
2007,"CLAM, SOFTSHELL",1674.40,3691308.00,24213520.00
2007,CLAMS OR BIVALVES,9327.90,20564297.00,11834940.00
2007,COBIA,41.70,91990.00,222692.00
2007,"COD, ATLANTIC",7657.90,16882513.00,27070825.00
2007,CONEY,0.00,11.00,21.00
2007,"CRAB, ATLANTIC ROCK",1958.70,4318122.00,1987393.00
2007,"CRAB, BLUE",44110.40,97245870.00,97363290.00
2007,"CRAB, BLUE, PEELER",657.10,1448574.00,3244159.00
2007,"CRAB, BLUE, SOFT",182.20,401597.00,2360078.00
2007,"CRAB, BLUE, SOFT AND PEELER",9.00,19827.00,167882.00
2007,"CRAB, DEEPSEA GOLDEN",198.00,436505.00,644713.00
2007,"CRAB, DEEPSEA RED",983.30,2167867.00,1973754.00
2007,"CRAB, FLORIDA STONE CLAWS",50.00,110187.00,527196.00
2007,"CRAB, GREEN",96.60,212941.00,273431.00
2007,"CRAB, HORSESHOE",818.70,1804968.00,1147835.00
2007,"CRAB, JONAH",3889.90,8575621.00,4546102.00
2007,"CRAB, SPIDER",8.90,19630.00,7852.00
2007,CRABS ,665.80,1467925.00,935018.00
2007,CRAPPIE,0.60,1352.00,2029.00
2007,"CROAKER, ATLANTIC",8994.80,19830042.00,8107383.00
2007,CUNNER,3.00,6595.00,14417.00
2007,CUSK,87.50,192832.00,120695.00
2007,"CUTLASSFISH, ATLANTIC",18.20,40090.00,59837.00
2007,DEALFISH,5.10,11297.00,4721.00
2007,DOLPHINFISH,386.30,851662.00,1667623.00
2007,"DORY, AMERICAN JOHN",29.30,64486.00,58948.00
2007,"DRUM, BLACK",114.40,252280.00,136129.00
2007,"DRUM, FRESHWATER",1.30,2775.00,2319.00
2007,"DRUM, RED",116.80,257491.00,367395.00
2007,DRUMS,0.10,329.00,188.00
2007,"EEL, AMERICAN",334.60,737595.00,2792329.00
2007,"EEL, CONGER",38.50,84877.00,45140.00
2007,EELS,0.60,1254.00,2372.00
2007,ESCOLAR,3.50,7721.00,13802.00
2007,"FINFISHES, UNC BAIT AND ANIMAL FOOD",102.10,225059.00,147895.00
2007,"FINFISHES, UNC FOR FOOD",1541.50,3398330.00,564920.00
2007,"FINFISHES, UNC GENERAL",1789.00,3944124.00,2268972.00
2007,FLATFISH,77.70,171263.00,444487.00
2007,"FLOUNDER, FOURSPOT",7.30,16061.00,7730.00
2007,"FLOUNDER, SOUTHERN",944.90,2083176.00,4970834.00
2007,"FLOUNDER, SUMMER",4445.50,9800522.00,23848565.00
2007,"FLOUNDER, WINDOWPANE",199.60,439974.00,201113.00
2007,"FLOUNDER, WINTER",2666.70,5879052.00,12320167.00
2007,"FLOUNDER, WITCH",1069.10,2356857.00,5691420.00
2007,"FLOUNDER, YELLOWTAIL",1753.70,3866121.00,7215304.00
2007,"FLOUNDER,ATLANTIC,PLAICE",990.80,2184232.00,3552023.00
2007,GAG,323.10,712267.00,2558153.00
2007,GARS,7.70,16920.00,1572.00
2007,GOOSEFISH,12338.00,27200431.00,28850179.00
2007,GRAYSBY,0.10,268.00,909.00
2007,"GROUPER, BLACK",5.00,10933.00,37461.00
2007,"GROUPER, RED",271.40,598389.00,1670204.00
2007,"GROUPER, SNOWY",36.50,80456.00,250836.00
2007,"GROUPER, WARSAW",0.10,171.00,461.00
2007,"GROUPER, YELLOWEDGE",1.00,2224.00,7370.00
2007,"GROUPER, YELLOWFIN",3.70,8218.00,30445.00
2007,GROUPERS,1.70,3661.00,9985.00
2007,"GRUNT, WHITE",16.60,36502.00,40679.00
2007,GRUNTS,67.70,149186.00,136235.00
2007,HADDOCK,3624.80,7991164.00,12294732.00
2007,"HAKE, ATLANTIC, RED/WHITE",2.70,6025.00,3389.00
2007,"HAKE, OFFSHORE SILVER",10.10,22201.00,9125.00
2007,"HAKE, RED",510.30,1125086.00,429539.00
2007,"HAKE, SILVER",6353.50,14006995.00,7876732.00
2007,"HAKE, SILVER (OFFSHORE MIXED)",0.10,151.00,337.00
2007,"HAKE, WHITE",1524.70,3361454.00,3886765.00
2007,"HALIBUT, ATLANTIC",24.10,53184.00,257880.00
2007,HARVESTFISH,88.80,195852.00,224079.00
2007,"HERRING, ATLANTIC",73846.10,162801012.00,19197910.00
2007,"HERRING, ATLANTIC THREAD",2.80,6160.00,4605.00
2007,"HERRING, BLUEBACK",15.60,34289.00,5606.00
2007,HERRINGS,670.10,1477311.00,179044.00
2007,"HIND, RED",7.10,15750.00,46520.00
2007,"HIND, ROCK",9.90,21769.00,86172.00
2007,HOGFISH,12.20,26943.00,74323.00
2007,HOUNDFISH,1.10,2422.00,363.00
2007,"JACK, ALMACO",62.60,138001.00,119412.00
2007,"JACK, BAR",2.00,4493.00,4217.00
2007,"JACK, CREVALLE",74.40,163917.00,141179.00
2007,JACKS,7.70,16909.00,10150.00
2007,KING WHITING,549.80,1212088.00,1203754.00
2007,"KINGFISH, NORTHERN",0.30,689.00,548.00
2007,LADYFISH,7.10,15719.00,8296.00
2007,"LAUNCE, AMERICAN SAND",5.30,11606.00,49677.00
2007,LEATHERJACKETS,157.60,347373.00,466603.00
2007,"LOBSTER, AMERICAN",36759.30,81039466.00,368527642.00
2007,"LOBSTER, CARIBBEAN SPINY",163.40,360260.00,2484745.00
2007,"LOBSTER, SLIPPER",0.10,246.00,2989.00
2007,LOOKDOWN,8.00,17568.00,13731.00
2007,"MACKEREL, ATLANTIC",25529.60,56282514.00,6735292.00
2007,"MACKEREL, CHUB",0.00,60.00,38.00
2007,"MACKEREL, KING",3.50,7654.00,15411.00
2007,"MACKEREL, KING AND CERO",1694.70,3736041.00,6871560.00
2007,"MACKEREL, SPANISH",1735.30,3825643.00,3158967.00
2007,MARGATE,1.00,2226.00,2800.00
2007,MENHADEN,217229.90,478905140.00,30615279.00
2007,MOJARRAS,115.70,255035.00,382025.00
2007,"MOONFISH, ATLANTIC",29.20,64324.00,60617.00
2007,"MULLET, STRIPED (LIZA)",1343.60,2962055.00,1430030.00
2007,"MULLET, WHITE",81.30,179144.00,121166.00
2007,MULLETS,6.00,13269.00,10200.00
2007,MUMMICHOG,1.20,2687.00,12343.00
2007,"MUSSEL, BLUE",1343.50,2961952.00,2245707.00
2007,OCTOPUS,2.10,4690.00,7036.00
2007,OILFISH,0.50,1057.00,1262.00
2007,"OYSTER, EASTERN",1638.00,3611028.00,25725525.00
2007,PARROTFISHES,0.70,1494.00,3295.00
2007,"PERCH, WHITE",596.30,1314649.00,909512.00
2007,"PERCH, YELLOW",61.90,136520.00,224061.00
2007,PERIWINKLES,74.70,164660.00,341598.00
2007,PERMIT,0.80,1682.00,2607.00
2007,PIGFISH,15.30,33651.00,11882.00
2007,PINFISH,40.70,89757.00,59052.00
2007,"PINFISH, SPOTTAIL",5.20,11471.00,4615.00
2007,POLLOCK,8340.50,18387464.00,8517640.00
2007,"POMPANO, AFRICAN",3.20,7101.00,12813.00
2007,"POMPANO, FLORIDA",61.50,135667.00,553228.00
2007,"PORGY, JOLTHEAD",0.20,405.00,872.00
2007,"PORGY, KNOBBED",8.80,19455.00,19259.00
2007,"PORGY, RED",64.30,141763.00,214632.00
2007,"POUT, OCEAN",2.70,5971.00,3504.00
2007,"PUFFER, NOTHERN",8.50,18669.00,11171.00
2007,"RAY,COWNOSE",43.30,95539.00,191108.00
2007,"REDFISH, ACADIAN",781.40,1722716.00,997707.00
2007,"ROSEFISH, BLACKBELLY",2.20,4748.00,5644.00
2007,"RUDDERFISH, BANDED",12.60,27755.00,17863.00
2007,"RUNNER, BLUE",55.00,121361.00,124432.00
2007,SAND PERCH,0.40,915.00,1362.00
2007,SANDWORMS,179.20,395118.00,2142568.00
2007,"SARDINE, SPANISH",7.20,15892.00,10929.00
2007,"SCAD, BIGEYE",4.70,10392.00,180231.00
2007,"SCALLOP, BAY",95.00,209388.00,1565746.00
2007,"SCALLOP, SEA",26512.80,58450048.00,386044547.00
2007,SCALLOPS,0.10,326.00,2158.00
2007,SCAMP,166.20,366407.00,1361399.00
2007,SCULPINS,2.10,4705.00,471.00
2007,SCUP,4209.80,9280984.00,8047089.00
2007,SCUPS OR PORGIES,1.60,3477.00,3804.00
2007,"SEA BASS, BLACK",1173.30,2586610.00,7441328.00
2007,"SEA BASS, ROCK",0.60,1383.00,537.00
2007,SEA CUCUMBER,2489.10,5487541.00,673890.00
2007,SEA RAVEN,1.10,2453.00,2260.00
2007,SEA URCHINS,1252.40,2761143.00,4366982.00
2007,SEAROBINS,31.50,69432.00,10096.00
2007,"SEATROUT, SAND",0.20,518.00,684.00
2007,"SEATROUT, SPOTTED",216.10,476501.00,722821.00
2007,SEAWEEDS,51.40,113425.00,12589.00
2007,"SHAD, AMERICAN",340.50,750741.00,677400.00
2007,"SHAD, GIZZARD",270.60,596642.00,39644.00
2007,"SHAD, HICKORY",24.20,53369.00,12223.00
2007,"SHARK, ATLANTIC SHARPNOSE",170.70,376360.00,146629.00
2007,"SHARK, BLACKNOSE",32.50,71598.00,39139.00
2007,"SHARK, BLACKTIP",56.30,124037.00,41075.00
2007,"SHARK, BONNETHEAD",31.80,70103.00,34604.00
2007,"SHARK, BULL",11.70,25858.00,7705.00
2007,"SHARK, DOGFISH",91.20,201007.00,50348.00
2007,"SHARK, DUSKY",0.10,159.00,104.00
2007,"SHARK, FINETOOTH",25.60,56336.00,38142.00
2007,"SHARK, HAMMERHEAD",21.40,47082.00,15996.00
2007,"SHARK, LEMON",5.70,12599.00,3785.00
2007,"SHARK, MAKOS",22.60,49759.00,54551.00
2007,"SHARK, OCEANIC WHITETIP",0.80,1760.00,880.00
2007,"SHARK, PORBEAGLE",1.70,3789.00,2343.00
2007,"SHARK, SANDBAR",291.40,642480.00,321159.00
2007,"SHARK, SHORTFIN MAKO",53.00,116813.00,98561.00
2007,"SHARK, SILKY",2.00,4387.00,1270.00
2007,"SHARK, SMOOTH DOGFISH",737.90,1626883.00,536969.00
2007,"SHARK, SPINY DOGFISH",2881.90,6353525.00,1337142.00
2007,"SHARK, THRESHER",34.50,76049.00,33940.00
2007,"SHARK, TIGER",9.30,20535.00,7675.00
2007,SHARKS,129.60,285722.00,615579.00
2007,SHEEPSHEAD,119.80,264219.00,217342.00
2007,SHELLFISH,8313.70,18328418.00,5560509.00
2007,"SHRIMP, BROWN",2594.20,5719234.00,8638266.00
2007,"SHRIMP, MARINE, OTHER",216.60,477493.00,1835558.00
2007,"SHRIMP, PINK",138.50,305289.00,398823.00
2007,"SHRIMP, ROCK",104.30,229970.00,422441.00
2007,"SHRIMP, ROYAL RED",235.90,520111.00,953138.00
2007,"SHRIMP, WHITE",6347.30,13993334.00,31578499.00
2007,"SHRIMP,PANDALID",3767.40,8305622.00,3283064.00
2007,SILVERSIDES,1.80,3992.00,3724.00
2007,"SKATE, LITTLE",3387.00,7466995.00,646874.00
2007,SKATES,15558.60,34300382.00,8059637.00
2007,SKIPPERS,5.70,12676.00,3258.00
2007,"SMELT, RAINBOW",0.00,2.00,
2007,SMELTS,0.70,1642.00,2007.00
2007,SNAILS (CONCHS),501.60,1105889.00,1710777.00
2007,"SNAPPER, CUBERA",1.90,4286.00,8773.00
2007,"SNAPPER, GRAY",15.70,34693.00,83303.00
2007,"SNAPPER, LANE",1.00,2202.00,5712.00
2007,"SNAPPER, MUTTON",9.40,20614.00,52318.00
2007,"SNAPPER, RED",51.90,114426.00,399409.00
2007,"SNAPPER, SILK",0.80,1781.00,4802.00
2007,"SNAPPER, VERMILION",489.20,1078593.00,3108778.00
2007,"SNAPPER, YELLOWTAIL",44.20,97352.00,258181.00
2007,SNAPPERS,1.20,2537.00,1936.00
2007,SPADEFISHES,35.60,78522.00,31588.00
2007,SPOT,2578.40,5684401.00,4307860.00
2007,"SQUID, LONGFIN",12326.10,27174180.00,23234178.00
2007,"SQUID, NORTHERN SHORTFIN",3674.90,8101681.00,1994305.00
2007,SQUIDS,27.90,61583.00,41161.00
2007,SQUIRRELFISHES,1.40,3009.00,3022.00
2007,SUCKERS,2.60,5805.00,4936.00
2007,SUNFISHES,0.10,256.00,334.00
2007,SWORDFISH,1129.70,2490598.00,7654768.00
2007,TAUTOG,153.60,338621.00,738641.00
2007,THRESHER SHARKS,2.00,4381.00,2367.00
2007,TILAPIAS,4.60,10120.00,7934.00
2007,"TILEFISH, BLUELINE",34.60,76333.00,118220.00
2007,"TILEFISH, GOLDEN",885.70,1952522.00,5268894.00
2007,"TILEFISH, SAND",0.90,1881.00,1993.00
2007,TILEFISHES,1.20,2689.00,2910.00
2007,TOADFISHES,3.30,7301.00,26923.00
2007,"TRIGGERFISH, GRAY",0.00,100.00,90.00
2007,TRIPLETAIL,4.10,9014.00,21427.00
2007,"TROUT, RAINBOW",3.70,8055.00,12326.00
2007,"TUNA, ALBACORE",85.20,187868.00,157396.00
2007,"TUNA, BIGEYE",316.80,698487.00,2701198.00
2007,"TUNA, BLACKFIN",4.10,9135.00,9803.00
2007,"TUNA, BLUEFIN",213.70,471037.00,3194012.00
2007,"TUNA, LITTLE TUNNY",197.50,435438.00,154649.00
2007,"TUNA, YELLOWFIN",891.90,1966308.00,4028721.00
2007,TUNAS,1.10,2436.00,4571.00
2007,"TURTLE, SNAPPING",54.60,120316.00,172750.00
2007,WAHOO,20.90,46174.00,113161.00
2007,WALLEYE,1.30,2818.00,8689.00
2007,WEAKFISH,413.10,910653.00,988142.00
2007,"WHELK, CHANNELED",526.60,1161009.00,3508448.00
2007,"WHELK, KNOBBED",163.30,360093.00,703190.00
2007,"WHITEFISH, LAKE",0.20,363.00,910.00
2007,"WOLFFISH, ATLANTIC",64.00,141008.00,99503.00
2007,WRECKFISH,0.20,468.00,1291.00
2008,ALEWIFE,632.00,1393202.00,289084.00
2008,AMBERJACK,86.80,191388.00,154664.00
2008,"AMBERJACK, GREATER",140.70,310119.00,310319.00
2008,"AMBERJACK, LESSER",0.20,439.00,410.00
2008,ARGENTINES,1.10,2404.00,1671.00
2008,BALLYHOO,113.40,250035.00,184577.00
2008,BARRACUDAS,39.60,87209.00,72653.00
2008,BARRELFISH,0.10,174.00,305.00
2008,"BASS, STRIPED",3389.50,7472411.00,15799124.00
2008,"BASS, WHITE",0.30,766.00,1342.00
2008,BIGEYE,1.60,3491.00,3504.00
2008,BLOODWORMS,243.60,537010.00,5912904.00
2008,BLUEFISH,2716.30,5988366.00,2612927.00
2008,"BONITO, ATLANTIC",26.10,57556.00,117497.00
2008,BOWFIN,1.40,3030.00,439.00
2008,"BROTULA, BEARDED",0.00,94.00,79.00
2008,BURBOT,0.50,1138.00,1562.00
2008,BUTTERFISH,613.30,1352020.00,971664.00
2008,"CARP, COMMON",51.10,112583.00,32773.00
2008,CARPS AND MINNOWS,13.70,30181.00,116105.00
2008,"CATFISH, BLUE",167.20,368521.00,109380.00
2008,"CATFISH, CHANNEL",1.50,3381.00,1181.00
2008,CATFISHES & BULLHEADS,1712.50,3775431.00,2002554.00
2008,"CLAM, ARC, BLOOD",11.40,25241.00,30854.00
2008,"CLAM, ARCTIC SURF (STIMPSON)",0.00,6.00,0.00
2008,"CLAM, ATLANTIC JACKKNIFE",33.00,72807.00,428199.00
2008,"CLAM, ATLANTIC SURF",22866.30,50411063.00,32298819.00
2008,"CLAM, NORTHERN QUAHOG",3099.10,6832330.00,45288119.00
2008,"CLAM, OCEAN QUAHOG",14082.20,31045580.00,18259065.00
2008,"CLAM, QUAHOG",222.90,491423.00,3247928.00
2008,"CLAM, SOFTSHELL",1534.20,3382289.00,21978083.00
2008,CLAMS OR BIVALVES,4657.80,10268638.00,6602522.00
2008,COBIA,40.50,89315.00,212210.00
2008,"COD, ATLANTIC",8690.20,19158329.00,30783436.00
2008,"CRAB, ATLANTIC ROCK",2178.10,4801763.00,2176543.00
2008,"CRAB, BLUE",50367.00,111038991.00,115591365.00
2008,"CRAB, BLUE, PEELER",811.60,1789239.00,3738412.00
2008,"CRAB, BLUE, SOFT",123.20,271513.00,1556540.00
2008,"CRAB, BLUE, SOFT AND PEELER",11.70,25769.00,231776.00
2008,"CRAB, DEEPSEA GOLDEN",220.10,485273.00,768769.00
2008,"CRAB, DEEPSEA RED",0.10,220.00,484.00
2008,"CRAB, FLORIDA STONE CLAWS",45.50,100406.00,366233.00
2008,"CRAB, GREEN",87.70,193393.00,199023.00
2008,"CRAB, HORSESHOE",596.50,1315135.00,836135.00
2008,"CRAB, JONAH",4119.30,9081516.00,4940050.00
2008,"CRAB, SPIDER",3.40,7595.00,3798.00
2008,CRABS ,1684.00,3712654.00,3394753.00
2008,CRAPPIE,2.40,5306.00,6942.00
2008,"CROAKER, ATLANTIC",8516.20,18774811.00,9288012.00
2008,CUNNER,3.70,8236.00,28412.00
2008,CUSK,53.10,117071.00,110939.00
2008,"CUTLASSFISH, ATLANTIC",13.60,29998.00,22580.00
2008,DEALFISH,11.40,25232.00,10350.00
2008,DOLPHINFISH,310.60,684706.00,1339441.00
2008,"DORY, AMERICAN JOHN",27.40,60321.00,55921.00
2008,"DRUM, BLACK",170.70,376379.00,318563.00
2008,"DRUM, FRESHWATER",1.60,3486.00,2267.00
2008,"DRUM, RED",106.60,235031.00,361126.00
2008,DRUMS,0.10,137.00,145.00
2008,"EEL, AMERICAN",356.50,785957.00,2996864.00
2008,"EEL, CONGER",27.60,60767.00,35685.00
2008,EELS,0.20,409.00,511.00
2008,ESCOLAR,9.20,20329.00,34963.00
2008,"FINFISHES, UNC BAIT AND ANIMAL FOOD",79.30,174903.00,114909.00
2008,"FINFISHES, UNC FOR FOOD",1130.90,2493241.00,170347.00
2008,"FINFISHES, UNC GENERAL",2110.40,4652604.00,3472160.00
2008,FLATFISH,94.20,207770.00,457257.00
2008,"FLOUNDER, FOURSPOT",9.10,20061.00,6829.00
2008,"FLOUNDER, SOUTHERN",1180.50,2602499.00,5650257.00
2008,"FLOUNDER, SUMMER",4096.10,9030351.00,21926159.00
2008,"FLOUNDER, WINDOWPANE",117.50,259013.00,138128.00
2008,"FLOUNDER, WINTER",2311.40,5095612.00,9702441.00
2008,"FLOUNDER, WITCH",999.60,2203644.00,5189665.00
2008,"FLOUNDER, YELLOWTAIL",1658.30,3655959.00,5480812.00
2008,"FLOUNDER,ATLANTIC,PLAICE",1104.50,2434881.00,4155019.00
2008,GAG,249.20,549420.00,2077342.00
2008,GARS,13.50,29781.00,2978.00
2008,GOOSEFISH,11183.30,24654747.00,27178996.00
2008,GRAYSBY,0.20,448.00,1683.00
2008,"GROUPER, BLACK",3.70,8139.00,29348.00
2008,"GROUPER, RED",293.00,646036.00,1777448.00
2008,"GROUPER, SNOWY",24.30,53476.00,170239.00
2008,"GROUPER, WARSAW",0.10,257.00,732.00
2008,"GROUPER, YELLOWEDGE",1.90,4235.00,14041.00
2008,"GROUPER, YELLOWFIN",1.80,3914.00,13524.00
2008,GROUPERS,0.20,538.00,1524.00
2008,"GRUNT, WHITE",18.80,41366.00,51209.00
2008,GRUNTS,54.00,119026.00,114838.00
2008,HADDOCK,6353.20,14006277.00,16478717.00
2008,HAGFISHES,1058.10,2332676.00,1312253.00
2008,"HAKE, ATLANTIC, RED/WHITE",32.30,71131.00,36618.00
2008,"HAKE, OFFSHORE SILVER",20.20,44538.00,22610.00
2008,"HAKE, RED",586.80,1293674.00,504921.00
2008,"HAKE, SILVER",6251.40,13781734.00,8146546.00
2008,"HAKE, WHITE",1329.50,2930920.00,3446598.00
2008,"HALIBUT, ATLANTIC",28.60,62983.00,313003.00
2008,HARVESTFISH,65.40,144104.00,146095.00
2008,"HERRING, ATLANTIC",79107.10,174399621.00,21100788.00
2008,"HERRING, ATLANTIC THREAD",0.80,1815.00,4840.00
2008,"HERRING, BLUEBACK",12.10,26638.00,4876.00
2008,HERRINGS,2.40,5298.00,2738.00
2008,"HIND, RED",7.20,15807.00,46958.00
2008,"HIND, ROCK",10.00,22136.00,86740.00
2008,HOGFISH,18.10,39940.00,113432.00
2008,"JACK, ALMACO",69.20,152600.00,137304.00
2008,"JACK, BAR",0.30,620.00,671.00
2008,"JACK, CREVALLE",114.60,252734.00,216032.00
2008,"JACK, HORSE-EYE",0.00,78.00,35.00
2008,JACKS,17.70,39033.00,23560.00
2008,KING WHITING,590.70,1302199.00,1210256.00
2008,"KINGFISH, NORTHERN",0.00,109.00,87.00
2008,LADYFISH,9.60,21055.00,9622.00
2008,"LAUNCE, AMERICAN SAND",4.20,9361.00,42148.00
2008,LEATHERJACKETS,146.70,323339.00,483730.00
2008,"LOBSTER, AMERICAN",39802.70,87749019.00,325121865.00
2008,"LOBSTER, CARIBBEAN SPINY",229.00,504960.00,3311271.00
2008,"LOBSTER, SLIPPER",0.40,824.00,1024.00
2008,LOOKDOWN,18.90,41733.00,36081.00
2008,"MACKEREL, ATLANTIC",21733.80,47914245.00,6903450.00
2008,"MACKEREL, CHUB",0.00,52.00,102.00
2008,"MACKEREL, KING",0.20,402.00,905.00
2008,"MACKEREL, KING AND CERO",1974.20,4352343.00,7695226.00
2008,"MACKEREL, SPANISH",1289.30,2842351.00,2480038.00
2008,MANTIS SHRIMPS,8.40,18603.00,55695.00
2008,MARGATE,0.80,1664.00,1824.00
2008,MENHADEN,189127.50,416950459.00,26618344.00
2008,MOJARRAS,179.50,395776.00,601877.00
2008,"MOONFISH, ATLANTIC",24.20,53365.00,51764.00
2008,"MULLET, STRIPED (LIZA)",1430.50,3153693.00,1371386.00
2008,"MULLET, WHITE",81.20,178925.00,103294.00
2008,MULLETS,10.50,23066.00,10817.00
2008,MUMMICHOG,1.00,2120.00,
2008,"MUSSEL, BLUE",1470.60,3242156.00,2390976.00
2008,OCTOPUS,2.50,5413.00,7958.00
2008,OILFISH,0.60,1336.00,1723.00
2008,OPAH,0.70,1498.00,3493.00
2008,"OYSTER, EASTERN",1297.00,2859427.00,24169823.00
2008,"OYSTER, EUROPEAN FLAT",0.40,804.00,5690.00
2008,"PERCH, WHITE",636.00,1402179.00,1242736.00
2008,"PERCH, YELLOW",67.20,148167.00,244311.00
2008,PERIWINKLES,138.60,305549.00,708086.00
2008,PERMIT,0.70,1469.00,2647.00
2008,PIGFISH,15.90,35005.00,12768.00
2008,PINFISH,46.50,102493.00,100520.00
2008,"PINFISH, SPOTTAIL",4.00,8820.00,3048.00
2008,POLLOCK,9965.40,21969805.00,11300879.00
2008,"POMPANO, AFRICAN",3.70,8218.00,14842.00
2008,"POMPANO, FLORIDA",81.40,179410.00,721657.00
2008,"PORGY, JOLTHEAD",0.50,1037.00,1397.00
2008,"PORGY, KNOBBED",11.40,25070.00,24926.00
2008,"PORGY, RED",75.10,165599.00,255833.00
2008,"POUT, OCEAN",6.70,14837.00,13730.00
2008,"PUFFER, NOTHERN",15.80,34752.00,29273.00
2008,PUFFERS,0.00,47.00,215.00
2008,"RAY,COWNOSE",34.30,75546.00,151222.00
2008,"REDFISH, ACADIAN",1183.30,2608681.00,1445176.00
2008,"ROSEFISH, BLACKBELLY",0.00,2.00,107.00
2008,"RUDDERFISH, BANDED",12.10,26751.00,20727.00
2008,"RUNNER, BLUE",79.90,176048.00,156429.00
2008,SAND PERCH,0.20,360.00,144.00
2008,SANDWORMS,126.30,278424.00,1494753.00
2008,"SARDINE, SPANISH",0.60,1399.00,1187.00
2008,"SCAD, BIGEYE",3.00,6656.00,98109.00
2008,"SCALLOP, BAY",60.80,134013.00,1781493.00
2008,"SCALLOP, SEA",24215.00,53384330.00,370053097.00
2008,SCAMP,125.00,275470.00,1067754.00
2008,SCORPIONFISHES,0.10,320.00,456.00
2008,SCUP,2381.60,5250430.00,5845896.00
2008,SCUPS OR PORGIES,0.90,1918.00,2809.00
2008,"SEA BASS, BANK",0.10,188.00,245.00
2008,"SEA BASS, BLACK",1019.50,2247602.00,6271282.00
2008,"SEA BASS, ROCK",0.20,402.00,110.00
