"","stock","sigR","startbio.1.","startbio.2.","interbio.1.","interbio.2.","finalbio.1.","finalbio.2.","min.yr.","max.yr.","res","max.ct.","ct.1.","ct.nyr.","length.r.","exp.mean.log.r...","sd.log.r..","min.r.","quantile.r..0.05.","quantile.r..0.25.","median.r.","quantile.r..0.75.","quantile.r..0.95.","max.r.","exp.mean.log.k...","sd.log.k..","min.k.","quantile.k..0.05.","quantile.k..0.25.","median.k.","quantile.k..0.75.","quantile.k..0.95.","max.k.","exp.mean.log.msy...","sd.log.msy..","min.msy.","quantile.msy..0.05.","quantile.msy..0.25.","median.msy.","quantile.msy..0.75.","quantile.msy..0.95.","max.msy."
"5%10","227",0,0.15,1,0.091845,1,0.0780075,0.9620925,1954,1982,0.340403868,6.3,6.3,0.14,65,0.130043986188904,0.50822484333802,0.0532508490120524,0.0593871375974711,0.0849770280257164,0.126066032853095,0.200706952438988,0.26340361176041,0.431235569055888,40.8250892245677,0.456343946551944,13.046573694468,18.9648162904285,28.4155556402854,41.8948565686259,57.0268664210037,80.8137334255751,82.6318972565048,1.32726433482011,0.562226331386949,0.441644457506009,0.604358854154802,0.87233131330229,1.3273300689475,1.86489777614337,3.45398318234884,4.94709617600372
"5%11","320",0,0.15,1,0.1263225,1,0.15,1,1962,2009,0.231339889,2.781,0.6,2.781,51,0.163418812824586,0.684962941291306,0.0420001659220596,0.0596273976185149,0.0990100338622656,0.170699770209966,0.300457512910915,0.449160706896222,0.474317772558067,34.3064519049685,0.347015911340614,14.633524978425,17.6178066866159,27.7312329094644,37.3612397022591,45.7270807427275,52.1251205112137,53.6743945412208,1.40157991063343,0.590145770088879,0.469103010267726,0.684595559070966,0.829796858468683,1.30889177020473,2.07345491080442,4.03854598721573,5.05771536242601
"5%12","327",0,0.0659595,0.8135005,0.0499665,0.6162535,0.048192,0.594368,1969,2009,0.188406553,21.983,21.2,1.045,55,0.0660843435784118,0.443769131334958,0.0291045650324867,0.0354865615803648,0.0448302070781182,0.0644127757998363,0.0972359179696719,0.13880146298159,0.148801909696805,168.788183067368,0.171809626648796,113.654002375619,125.032929047637,145.227653271082,173.38454498921,200.258526231355,210.459297934696,215.221410677591,2.78856407044995,0.41050972416407,1.19528967598133,1.56911051797789,1.99766579708186,2.68899788420052,3.89082777094501,5.34053267279481,7.48622075434232
"5%13","331",0,0.1329,1,0.06804,0.83916,0.053757,0.663003,1960,2009,0.188406553,0.141,0.1,0.011,26,0.131108241749872,0.420801045318456,0.0349928397283485,0.0665904408992495,0.121942138755406,0.1325852601684,0.166475503444404,0.230501086023322,0.273763940668434,1.07431868033114,0.24769033891442,0.560625191412428,0.653782214782256,0.989473091225205,1.1079104370548,1.29875864726313,1.41808912758745,1.46659839866368,0.0352130083143145,0.352942427695291,0.0121678981064629,0.0183987087833259,0.0298275384049432,0.0389376148189359,0.0440601051044235,0.0497365825889546,0.0597841167539728
"5%14","334",0,0.0280275,0.3456725,0.035376,0.436304,0.035784,0.441336,1971,2009,0.340403868,24.132,2.4,13.213,51,0.098034444098782,0.273682851489484,0.055435659211081,0.0604121376564913,0.0801667472636781,0.100491829078755,0.122492223938823,0.14372501946239,0.165204159300074,518.366776572646,0.314654764865827,294.254633977819,326.150754898699,384.439245164467,528.073811274977,682.478454510292,833.065489851886,881.514209329488,12.7044496951442,0.215175707752513,8.58214450632064,9.42447754315179,10.7304690455762,12.6223967406935,14.247466591244,18.2529797815905,22.2235478429788
"5%15","336",0,0.01445625,0.17829375,0.01542825,0.19028175,0.0174015,0.2146185,2000,2009,0.340403868,0.021,0.002,0.009,41,0.147941223018613,0.679624514641415,0.0558127183599003,0.0581142406903654,0.0865427546219014,0.146225620581107,0.246734860457499,0.490102806735873,0.546767241946467,0.530138339106205,0.311131308988922,0.219127885583207,0.280011076727083,0.466698349593219,0.553763480461081,0.659737935222255,0.785716352255353,0.829681042083648,0.019607328564107,0.640187596008675,0.00587646204032482,0.00731522269017346,0.0125644509989367,0.019995251927722,0.0298129051836917,0.0744683444230907,0.0907358526699863
"5%16","339",0,0.0763275,0.9413725,0.05145975,0.63467025,0.03921525,0.48365475,1997,2009,0.188406553,9.975,8.783,2.434,89,0.0978371779892534,0.669938992856692,0.0324460631790244,0.0356814500728867,0.0554934569355623,0.0948926677035553,0.170680236652472,0.297303461996285,0.386285177512199,129.472900088567,0.405935011384983,57.2128835902486,67.1700282166708,94.7194300156218,128.411767983254,189.265271372213,239.096570052126,255.164424089068,3.16681579268748,0.760427988788985,0.73012870372855,1.04609153259714,1.7992910053536,2.89391418710729,5.99646992105475,11.6247128266909,18.9526215066363
"5%17","347",0,0.07968,0.98272,0.03037425,0.37461575,0.031716,0.391164,1955,2009,0.231339889,4,2,0.17,75,0.0512884208366673,0.214348229535528,0.0348509026551483,0.0365995865607453,0.0438616031153715,0.0499580573228578,0.0611375624666492,0.0728620291581764,0.0745699583044015,29.780884204368,0.0788943818041191,25.224037014331,26.0491299611085,28.088644328536,29.6646266612216,31.9304356021956,33.5908975013212,34.1698752636593,0.381853630490422,0.20676703020791,0.253450619084432,0.268447025678612,0.326763375946221,0.387537711604741,0.449496262576039,0.546404490717175,0.581643074087046
"5%18","348",0,0.1128225,1,0.0859875,1,0.06932325,0.85498675,1983,2009,0.188406553,34.096,9.291,16.693,55,0.151852517359827,0.718589694626745,0.0285570400558438,0.0398944205026705,0.0882158360538387,0.171858179395295,0.289417835073631,0.360775474670452,0.395241129121936,417.606384090097,0.315925019895411,217.753644870879,241.197736047692,323.524432550589,448.746061908819,564.004149377819,616.200487491588,618.61726211053,15.853645172404,0.549463461200016,4.39452129548221,5.86422810834326,11.3848270297661,17.1503593328181,23.1113617495548,35.2265924007685,42.8966040753288
"5%19","351",0,0.06002175,0.74026825,0.0832575,1,0.0800925,0.9878075,1972,2009,0.188406553,4.67,0.1,2.231,53,0.152923361588462,0.758820674050955,0.0314134659431104,0.0402109493097392,0.0809848739238076,0.199549994033049,0.281276721510487,0.353652432662113,0.36762730223104,31.0881447985743,0.266190163041556,16.5877382348848,18.7808314149621,26.0996908168212,33.4779690041665,38.8795460373753,41.9352759683109,43.3670843264894,1.18852590203671,0.693372142792132,0.305618645082737,0.383790485538187,0.643446080040962,1.32088631875568,2.04674992408663,3.22021567039126,3.85300246304147
"5%20","375",0,0.06518025,0.80388975,0.04544925,0.56054075,0.07818,0.96422,1971,2009,0.340403868,29.989,3.5,26.601,57,0.128226724909476,0.494494705192524,0.0521160264605486,0.0552168831253332,0.0921625857963227,0.137012797489721,0.186118364420703,0.267949234295347,0.297382070665961,432.878949065878,0.191874018375992,283.695927406214,305.730144164856,370.748038311599,440.209820537238,505.458282347471,563.72480234783,587.231089194167,13.8766624802433,0.474761753632776,6.25997606152616,6.70149303300015,10.0688868797218,12.5017945403238,21.920260741053,28.4576603762674,30.3115098297724
"5%21","379",0,0.03299625,0.40695375,0.026589,0.327931,0.04720725,0.58222275,1996,2009,0.340403868,0.498,0.075,0.447,48,0.211824546812122,0.588019643758281,0.0627602300307592,0.0903896052714764,0.12578696789571,0.211170887429103,0.322937480259122,0.596384139446378,0.673500845230569,8.5335576715351,0.656157354157176,1.58649256613136,2.31927281146433,5.85681244051677,10.0699401802389,14.4832806090627,18.2935142908872,20.2413253338899,0.451904246617007,0.658525878445981,0.156022689764029,0.192181901720784,0.251940279596394,0.40706356412575,0.792314327435589,1.51595065751607,1.60027601634693
"5%22","381",0,0.15,1,0.1251825,1,0.111585,1,1966,2009,0.231339889,13.597,3.7,8.99,56,0.162431982329731,0.788258874293181,0.0362638895527527,0.0435661228007093,0.0873268172161288,0.158064194390369,0.343713517742402,0.459377929567399,0.477900112892,264.470106920746,0.444413592547087,90.4342118153174,108.465526674648,192.764839168264,302.802016005389,369.532053318573,458.512925384117,479.264160199156,10.7396009335231,0.714084720555167,3.10610605188959,3.89398863797379,6.35345903811009,9.62846757330876,15.9465298736461,42.3522355920664,56.1942598609632
"5%23","403",0,0.045924,0.566396,0.03590925,0.44288075,0.03792975,0.46780025,1970,2009,0.340403868,15.365,2.1,6.984,38,0.105053922572188,0.315061121278137,0.0636493826432274,0.0665962944441035,0.0828892242394915,0.0987273595789747,0.139073652908963,0.182660297085785,0.201615700740477,184.070985497405,0.30450375255195,98.0104781671157,107.865064029326,151.311427592696,179.070852376133,232.545268307281,288.962503462864,302.547885259442,4.8343447645577,0.207715021572154,3.2406691228918,3.61706920601575,4.0610574563177,4.91478521577132,5.39148167989304,6.85436422832315,7.86632344632255
"5%24","411",0,0.0433575,0.5347425,0.0341205,0.4208195,0.04394325,0.54196675,1966,2009,0.340403868,11.475,2.7,7.873,39,0.102434923079491,0.356207109556695,0.0521184011423654,0.0584591999977041,0.0792102986045025,0.104747385520361,0.137561636483724,0.16960863577013,0.174219527819652,240.62552274206,0.157224151174373,165.680426185002,183.179590135116,219.396446730854,240.645229315613,274.403828300517,294.706487793809,296.654236059779,6.16211422826131,0.296736291684594,3.83529255382609,3.92069720328436,4.63316822916179,6.31633557726516,7.69046225602241,9.771360900606,10.0959237465642
"5%25","419",0,0.1236075,1,0.06108825,0.75342175,0.05427525,0.66939475,1996,2009,0.188406553,0.226,0.226,0.072,75,0.113045125045117,0.796522497895346,0.0290971555592557,0.033639821377245,0.0566974361797266,0.126107939470243,0.242784734560123,0.328549184896897,0.364883164399135,2.39331746530413,0.341050434024479,1.23840592850885,1.40070506192611,1.87693653033468,2.37623595090607,3.08950574601312,4.10174997121316,4.28026534396084,0.067638218034492,0.808679038327502,0.0168574433256354,0.0203400840776423,0.0368345894289485,0.0715317868762099,0.129634662164093,0.259390378450828,0.320425556201737
"5%26","444",0,0.15,1,0.15,1,0.15,1,1998,2009,0.188406553,6.479,2.462,6.479,91,0.115215784060533,0.864432468516313,0.0284788634487109,0.0303236803611986,0.0577973168778276,0.139390904036923,0.251419662699619,0.35732281915865,0.392842986109888,122.600762002475,0.510525612000841,45.5152236685762,53.1997172613988,79.7786692440393,129.387833893245,201.080839855709,255.757034500557,276.308952414527,3.53138573013349,0.871570426392935,0.55284374523592,0.813552817249812,1.8901805398769,3.61575349458879,6.46657393290107,15.6656506169274,18.603860520711
"5%27","448",0,0.09423,1,0.08271,1,0.10098,1,1994,2009,0.231339889,5.214,3.662,5.001,64,0.204234974891415,0.619744695068818,0.0448448001883467,0.0531705851215,0.152783830051889,0.226867306658783,0.338438642414014,0.417935337635429,0.471966775290908,56.8371633679305,0.237779465948503,32.4500718321418,36.4024715742566,49.2501585840859,58.5192813664826,69.921722646693,76.6124482621161,81.4863074413129,2.90203415833713,0.556707959637797,0.743678790565791,0.934623311421267,2.05038250284885,3.11556475755041,4.29879739201608,6.35235980806999,7.38640373068148
"5%28","485",0,0.105735,1,0.0816825,1,0.03683625,0.45431375,1966,2009,0.5,0.365,0.1,0.057,44,0.136993273254721,0.308017693445928,0.081520594979268,0.0881918004958426,0.105422614705568,0.134529937572385,0.178833941926237,0.213302745114337,0.2506078927087,4.26810707993701,0.189193071028447,2.82754779640726,2.94433559789689,3.64473396506967,4.50813076621251,4.97614681467775,5.2848374904511,5.33454919081783,0.146175489870555,0.206316594216268,0.0933774332853338,0.106561493343389,0.130007413560923,0.147771790883689,0.171061888971667,0.188393576342273,0.245468993482724
"5%29","495",0,0.15,1,0.15,1,0.075555,0.931845,1955,2009,0.340403868,3.169,0.6,0.324,55,0.115455935031206,0.457734716285386,0.0512907860493091,0.0561194056444917,0.0823762014607159,0.12494891075167,0.163510613386482,0.224463159019977,0.243699122311335,50.0405983587125,0.342752111706758,24.4111444713769,26.5857218919033,38.808640777016,52.9473884135027,65.1706035214858,79.6540697530968,83.4909764965016,1.44437101825655,0.34139648292113,0.702963352115366,0.828111333775435,1.10174077515075,1.48724362057244,1.80439577946504,2.48136055372637,2.89890679988294
"5%30","496",0,0.15,1,0.0568215,0.7007985,0.04655025,0.57411975,1954,2009,0.340403868,6.8,4,1.833,20,0.103381520451436,0.473366231354304,0.0544609719277632,0.054534996835354,0.0773805623553033,0.0853041969007277,0.156699793695415,0.214922700347228,0.284053731541175,124.819559586358,0.423649442910145,45.8099969885337,63.9610122985581,104.212166035574,137.932809896121,154.660986130141,238.358769559996,238.398707632664,3.22600896302907,0.293318118499336,1.81849311140009,2.00158225886048,2.79460758858389,3.28374435444865,3.87061780790799,4.9671084930405,5.1510722540916
"5%31","497",0,0.13827,1,0.06510975,0.80302025,0.1001025,1,1955,2009,0.340403868,2.132,1,1.404,60,0.14160210823329,0.423672689194821,0.0604034243566354,0.0674690313342795,0.106682269032979,0.151825325962748,0.196925780084593,0.245483152895918,0.288180608409371,23.0240293177689,0.288173209135214,13.005941169864,14.2560965280359,18.9940973791223,24.4885967604995,28.1275679683811,35.5389668782812,36.9358769916372,0.815062772855285,0.348272583549617,0.395099572107328,0.497096667710346,0.618789560875169,0.830946101650604,1.01244575971313,1.47454240120137,1.67225311016897
"5%32","510",0,0.15,1,0.121545,1,0.140415,1,2001,2009,0.231339889,0.146,0.105,0.145,94,0.119265681328978,0.731515832165029,0.0349400935593036,0.0399058921284434,0.066486969616695,0.118238122549709,0.205276855583853,0.414065042829413,0.506035807155542,1.67519456316631,0.299505023642746,0.977898561074036,1.06620881526008,1.32808324082684,1.70542136194525,2.15653807558671,2.66540306004008,2.90970061593077,0.0499483052336576,0.740924136528256,0.0119649577330916,0.0173608438493458,0.0267786087947748,0.05124880235732,0.087393802283756,0.169456387287986,0.308118744233659
"5%33","512",0,0.1431075,1,0.0968775,1,0.06525825,0.80485175,2000,2009,0.188406553,1.069,1.069,0.19,94,0.116876169236431,0.752611069162078,0.028700587819347,0.0327058151939274,0.0646410470301759,0.116456345361542,0.221429912113443,0.347472603422472,0.407620039210332,14.7777923533545,0.615730796717966,5.02598439507381,5.79923586599137,9.14392100308628,13.9804598604085,24.2437340044203,38.2761582124005,45.8717463625387,0.431792940007873,0.949372821916486,0.0501986273081174,0.0900199558130105,0.207435743037797,0.455250622143249,0.762819088530155,2.25747479143404,3.39582791990938
"5%34","522",0,0.15,1,0.15,1,0.1018875,1,1969,2009,0.188406553,0.371,0.1,0.044,75,0.114931746523227,0.731876142062374,0.0300764162818076,0.0347811860963178,0.0706725719339423,0.11333919963421,0.239266961527734,0.317431130543696,0.397169491816296,7.65795983078935,0.517029348817578,2.59464279878604,3.14509162457703,5.19887110412073,8.37589567550206,11.2793039243779,16.7886544875551,17.549257522731,0.220035674539333,0.68095784657133,0.0555859812136474,0.0710634488399432,0.127410187572896,0.221972196832005,0.327590692293536,0.794134662700461,0.916113063664242
"5%35","567",0,0.035613,0.439227,0.02548125,0.31426875,0.02222925,0.27416075,2000,2009,0.340403868,0.559,0.541,0.347,47,0.163974153973299,0.650442183723245,0.0515173962799275,0.0608670116695928,0.107103694601843,0.159637611938487,0.255898293320936,0.447271202947813,0.679143520910245,10.3173857961996,0.430583321681818,3.43144089411171,4.47102622908238,8.22817478635225,11.1012316519504,13.754813660817,17.380532626921,20.5673981571543,0.422946151786989,0.638187042482366,0.119746469962216,0.139622317731748,0.267190294213423,0.411485397145625,0.651925151485985,1.09277447651916,1.69692681435627
"5%36","598",0,0.15,1,0.083625,1,0.034953,0.431087,1981,1996,0.562152533,0.134,0.12,0.046,63,0.228936926201236,0.484240091270263,0.0899959203849776,0.105830027141158,0.153317565441415,0.241872245227788,0.34210315654978,0.477017526304082,0.59955959930976,1.15877276836961,0.216950799152322,0.696485826306051,0.829422680076245,0.999922706156405,1.18515827991655,1.36962380378737,1.60067745004933,1.66796546400255,0.066321468939059,0.427350108235896,0.0280897767875813,0.0336180675812268,0.0458964985911115,0.0625901833859409,0.0979888448108314,0.127288160448944,0.129564187948186
"5%37","599",0,0.06787425,0.83711575,0.07225725,0.89117275,0.0760725,0.9382275,1971,2009,0.562152533,1.953,0.2,1.736,38,0.356048248395706,0.614036983229298,0.116096995946294,0.13080445939665,0.243595643038045,0.357830342151125,0.519131384786166,0.904040858617419,1.03340548739625,22.4228935702859,0.644906910790585,6.65856793605105,7.56932970652995,13.9896901270906,24.7348859566686,40.9969784829107,50.5340058341289,53.9551096298976,1.99590799491591,0.357181383134422,0.929236814347956,1.24080597228938,1.5418726218418,1.83760353910627,2.51864796313762,3.71312010571612,3.8989295700073
"5%38","641",0,0.15,1,0.15,1,0.1117875,1,1954,2009,0.188406553,0.943,0.3,0.483,84,0.113596459222357,0.732951318320135,0.0291535002933626,0.0376756505161758,0.061617340947473,0.11696557065259,0.230953364864497,0.323741138417236,0.365848266387499,22.0379678529345,0.472415495956863,8.15636373452699,10.6292099705353,15.1502747260451,21.4737026510991,33.860878391195,42.3164131270992,44.9408678613723,0.625858779137371,0.677445897699328,0.131968068316029,0.234553996940132,0.378510236834661,0.640324696144377,0.975664480527911,2.03454596992663,3.73725269356089
"5%39","642",0,0.15,1,0.15,1,0.0721005,0.8892395,1954,2009,0.188406553,3.08,1,0.275,40,0.0737285270216584,0.520267558676719,0.0285516369378023,0.0307848457515073,0.0522504329417586,0.0724735713980552,0.10710197203412,0.178819119235589,0.216506522755165,70.3730271758644,0.422323778140726,23.1997890506558,31.487664809096,55.2927577478747,76.6388415181959,94.8072197312871,121.799591483883,125.773773720846,1.2971249089329,0.458491399940803,0.46859168813358,0.694749114924474,0.904432612135928,1.3260634312608,1.65464528189506,2.84567071012693,3.30771177221458
"5%40","647",0,0.01675125,0.20659875,0.01942425,0.23956575,0.06205125,0.76529875,2001,2009,0.340403868,0.026,5e-04,0.026,41,0.255140889077992,0.670843940282155,0.0613631879034012,0.0674156997464959,0.162500786380966,0.284872209370287,0.466043754869475,0.56152221345902,0.672828430725693,0.323053133635086,0.346047720084043,0.14819901121465,0.165373587615936,0.270567387955809,0.355886830883567,0.418405121784523,0.480791986227993,0.524201011765662,0.0206060159337718,0.60782034183568,0.00740300540157669,0.00776721056523021,0.0144835398480898,0.0193492835888004,0.0363903893533783,0.0492361305057397,0.055849399225591
"5%41","719",0,0.15,1,0.1236975,1,0.07118475,0.87794525,1969,2009,0.188406553,0.3,0.1,0.047,53,0.0983439043771215,0.592810479691494,0.0291693697156052,0.0375406440743506,0.0610365295981477,0.10558659657449,0.157597494261649,0.22063609201557,0.262337246166025,4.93445543370453,0.425458556325542,2.07157005383206,2.25041477555778,3.94246286469089,4.72826221105561,6.85732859226179,9.41986666885663,9.99029854901658,0.121318403331351,0.544671164776167,0.037157963857355,0.0458239343239756,0.0895024173995513,0.119580628033092,0.176439425240869,0.264564704690585,0.342145399777845
"5%42","764",0,0.15,1,0.0670365,0.8267835,0.04022775,0.49614225,1980,2009,0.340403868,2.126,0.757,1.202,71,0.116364649280893,0.43003847197468,0.051619182970133,0.0538252321201308,0.0822709373139311,0.123475085044485,0.167700087704667,0.204495572378864,0.220685734339382,34.0736596556614,0.160701343241038,23.9505021451596,25.6528352878578,29.6677359415493,35.0453220582964,38.8453698137961,41.7055743827315,42.7169917479106,0.991242363886887,0.386160234243889,0.446379882823289,0.524459343051692,0.776534508060357,0.960580398064817,1.36018500755897,1.7198916829891,1.8545196071659
"5%43","798",0,0.1137825,1,0.05364075,0.66156925,0.046272,0.570688,1954,2009,0.188406553,4.1,2,0.066,61,0.0558688745729448,0.356175637223217,0.029981391705594,0.0312388457328351,0.0432426637588077,0.0577159620813647,0.071121482469039,0.0920245508840433,0.125204491585567,55.2573448828649,0.166570135721896,37.3350815740542,42.6249417911846,48.9709417386981,55.2040775916953,63.8807860295843,71.4273456840165,72.2915615691001,0.771791417623683,0.379114609705811,0.367054246614932,0.454685937317575,0.567109689726908,0.791624219587701,0.958552883025316,1.51426451728021,1.84544566949011
"5%44","799",0,0.0774,0.9546,0.046515,0.573685,0.03533175,0.43575825,1954,2009,0.188406553,0.5,0.4,0.011,49,0.0589865043137221,0.353542911039588,0.0287838190993556,0.0304249610280032,0.047034623713657,0.0656069672227031,0.0771518132346929,0.0904183733776297,0.106693465053626,12.1199913301271,0.265391998624833,7.96129909790264,8.22582227911653,9.07978199267329,12.9452205938757,14.9844048328056,17.664778574555,18.4988156637293,0.178728980219204,0.334614326456113,0.0831553279195982,0.10206755086954,0.142129256011814,0.176196460721028,0.219243392399305,0.301450235951818,0.365529387923975
"5%45","809",0,0.055773,0.687867,0.15,1,0.0910725,1,1997,2009,0.188406553,0.325,0.009,0.176,93,0.113289470727978,0.744447650756372,0.0286957077042336,0.0359379064536468,0.0602265868048297,0.11691198319356,0.219142729788603,0.317468904912827,0.384219273948506,4.10726645749071,0.337165078196904,2.02377567198167,2.38769414443559,3.11363435371596,4.07859787241016,5.33464234492839,6.69052372907712,7.22481746381766,0.116327510776975,0.671695140393537,0.0265136963330797,0.0406650437596607,0.0706139220374086,0.117117031918431,0.178249428782319,0.390679183440847,0.439118390150517
"5%46","810",0,0.15,1,0.106185,1,0.08196,1,1986,2009,0.188406553,0.695,0.311,0.271,70,0.12972659594354,0.762817919710584,0.0286434414010992,0.0360614490939648,0.0739389449891957,0.135578699586003,0.250887944771795,0.354949794420249,0.387057452050896,8.85455501458258,0.32284204647104,4.88772837135108,5.08891372688753,6.77049347437662,9.40310879039961,11.545774385957,13.2802519770266,13.7264991287242,0.28716782015915,0.66712582236313,0.0711331219520368,0.101196099187717,0.175261502261723,0.301007417000979,0.420722971265056,0.926362199831005,1.24474569905483
