"stock","b0","f0","msy","mean_r","price","bOA"
"2335","0.40872","3.75162168181888","79213.2133142715","0.26272368822777","1","0.270055563"
"2379","0.93303","1.42473826146033","123401.93990641","0.338479435735798","1","0.447923999"
"2473","0.87937","1.31380585791391","943.3517008925","0.164799729973869","1","0.556295177"
"2520","2","0.0864203703828044","55754.6293862322","0.370386212570708","1","0.447923999"
"2544","0.35789","0.509372578989838","207.840699438854","0.098562189827953","1","0.270055563"
"2557","0.19326","6.63341080567417","105.405162072366","0.119785544146486","1","0.270055563"
"2622","0.48403","2.72347658060673","239.427860071067","0.164453257766211","1","0.270055563"
"2626","1.1139","0.739879297492149","216.056141723874","0.396395118101112","1","0.556295177"
"2627","0.30255","1.96485450481529","168.546485335195","0.367844026755619","1","0.556295177"
"2646","0.64492","3.49619560224124","345.068650646392","0.238153785221928","1","0.270055563"
"2655","0.91598","1.57929365846803","540.653234229478","0.360412891014551","1","0.556295177"
"2657","0.3509","2.82228530026263","48.9177164837541","0.128579341347563","1","0.270055563"
"2659","0.65228","1.43485892308146","1674.78032826117","0.200957949921053","1","0.447923999"
"2661","0.96409","1.93627182510674","614.10635421833","0.169853186283463","1","0.270055563"
"2672","0.54579","1.89726256917197","108.982551581959","0.186318763842625","1","0.270055563"
"2675","1.0398","0.98014302267364","638.470906197606","0.284643882356823","1","0.270055563"
"2748","0.25906","3.41980159004893","1510.76301350752","0.147451835489258","1","0.177693885"
"2796","0.45717","1.93751304369856","223.825836631896","0.157676249174386","1","0.270055563"
"2802","0.36988","2.18899257528066","26.9782597992158","0.164631494710549","1","0.270055563"
"2803","0.2877","2.30296604267109","28.0243784374297","0.21310888235427","1","0.270055563"
"2807","1.6584","2.19277181436373","7248.44069383155","0.321691717325528","1","0.447923999"
"2828","0.31284","0.197526884691722","638.784591316199","0.173404123535568","1","0.270055563"
"2831","0.56719","1.96390942211543","71.5949371763106","0.299907878774095","1","0.270055563"
"2848","1.8555","1.08352074235007","24324.8550056931","0.303911772776078","1","0.447923999"
"2849","0.45051","1.4400485644157","143.022627100241","0.237461613644618","1","0.447923999"
"2850","0.26678","2.15624851302897","100.920493185614","0.161529590758124","1","0.270055563"
"2861","0.50915","3.27699853605472","29.4057408870234","0.169610833630884","1","0.270055563"
"2863","0.408","2.15608185355428","15.2547436599201","0.16430929134261","1","0.270055563"
"2903","0.7129","2.54655327002864","164.380546364481","0.311082224145384","1","0.270055563"
"2929","0.78366","1.33474942507702","1099.69145442304","0.133969604262918","1","0.447923999"
"2952","0.56934","1.18939067283178","2024.1829205854","0.098673862628767","1","0.270055563"
"2967","0.33599","1.56857023998693","741.08546786035","0.0774508473349215","1","0.270055563"
"2969","1.0383","0.68904282799148","3237.23783184269","0.416665521453943","1","0.447923999"
"3056","0.9189","1.10605930815131","274.423289276296","0.229400693617962","1","0.270055563"
"3058","0.43702","0.713160822206338","24.9985006068675","0.10047933490893","1","0.270055563"
"3083","0.75685","0.782612104701981","28.7640649835859","0.160779384503615","1","0.270055563"
"3085","0.47888","0.991344604948345","36.7730160639531","0.116681723997123","1","0.270055563"
"3086","0.36903","1.23216063611076","28.854078530538","0.10094616660988","1","0.270055563"
"3178","0.41954","1.59424389585485","3519.51643241356","0.0877588060793923","1","0.270055563"
"3200","0.15917","1.63192525245388","25.1971051056979","0.105752438973227","1","0.177693885"
"3215","0.31953","1.54427699144222","37.1779068929249","0.168497600991699","1","0.270055563"
"3217","0.32021","1.58611114744185","46.320555711689","0.124216290301795","1","0.270055563"
"3221","0.63942","1.15425841594264","11990.1177921492","0.10777490043241","1","0.447923999"
"3265","1.6156","1.48901793667901","57.73573849313","0.250221584023607","1","0.322497082"
"3274","0.20493","1.67820480473264","4.2713427965394","0.152073395702464","1","0.270055563"
"3277","0.63706","2.15364762870624","8.14303401387776","0.164753507111824","1","0.391593261"
"3281","0.61995","1.57012450425159","5.10736257857689","0.170891343826625","1","0.177693885"
"3293","0.63205","0.563069576326022","4858.89555791075","0.101636956948677","1","0.556295177"
"3304","0.99644","0.589859047562508","2350.47900757973","0.34042561031016","1","0.556295177"
"3326","0.59663","0.920618491825419","71.822374891985","0.147090492058207","1","0.391593261"
"3334","0.14566","1.98706631303388","3.83398799765079","0.0731087923752638","1","0.177693885"
"3347","0.42826","0.522293704889998","6.09361652145184","0.168689312707224","1","0.391593261"
"3352","1.2953","0.717354808337844","332.787862545721","0.326379240031712","1","0.556295177"
"3365","0.29228","0.340724462341298","399.066079573481","0.0802700867158413","1","0.270055563"
"3369","0.18395","0.490678653019462","23.3970260643261","0.100725032125649","1","0.270055563"
"3404","0.26289","1.0295728791548","318.286396037148","0.0790474944350856","1","0.270055563"
"3415","0.32194","1.45476442933121","181.168611579301","0.111707921945903","1","0.270055563"
"3421","0.60298","1.52844774871164","77.1154164001108","0.138181800840346","1","0.447923999"
"3430","0.26583","1.1916846112181","111.764775965764","0.104246832833656","1","0.270055563"
"3436","0.45442","1.68846300024761","220.022949675359","0.0943371187079948","1","0.270055563"
"3437","0.61133","1.13721245827325","121.361419357302","0.104332574416246","1","0.447923999"
"3474","1.2669","0.186451430571171","45634.0955134804","0.381566590863185","1","0.447923999"
"3485","0.34589","1.13583741629112","3752.03736398255","0.166407085032228","1","0.447923999"
"3514","0.74297","1.02452908307815","34490.7028105651","0.157192192745909","1","0.447923999"
"3534","0.33194","0.000261342677704744","119694.412217452","0.10877481944044","1","0.447923999"
"3570","1.3736","0.891462617751572","4669.62877204448","0.309518164413418","1","0.270055563"
"3581","0.7222","2.18857183818299","1823.05715616444","0.229514292950459","1","0.270055563"
"3585","0.68524","2.49281326054187","545.920329188201","0.144248559162098","1","0.270055563"
"3622","1.1483","1.95356031336689","1454.10244141349","0.122992193478005","1","0.270055563"
"3642","1.5276","1.17897811264878","775.515813670429","0.134355375853762","1","0.556295177"
"3645","1.338","0.913806613107396","2250.77590816709","0.321910704128278","1","0.270055563"
"3736","0.20788","2.4500421228505","129.391128499929","0.192190939488039","1","0.270055563"
"3755","0.21387","2.02811584300472","19.5797518858169","0.146437449957128","1","0.270055563"
"3792","0.96788","1.08747626117692","34.6597801118198","0.404862636307877","1","0.322497082"
"3808","0.37454","1.29105204128183","36.5706892497472","0.141799124077674","1","0.391593261"
"3842","0.55472","1.18277017156253","2.36004814905277","0.226961202316715","1","0.391593261"
"3868","1.2968","1.9483209639881","367.829560755307","0.322431381712997","1","0.322497082"
"3883","0.71277","1.58054259799943","1073.54728102977","0.21828787400423","1","0.391593261"
"3886","0.43148","2.00455158080194","419.578092411751","0.166981392589635","1","0.556295177"
"3909","1.1482","1.0746170403606","19.7852502444677","0.50338241933406","1","0.322497082"
"3967","0.20558","0.50372228918495","6.02031512052076","0.121372660838077","1","0.270055563"
"3995","0.21087","1.19273097067675","14.5197695190252","0.365775320856962","1","0.270055563"
"4035","0.40762","1.83116167122248","8.93486443014735","0.164161682540405","1","0.177693885"
"4051","0.27469","1.56563567864688","16.1063057443605","0.211966314600836","1","0.556295177"
"4061","0.41964","2.10420260963383","372.833738617148","0.0896807187083074","1","0.177693885"
"4073","0.57365","1.07532756922197","596.352523894967","0.161303699672178","1","0.556295177"
"4102","1.864","0.00169031774386786","328.664856277001","0.367680267448691","1","0.322497082"
"4140","0.33568","2.64720114468813","94.0088706931482","0.108711320381679","1","0.270055563"
"4142","0.50259","1.25074650638614","56.4491590546568","0.166841739509678","1","0.447923999"
"4147","0.25897","1.54317102304232","161.112858135336","0.101514647274731","1","0.270055563"
"4169","2","0.275450499563988","98.6915165327975","0.299254276053448","1","0.447923999"
"4176","0.29011","1.80284029368694","172.913650116819","0.133724730303163","1","0.270055563"
"4192","0.69051","1.17615634497794","2317.88861664741","0.134746778978855","1","0.391593261"
"4198","0.41215","0.588496710912875","504.406382222004","0.107574523841699","1","0.391593261"
"4203","0.5041","0.454264435131597","566.498382267852","0.121953017314295","1","0.322497082"
"4208","0.78902","1.05930390129308","4051.88603573647","0.179993083030878","1","0.391593261"
"4211","0.50913","0.359311565362813","561.141565561113","0.151987835930601","1","0.556295177"
"4220","0.44202","1.24595886145424","472.313125242474","0.145212521539232","1","0.322497082"
"4224","0.67372","1.46746802766035","916.529511085522","0.126519192388085","1","0.391593261"
"4233","0.10537","5.02510032923121","21.6602039587859","0.182706918304608","1","0.177693885"
"4234","0.32221","0.168752111216813","23.0284391460779","0.187188057398591","1","0.45951432"
"4251","0.24017","3.21135244113127","1545.18709887737","0.157298202986984","1","0.270055563"
"4272","0.5153","1.03386833175228","350.01428296736","0.152224894949517","1","0.270055563"
"4328","0.81572","2.88615679436791","3186.73895123537","0.166790149701096","1","0.270055563"
"4329","0.28006","2.03862787044584","373.181404563009","0.0838060845601848","1","0.270055563"
"4330","0.62917","2.80213313320242","70.8753218387968","0.27979163555001","1","0.270055563"
"4331","1.0682","0.502048641642456","1528.42363402435","0.379205865201973","1","0.556295177"
"4332","0.35023","1.67301866895287","100.515731676637","0.117677877085394","1","0.270055563"
"4343","0.80607","0.651983829878913","5060.84887536227","0.13946936914801","1","0.447923999"
"4360","0.39623","2.34785855162092","402.842802963001","0.0953606402917241","1","0.177693885"
"4369","0.50877","1.25952063236216","603.87152527821","0.144722250391633","1","0.556295177"
"4377","0.26743","0.321497200068373","7.829636944698","0.162300822270154","1","0.556295177"
"4407","0.35411","1.56750642571714","95.0490802336285","0.156658022504531","1","0.556295177"
"4409","0.44207","3.13981710743785","56.9880437050409","0.135713185149421","1","0.270055563"
"4451","0.54877","1.67188250129808","1293.37140263728","0.14695116927828","1","0.556295177"
"4466","0.44448","1.93707417362495","2529.1333590091","0.123212014951026","1","0.270055563"
"4494","0.70199","0.910664628618086","85.7566966287573","0.194748900721219","1","0.322497082"
"4508","0.24602","0.557978713034791","555.791830314254","0.0784705161107639","1","0.270055563"
"4509","0.51938","1.36060722189922","41.0234751344005","0.137587158212675","1","0.270055563"
"4511","0.36286","1.39411660035667","280.03993858891","0.0942024412705729","1","0.270055563"
"4546","0.54877","2.21156428821033","178.270791790051","0.249522486191285","1","0.556295177"
"4560","0.18984","3.94861880031799","183.171418992085","0.101738925925738","1","0.177693885"
"4562","0.56716","1.54648214630816","740.515800859466","0.114098359792303","1","0.556295177"
"4563","0.34587","0.313217673317755","68.1050633533423","0.123815050830987","1","0.556295177"
"4568","0.47041","0.190960347148856","340.609610679979","0.116093755105344","1","0.177693885"
"4570","0.5125","0.909933027681982","286.122696058093","0.132602204846081","1","0.177693885"
"4571","0.48535","1.45848131015386","1348.91406100681","0.102881163274831","1","0.177693885"
"4572","0.44503","2.57064185510774","18.5907066112614","0.171390627327621","1","0.177693885"
"4573","0.66123","5.15992301376939","60.1969828765996","0.146886908909871","1","0.177693885"
"4575","0.90647","1.44103718695268","1017.64686461809","0.148489808094529","1","0.177693885"
"4576","0.98631","0.866950437004509","5288.76988933197","0.170334644456222","1","0.177693885"
"4578","0.62048","0.311710038582853","200.344121292322","0.137724506525922","1","0.177693885"
"4599","0.40516","0.0851607471525534","103.810203495149","0.128459046622401","1","0.322497082"
"4607","0.2874","1.50188812466047","3.17494937554038","0.257455516432425","1","0.447923999"
"4610","0.22972","2.29282801874037","74.3310899395853","0.105095442988169","1","0.270055563"
"4624","1.1981","0.656779005821668","875.02160078148","0.431017361893727","1","0.556295177"
"4625","1.0319","1.47408760262972","25.3082806269765","0.356865348519611","1","0.556295177"
"4628","1.0301","0.972070058274729","7606.47430298894","0.212683447412767","1","0.177693885"
"4631","0.60077","2.23130654135658","200.274630274733","0.179475195001201","1","0.177693885"
"4642","0.76391","1.96106212630509","211.445314809234","0.239181128273947","1","0.556295177"
"4644","1.3675","0.568205845758327","20232.6718470362","0.465044954866635","1","0.556295177"
"4652","1.9468","1.08540947430815","325.011526160621","0.225817438011335","1","0.270055563"
"4660","0.64155","2.89270420220548","2573.06754972425","0.141506523792867","1","0.270055563"
"4668","0.17116","0.667657781479425","5133.19133321113","0.0526581840464793","1","0.177693885"
"4695","1.2455","1.14609327034599","24.4907689197083","0.230094042737801","1","0.177693885"
"4696","0.76021","2.38184185944698","241.225762551954","0.236722703075117","1","0.270055563"
"4783","0.27341","2.98511292113261","295.438919053388","0.134459305296059","1","0.270055563"
"4788","1.042","1.1975447326374","363.022859811883","0.271801686252296","1","0.556295177"
"4794","0.78081","1.03155485358196","10736.5308541518","0.228321310501346","1","0.447923999"
"4796","0.33217","1.61274362519532","1514.24330043723","0.110093511988813","1","0.270055563"
"4817","0.53306","2.97606907152329","1074.44213196375","0.141684469597671","1","0.270055563"
"4819","0.25681","0.368549596630237","236.099018541171","0.167669471090131","1","0.270055563"
"4832","0.0965","0.392819945175847","394.789226868857","0.13144646731311","1","0.270055563"
"4839","0.57798","2.16827231731208","785.231201330288","0.193245590406664","1","0.556295177"
"4840","0.52624","2.83116230405428","194.238547720684","0.156679185533186","1","0.270055563"
"4844","0.8316","1.26491092981773","13615.1405598068","0.194664659974952","1","0.447923999"
"4845","0.56294","2.6718245294362","352.259035954683","0.202624211169683","1","0.270055563"
"4860","0.28496","3.95515196270738","221.402457050701","0.294225009132584","1","0.270055563"
"4861","0.53057","2.17435771307443","1323.18516933408","0.220665852854528","1","0.270055563"
"4863","0.95192","3.05716720072225","924.648948544055","0.222295574809004","1","0.270055563"
"4866","0.49031","3.02213722949992","370.619858594043","0.12795309462487","1","0.270055563"
"4867","0.93781","3.18203259183656","1002.38092708114","0.13706113285772","1","0.270055563"
"4900","0.42442","5.25701640082113","14321.4932927152","0.124814002355188","1","0.447923999"
"4964","0.30051","0.00881767400793796","206.191256475115","0.118617549590267","1","0.447923999"
"5082","0.54608","0.0229690234282868","425.100586171555","0.173403451756775","1","0.556295177"
"5145","0.86841","0.824198137713792","100.965379254408","0.275455695297555","1","0.556295177"
"5192","0.68457","1.03233177510891","2660.77119877363","0.143301395158416","1","0.556295177"
"5231","0.53719","0.923994936176405","338.006808865191","0.104018250447138","1","0.391593261"
"5256","1.0091","1.47080338225586","48.0787714062041","0.127708633294278","1","0.556295177"
"5269","0.60831","1.24405552975214","798.063794146634","0.130187379905438","1","0.556295177"
"5285","0.65723","0.933339534195779","12.7493515451251","0.244787769863558","1","0.177693885"
"5315","0.22702","2.37237058966699","5.97210273857087","0.0925093917442738","1","0.270055563"
"5321","0.64668","1.83068295744173","16546.1289631621","0.10388487286226","1","0.270055563"
"5330","0.49303","4.97210959381428","540.253696891578","0.0919138859913095","1","0.556295177"
"5335","0.24061","0.66171862600688","965.456908076335","0.132624888986897","1","0.270055563"
"5337","0.35035","0.373184792515891","487.868390924553","0.0784092057559745","1","0.270055563"
"5340","1.0215","0.783581951798293","95695.0791616245","0.220006556849048","1","0.447923999"
"5343","0.62915","5.62186275479786","1726.07480525749","0.179372633326712","1","0.447923999"
"5349","2","0.293295745663285","10825.0035097945","0.491995131787794","1","0.45951432"
"5367","0.75194","1.00258288249381","6232.05451462371","0.170412176116435","1","0.270055563"
"5373","0.25621","3.40775611640667","115.170040292873","0.172805013935356","1","0.270055563"
"5377","1.474","2.2646462353554","656.467308214766","0.214936838665915","1","0.270055563"
"5381","0.44679","0.943285169300313","54324.2529549203","0.110171100460343","1","0.447923999"
"5382","0.47308","1.01565418001816","13624.3147024387","0.190835037280795","1","0.447923999"
"5426","0.53315","0.739179883518372","5.87258102139016","0.144504558069382","1","0.270055563"
"5427","0.7295","1.15538869962163","5075.79770323595","0.103842728927638","1","0.270055563"
"5437","0.31221","0.118066388796874","343.922709532778","0.107360750108762","1","0.270055563"
"5439","0.35787","0.603771468083016","21.5609615979893","0.154468719516116","1","0.270055563"
"5440","0.59858","1.70658003573985","644.387465369587","0.180386822977325","1","0.270055563"
"5441","0.21298","0.443494525197463","70.4868036484017","0.110535775496545","1","0.270055563"
"5443","0.29343","1.88854302279194","427.431945717143","0.100443583313254","1","0.270055563"
"5446","1.1712","0.612910233523125","25984.076406303","0.395414639957329","1","0.447923999"
"5448","0.45743","7.43097900112624","10.0164456949287","0.157603960529249","1","0.270055563"
"5449","0.32559","1.98121850136888","144.905884575329","0.107841667996706","1","0.270055563"
"5473","0.41479","2.51861923540092","2042.57362206895","0.150333836317769","1","0.270055563"
"5476","0.34667","3.61464184804844","1230.430137457","0.117936957074941","1","0.270055563"
"5485","0.53588","1.16633100163617","722.675288986208","0.146358451803694","1","0.270055563"
"5495","0.30051","0.159294661679877","580.150538310954","0.164271365341071","1","0.270055563"
"5496","0.90687","1.68203336395871","385.780201746052","0.259761453862323","1","0.270055563"
"5506","0.4587","2.17035198483907","102.410554686396","0.201746895960644","1","0.556295177"
"5515","0.77474","1.06644802898702","12765.4318613589","0.16220227477459","1","0.447923999"
"5516","0.29271","3.06530600740578","619.013568935726","0.121187875758415","1","0.270055563"
"5539","0.44452","1.09517438297519","254.892463528618","0.116393896392708","1","0.270055563"
"5541","0.76226","1.38235429282918","251.315922404632","0.17986091058848","1","0.447923999"
"5655","1.2969","1.06325719753131","116.221021507746","0.216325405593462","1","0.270055563"
"5658","0.33969","0.0623139116366159","25.5344308848182","0.0847176613269557","1","0.447923999"
"5668","0.35867","1.2256489621306","1.26651389547372","0.172953869485943","1","0.447923999"
"5673","0.48008","0.222116296696254","5.31421721782149","0.160629063035962","1","0.447923999"
"5777","0.90416","1.31210202782617","33662.1981881534","0.235989559173724","1","0.447923999"
"5778","0.3185","2.49236981331693","94.8196319703651","0.204604398926503","1","0.270055563"
"5798","0.52051","2.83863757508","6550.85799334843","0.224089329576707","1","0.270055563"
"5821","0.13804","4.32705074988527","471.014181150746","0.1196124222062","1","0.270055563"
"5826","0.28036","3.39078518514479","168.72576827754","0.183790810648659","1","0.270055563"
"5827","0.50364","3.16855560081578","423.038608468824","0.203717861370225","1","0.270055563"
"5840","0.16277","3.15562466522111","45.6229248553063","0.152868724405972","1","0.270055563"
"5841","0.63687","2.67089730313423","229.738821560001","0.269047587149039","1","0.270055563"
"5997","0.26982","0.656029692960507","1919.34797122831","0.184234188436502","1","0.556295177"
"6040","0.56925","2.38868621957769","0.603654888585456","0.275022997956603","1","0.556295177"
"6041","0.66692","2.07171123105434","159.399076503571","0.150940069530682","1","0.177693885"
"6042","1.4503","2.07744302631155","36.1586110217958","0.18937998216533","1","0.177693885"
"6044","1.0222","1.31481259743281","802.598628385092","0.201167700156488","1","0.177693885"
"6049","0.34679","0.0556519532277395","140.85373087747","0.21788935430027","1","0.322497082"
"6065","0.27295","3.31058096689258","127.557308749264","0.173574546629447","1","0.177693885"
"6114","0.54259","1.36904295375354","34435.1707461958","0.179749372985613","1","0.270055563"
"6115","1.4313","0.621413538838316","281224.590026458","0.326637473218735","1","0.270055563"
"6119","2","0.152725765900614","60128.5232868444","0.483899450746971","1","0.45951432"
"6120","1.9702","0.143564577192256","33269.668441215","0.440515858476316","1","0.45951432"
"6168","1.5463","0.518395268200899","131614.450591029","0.294316605585138","1","0.447923999"
"6169","1.6598","0.535936237319516","430577.776044666","0.384287447605813","1","0.447923999"
"6207","0.91317","3.24312924708635","9739.58259067081","0.240790626700302","1","0.270055563"
"6238","1.0028","0.751583263253907","19765.8876217986","0.253424423514073","1","0.270055563"
"6239","1.4787","0.559392378003033","34216.5833729427","0.313141476784202","1","0.270055563"
"6268","2","0.406113497232603","5624.09957760648","0.346408873446633","1","0.447923999"
"6269","2","0.34595218955199","36912.5998354309","0.341236245122336","1","0.447923999"
"6290","0.42607","1.30092131265587","3253.92934240997","0.110342307706882","1","0.270055563"
"6291","0.53447","2.02757762853746","6571.0565560859","0.111142478861892","1","0.270055563"
"6398","1.8361","0.605670381072088","10860.9948204393","0.388691338307643","1","0.556295177"
"6399","2","1.23537179973317","6148.30092826193","0.319982484590513","1","0.556295177"
"6419","2","0.594044907877502","57822.8353476554","0.3969110749766","1","0.447923999"
"6420","2","0.41287886176278","232539.829337266","0.326936410403111","1","0.447923999"
"6421","2","0.708316918538383","99157.497011129","0.36057558581162","1","0.447923999"
"6422","2","0.311436600782051","123815.004451588","0.367661933418978","1","0.447923999"
"6423","0.79158","2.3578531928661","3237.94061124882","0.166617146265403","1","0.270055563"
"6424","0.67946","3.27149443851458","8419.60608144263","0.162378224461989","1","0.270055563"
"6462","1.8253","0.87975253257654","1520.26572044652","0.439232836201671","1","0.45951432"
"6463","1.3299","0.540274363865063","8197.55248174487","0.471147547342474","1","0.45951432"
"6492","0.7699","3.3873490954651","11065.6041490241","0.145528040688723","1","0.270055563"
"6493","0.73978","3.29017254532183","22425.9430194845","0.252388776999334","1","0.270055563"
"6497","0.56616","1.91854906881902","3007.30419483292","0.323079448457037","1","0.270055563"
"6503","1.5684","1.69096560622085","6291.30400861371","0.199008507634971","1","0.177693885"
"6504","0.74014","1.79485274678757","6678.9423263553","0.317339906185091","1","0.447923999"
"6512","0.26273","2.81023865793994","1276.26058303417","0.197876465358763","1","0.270055563"
"6513","0.35755","2.48758868019063","649.277684960782","0.232349735966548","1","0.270055563"
"6514","0.58809","1.56750440469668","3776.58494206852","0.250711426788236","1","0.270055563"
"6521","0.43967","2.67840589288983","2133.97610660781","0.303451479019196","1","0.270055563"
"6523","0.27159","3.14448871064997","2385.39373548344","0.287485926676671","1","0.270055563"
"6524","0.1886","2.44394622305684","755.42550207339","0.158350110469791","1","0.270055563"
"6529","1.2667","1.3712898700964","5791.07782788073","0.251832886863747","1","0.270055563"
"6532","0.84736","1.7861210174681","5894.66681948033","0.314774994502886","1","0.270055563"
