MaxNPV,SQ,CatchShare
0,0,0
-46.2218521093542,3.74444845528279,15.3921124778666
-31.6129069259849,7.81983488245472,44.7473940408046
-13.9412288090054,12.2198035944943,64.2071756931361
6.07979456377308,16.9371566581838,69.2398642448933
14.6140808039328,21.9638015527577,77.886560685286
24.4797221360051,27.2907072213706,90.4114908384862
35.6918954002729,32.9078695749679,106.206044331675
48.3428224222407,38.8042874608104,124.56801677133
62.6968759190768,44.9679500273309,145.429966972291
78.5013827833356,51.3858363020812,195.847006935757
107.511759655349,58.043927650294,262.221304994857
154.13160677471,64.9272335993394,332.653811489931
205.29368460874,66.5795419989528,405.762554280207
258.998662469575,57.6622237312341,470.073239879415
314.016528983158,48.94843664333,492.993532537965
351.598282283859,40.4313321794197,513.658040505764
372.035775828645,32.1043665512014,531.965356077473
390.777481781171,23.9612839285449,547.937360425237
407.69792180341,16.1314498274776,561.688646303049
422.763648665865,11.1439522565888,573.395148177738
436.01610286941,6.25801805535886,583.295182109884
447.577175996349,1.46930912515617,591.735026371186
457.58528486777,-3.22619999253677,598.821919751731
466.16922215359,-7.8322362851619,604.681368225445
473.473816347659,-12.352244137465,609.469697472057
479.648409230946,-16.7894025006923,613.348311449049
484.838609817866,-21.1466429540964,616.469085818281
489.180922540399,-25.4266682600746,618.967338348495
492.799673485159,-29.6319710402642,620.959479232036
495.805642830348,-33.764852238022,622.543302057665
