MaxNPV,SQ,CatchShare
0,0,0
-72.6584516908305,4.84302865679052,-64.5009296042529
-54.3291439409837,7.92049540791289,-18.4535109595196
-12.9204350562025,18.1588731651826,35.1506504219142
35.1603530186886,24.8816548034061,126.617702953802
113.695397480984,30.6460398941528,238.717379434873
162.462749182472,36.5637357608642,352.165150299124
226.318412273473,45.1958967745852,440.964214916482
293.128062784783,46.4629756082728,525.527839679285
366.371833708559,51.6659699652473,632.218117767765
470.984759678442,54.5271527418187,775.489882441424
522.396421780754,58.3258440293474,898.413372273737
614.522229547844,53.6621959762784,982.412586209653
695.340806300645,46.3165537097593,1062.50292218173
751.564002636268,61.5181701876043,1071.95545979973
785.49666411563,51.6345589290165,1085.35633130178
813.286583491372,51.2765487646828,1110.20453681034
859.172630247169,55.5773583943502,1139.26216020861
877.125598575796,58.0259881663036,1184.57236739161
892.909878500607,61.1924682342496,1214.18780706564
918.491869619782,61.5228448827916,1214.18780708658
945.075525514574,52.6046419699042,1214.18780709037
950.168598715619,48.0222237870169,1220.3641136285
954.03107223002,50.9589489163201,1220.36428945269
955.270817260624,58.1961830155878,1220.36436440806
955.270817261112,53.2326056767353,1220.36439636217
960.833341752402,57.0912525254459,1220.36440998448
964.252643616134,57.1412421908933,1220.36441579178
968.651294498446,54.9460009068203,1220.36441826749
972.435712856096,56.1397374036948,1220.3644193229
975.688493492445,61.81984180904,1221.07243805181
