MaxNPV,SQ,CatchShare
0,0,0
-89.4909880079772,0.967210697530674,-84.4828802537002
-80.6214954780986,1.7091481769713,-72.4380682031704
-74.8674954159897,4.72265104924758,-53.4438488475753
-48.9856414775665,6.92818385385106,-34.6829560294658
-26.6887908544329,9.48320746486326,3.50174815130042
-2.91345582072122,11.5520036827968,27.8496289364096
19.7565598574329,14.4016769030862,48.3966413939717
41.7031250471258,12.6131519859601,64.1857523820147
53.9850003307663,12.17830715825,72.7181318183681
66.4583700841106,11.9604268296696,79.8227279381126
73.4053118077097,13.6246206040224,83.2655701389704
77.2320324752636,15.6852649676978,85.6804844173197
81.0943678587876,13.4960534391444,86.7917285311963
82.4149896055394,15.2807660142863,87.7903024396369
83.6433270053492,16.8515572829229,87.8623820123621
84.5421245879948,18.2625764029942,88.1979550550816
85.6396846382886,20.3882841963724,88.6219850697912
86.6642724490857,20.208653129748,88.899437360459
87.4198075565183,18.8213529062525,88.9441723851422
87.6741569345656,17.5269944020683,89.2613729084456
87.5709035347887,15.1536704211045,89.4299195481327
88.1092891351485,15.8700798490108,89.5193718068034
88.1093109052341,16.2281759443243,89.5668166915482
88.1105814189496,17.9971983775803,89.6875732086702
88.3725132497637,16.3632767373277,89.6875732327436
88.7238523414059,14.118652825844,89.6875732403061
89.0984808997363,13.9185220100482,89.687573242682
89.376006684778,14.6306586218935,89.8078527155055
89.6470260522984,15.294104107133,89.9863964179631
89.6703980215203,15.9115935203466,89.9889649296276
