MaxNPV,SQ,CatchShare
0,0,0
-71.1981290661876,15.3518706565513,-56.0953904592651
-51.4041996163867,24.9357138623031,-15.7787254207644
-21.5124861315532,31.0595268542702,35.0430457617947
17.5249676793287,36.0887627785421,101.93901833056
65.5588886308046,36.9718551574592,187.71433596836
131.335416299942,38.0603272541465,296.329069556769
204.635501024683,38.7459837063887,371.073490122854
257.27537115105,42.5378767757104,461.91308844183
317.158364179899,42.3582810606218,559.384664194319
396.186668393021,42.1783664831179,648.23255513799
461.954119960424,46.4725453342436,716.222363916916
512.663888923947,49.6964376434087,787.160584383209
562.667266256969,47.4567984753034,814.897817917961
604.029427908419,44.5167868979191,869.089487527614
640.176090794657,42.0288381236789,921.071648073298
674.547134217745,39.735112910887,956.762988639971
692.624967895421,34.998394505564,977.391641927648
721.675452229504,40.5387466439831,1006.87484109278
745.777279794234,32.2245114350517,1035.64772653115
759.835754011099,28.941664461716,1059.2590889835
789.680826986649,22.6253232716539,1068.24516555367
817.185643489522,21.0346275881394,1077.94487337773
822.639505367741,21.7218486842514,1081.6567274247
830.881340478719,21.0604992318939,1094.90624028405
836.408953429785,17.3943032457751,1106.47247160735
842.349754167621,14.4850947452929,1111.37946213662
848.129842879889,10.8487419846582,1117.6634528299
862.389083134973,10.338032572912,1122.48043597633
862.527898292956,9.85919832080884,1131.61592177119
862.62667394369,10.6880961167939,1133.8119070148
